q1_eps_fc,q2_eps_fc,q3_eps_fc,q4_eps_fc
1.3742857142857143,1.9737857142857143,1.9548571428571428,1.4413333333333331
1.0656666666666668,1.4167619047619049,1.4207619047619047,1.3473809523809526
0.5312142857142857,0.2820714285714286,0.42739999999999995,0.3356
0.2506111111111111,0.26655555555555555,0.27261111111111114,0.24357894736842106
0.3455333333333333,0.22259999999999996,0.30946666666666667,0.25375000000000003
1.4193333333333331,1.4320000000000002,1.4076666666666664,1.2462857142857142
0.10528571428571427,0.09180952380952381,0.08952380952380952,0.11199999999999999
1.2089285714285716,1.3516,1.5544,1.6193333333333333
0.9821904761904763,1.2139047619047618,1.1498095238095236,1.0257142857142856
0.700095238095238,0.8155714285714285,0.748421052631579,1.1097142857142859
0.2225,0.2911666666666667,0.11666666666666665,0.08271428571428573
0.6813333333333333,0.662142857142857,0.44747619047619047,0.29990476190476195
0.57875,0.7202500000000001,0.9787777777777779,0.627125
0.1321,0.13890476190476192,0.17733333333333337,0.15890476190476188
0.1098,0.11733333333333333,0.12539999999999998,0.13119999999999998
0.34380952380952384,0.3430952380952381,0.349952380952381,0.374
0.265952380952381,0.3474761904761905,0.3355714285714286,0.34414285714285714
0.6001428571428571,0.6179523809523809,0.5993333333333333,0.662047619047619
0.5557619047619047,0.5677142857142857,0.5753333333333334,0.5715238095238097
0.3442380952380952,0.3538095238095238,0.37733333333333335,0.40504761904761905
0.44,0.993,-0.46299999999999997,-0.128
0.46299999999999997,0.5151428571428572,0.540952380952381,0.7142857142857143
0.6445714285714285,0.7165714285714286,0.74335,0.8661428571428571
1.4501428571428572,1.7185238095238096,1.670047619047619,1.5546666666666664
0.5534166666666667,0.6271666666666667,0.6246153846153846,0.6175384615384616
0.8068095238095238,0.5461904761904762,0.8681428571428569,0.6546190476190477
0.18175,0.9619230769230769,1.1193076923076926,0.5466153846153846
2.6576666666666666,2.6847499999999997,1.7810000000000001,2.13875
0.6526190476190477,1.4919999999999998,1.2503333333333335,0.8773333333333333
0.9973333333333333,0.9961538461538461,1.0942307692307691,1.0824615384615384
0.782888888888889,0.8544444444444446,0.7167000000000001,1.0949000000000002
0.804,0.899142857142857,0.8944285714285715,0.8413333333333333
0.3144285714285714,0.3501904761904762,0.44019047619047624,0.4020952380952381
0.5094285714285713,0.5912380952380951,0.5764761904761904,0.6706666666666665
0.6383846153846153,0.6149230769230769,0.7597142857142857,0.5127692307692306
0.31546153846153846,0.4230714285714286,0.36276923076923073,0.38899999999999996
0.31546153846153846,0.4521538461538462,0.36276923076923073,0.3875714285714285
0.5618666666666667,0.5953333333333333,0.5195333333333333,0.4938
0.3,0.30914285714285716,0.2589375,0.2908571428571428
0.4371875,0.4046875,0.41875,0.82075
0.659047619047619,0.8235238095238098,0.8657619047619046,0.7947142857142857
0.9159999999999999,0.8390000000000001,0.723,0.8009999999999999
0.03914285714285713,0.06649999999999999,0.09493333333333333,0.10200000000000001
0.5842857142857142,0.3541428571428571,0.8067142857142857,0.7926666666666667
1.1761904761904762,0.6278571428571429,1.0484285714285715,0.9925238095238095
1.1641904761904762,1.007,1.5159523809523807,0.8845238095238097
0.4911904761904762,0.5276190476190477,0.553809523809524,0.5804285714285714
0.821809523809524,0.9003809523809524,0.9195714285714284,0.9309523809523809
0.8914000000000002,1.13075,1.2315999999999998,1.2997999999999998
-0.13404761904761905,0.16538095238095238,0.9786666666666667,0.2382380952380952
0.3424761904761905,0.3446666666666666,0.3364761904761905,0.40852380952380957
0.46014285714285713,0.6226190476190476,0.7730499999999999,0.7087142857142856
0.964047619047619,0.49109523809523803,1.3129523809523806,0.6378999999999999
0.6746666666666666,0.7367619047619048,0.7457142857142858,0.7492380952380953
0.604047619047619,0.6205238095238096,1.1394761904761903,0.5711428571428573
0.5256428571428572,0.8831428571428571,0.4547333333333333,0.3042666666666667
0.8690000000000001,1.0383333333333333,1.0286666666666666,0.739857142857143
0.4864761904761906,0.5770476190476189,0.6770000000000002,0.724952380952381
0.37561904761904763,0.44528571428571434,0.4480476190476191,0.46390476190476193
0.5402857142857143,0.5922857142857144,0.6067333333333332,0.6616
0.16885714285714284,0.2302142857142857,0.206,0.21039999999999998
0.6667857142857142,0.4736000000000001,0.6054666666666666,0.5905333333333332
0.6596153846153847,0.6563571428571429,0.5628,0.7140714285714287
0.41314285714285715,0.5880000000000001,0.5199523809523809,-0.7980952380952382
0.641095238095238,0.7883809523809524,0.8255238095238097,0.8084285714285715
1.0236190476190477,1.2237619047619048,1.9767142857142854,0.7188095238095239
0.422,0.5339999999999999,1.3126666666666666,0.2996666666666667
0.3379,0.3637,0.33399999999999996,0.39740000000000003
0.722952380952381,0.6440952380952382,0.8659047619047617,0.6420952380952382
0.3184761904761904,0.355095238095238,0.38995238095238094,0.39399999999999996
0.1637142857142857,0.8166666666666665,1.6361333333333332,0.8082666666666666
0.2922142857142857,0.33964285714285714,0.3786153846153846,0.3430666666666666
0.2485714285714286,0.3075238095238095,0.08647619047619048,0.12695238095238096
0.6587142857142857,0.8311428571428571,0.8782857142857142,0.86125
0.1284761904761905,0.1427142857142857,0.14419047619047617,0.12595238095238098
0.8728571428571428,0.938625,0.9813749999999999,1.308125
0.35062499999999996,0.6798749999999999,0.6356666666666667,0.5764444444444445
0.3864761904761905,0.4189047619047618,0.43228571428571416,0.4179523809523809
1.4113809523809524,1.571761904761905,1.2654285714285716,1.9894761904761904
0.641904761904762,0.6642380952380952,0.987,0.6571904761904762
0.7707500000000002,0.80665,0.8050952380952381,0.8735714285714287
0.568111111111111,0.6299473684210525,0.6793157894736842,0.7728947368421053
0.2802857142857143,0.2910476190476191,0.3103333333333333,0.3322380952380952
0.43690476190476196,0.4455238095238096,0.4843809523809523,0.42223809523809536
0.22023809523809523,0.24725000000000003,0.28595,0.33228571428571424
0.32704999999999995,0.42535000000000006,0.4250952380952381,0.5215714285714286
1.4095555555555555,1.512777777777778,1.652222222222222,1.5625
0.5883809523809524,0.6557619047619048,0.49828571428571433,0.6089523809523809
,,0.66,0.56
,,0.669,0.588
0.7893333333333332,0.8659999999999999,0.8694444444444444,0.8419000000000001
0.6033571428571429,0.6002857142857143,0.5942,0.6317333333333334
0.33039999999999997,0.36960000000000004,0.40719999999999995,0.41621428571428576
0.13290000000000002,0.17329999999999998,0.1995,0.23190909090909093
0.63275,0.7444000000000001,0.76375,0.7924
1.3176190476190477,1.4183809523809525,1.4856666666666665,1.6131904761904763
0.28514285714285714,0.3516190476190477,0.3448095238095238,0.41866666666666663
0.7074285714285714,0.7582380952380953,0.7706190476190476,0.7659999999999999
0.4757619047619047,0.6038571428571429,0.4589047619047619,0.4442857142857143
0.8889333333333334,0.9126,0.9299333333333333,0.9413333333333335
0.2960666666666666,0.3635999999999999,0.37606666666666666,0.36833333333333323
0.9006666666666666,1.1998888888888888,1.0826666666666667,0.8069999999999998
5.736,5.520533333333334,5.777733333333333,6.322733333333334
5.736,5.520533333333334,5.777733333333333,6.322733333333334
0.7755714285714286,0.9072857142857141,0.8907142857142857,0.7920952380952381
0.43266666666666664,0.4591111111111111,0.44689473684210523,0.4632631578947368
0.32671428571428573,0.35014285714285714,0.39538095238095233,0.4430476190476191
0.39978947368421053,0.5952105263157894,0.5488947368421053,0.6083500000000001
3.0164285714285715,2.7221428571428574,2.5843809523809522,3.1540952380952376
1.7422857142857144,1.8384761904761904,1.902809523809524,1.7024285714285714
0.32633333333333336,0.3566666666666667,0.42176190476190484,0.44047619047619047
0.12157142857142857,0.2980714285714286,1.290933333333333,1.0777333333333334
0.25223809523809526,0.25652380952380954,0.2641428571428572,0.2163333333333333
0.13292307692307692,0.3048461538461538,0.34015384615384614,0.3027692307692308
1.3743333333333334,1.4462222222222223,1.2216666666666667,1.6187777777777776
0.3181428571428571,0.31757142857142856,0.292,0.2888666666666667
0.6641904761904763,0.9724285714285714,0.7620952380952379,0.6213333333333334
0.5095714285714286,0.6721904761904761,0.5861428571428572,0.43847619047619046
0.4552000000000001,0.9803999999999999,0.9668749999999999,0.5764375
1.025190476190476,1.1158095238095238,0.937238095238095,1.1868571428571428
2.0404444444444447,2.1186666666666665,2.1527777777777777,2.3932222222222226
0.44449999999999995,0.7078333333333333,0.6905,0.6342857142857142
0.7095714285714286,0.8787619047619047,0.614095238095238,0.4025238095238095
0.24868421052631576,0.2673684210526316,0.27442105263157895,0.2875263157894737
0.8923333333333335,0.9973333333333334,1.0085238095238094,1.0616190476190477
0.5060476190476192,0.5016666666666667,0.45514285714285724,0.49204761904761907
0.3524999999999999,0.35824999999999996,0.36950000000000005,0.4546
0.5966666666666667,0.5989523809523809,0.5923333333333334,0.6878095238095239
-0.40764285714285714,-0.44978571428571434,-0.14107142857142857,2.6930666666666667
0.206,0.19504761904761905,0.17404761904761903,0.23095238095238096
0.3782380952380952,0.44642857142857145,0.4567619047619047,0.5104761904761905
0.16299999999999995,0.29028571428571426,0.11933333333333332,0.21134999999999998
0.6916190476190476,0.5161428571428571,0.8441428571428572,0.7531904761904761
1.303047619047619,1.579809523809524,1.6699523809523806,1.048904761904762
1.690666666666667,2.2023333333333337,2.2994761904761907,3.4008571428571424
0.457,0.45321428571428574,0.4417142857142857,0.43613333333333326
0.3083333333333333,0.3933333333333333,0.34476190476190477,0.3215714285714285
0.54,0.5998571428571429,0.5880000000000001,0.5801904761904763
0.8774761904761904,0.9174761904761904,0.9098095238095237,0.7279523809523811
0.3157368421052632,0.3362631578947369,0.35540000000000005,0.41495
-0.2217142857142857,-0.12038095238095238,-0.15055000000000002,-0.10409523809523809
0.44320000000000004,0.48183333333333334,0.4811666666666667,0.4785
0.3678571428571429,0.3987142857142857,0.48680952380952386,0.5156190476190476
-0.08714285714285713,0.3064761904761904,1.9301428571428572,-0.022666666666666665
0.4100952380952381,0.5138095238095238,0.6543809523809524,0.5631428571428572
-0.08773333333333336,0.22173333333333334,0.16906666666666667,0.4585625
0.693076923076923,0.8379230769230769,0.8571538461538464,0.8147692307692308
0.8987142857142858,0.9208571428571428,1.0041428571428572,1.0962857142857145
0.4143809523809524,0.9146666666666667,0.8837619047619046,0.7215238095238097
0.15323809523809523,0.18414285714285714,0.1936190476190476,0.185
0.7648421052631579,0.8165000000000001,0.85275,0.9959000000000001
0.25176190476190474,0.3701904761904762,0.2505238095238096,0.49147619047619046
0.7897619047619048,0.9455714285714287,0.9305238095238095,0.8802857142857141
0.37176190476190474,0.38333333333333336,0.3965714285714285,0.39919047619047615
0.4204285714285714,0.5154285714285713,0.5493809523809523,0.5723809523809524
1.0836666666666668,1.1213333333333335,1.1833333333333331,1.2381
0.5305238095238094,0.5714285714285714,0.6037619047619047,0.6274285714285716
0.3632380952380952,0.3822857142857144,0.3834761904761904,0.41247619047619044
1.170190476190476,1.1879523809523806,1.126095238095238,1.0097142857142858
0.24886666666666668,0.31099999999999994,0.33520000000000005,0.37426666666666664
1.2487857142857144,1.1851999999999998,1.1720666666666666,1.191
0.3906190476190477,0.5426666666666667,0.40738095238095234,0.7855238095238096
0.7576666666666666,0.7536190476190475,0.7588571428571429,0.5968095238095237
0.35880952380952374,0.23657142857142857,0.38238095238095243,0.30985714285714283
0.5458000000000001,0.72,0.696,0.8008333333333333
0.72025,0.8363999999999999,0.7076,0.8042000000000001
0.17799999999999996,0.1764285714285714,0.18046666666666664,0.15466666666666665
0.660952380952381,0.6612857142857143,0.7228095238095238,0.7982380952380953
1.1262857142857146,1.1319047619047617,1.1893333333333334,1.1712857142857143
0.24433333333333337,0.22777777777777775,0.23411111111111108,0.26311111111111113
0.3868571428571429,0.3849047619047619,0.29419047619047617,0.33166666666666667
0.321,0.4486666666666667,0.38695238095238094,0.31447619047619046
0.34905263157894734,0.23524999999999996,0.22105000000000002,0.3091499999999999
0.41223809523809524,0.7233809523809525,0.5570952380952381,1.2224285714285716
0.6950666666666667,0.7873333333333333,0.8649333333333333,0.8703333333333333
0.7036190476190475,0.66005,0.5964499999999999,0.65015
0.22176190476190477,0.31533333333333335,0.14871428571428572,1.2043809523809523
0.9880769230769231,1.0214999999999999,1.0416923076923077,1.093
0.3451428571428571,0.4051428571428572,0.42519047619047623,0.3400952380952381
0.3968999999999999,0.5029000000000001,0.6089999999999999,0.8285
1.2660999999999998,1.4255499999999999,1.39265,1.2446190476190477
0.7075999999999999,0.76105,0.8629047619047618,0.9212857142857144
1.67,1.7413333333333334,1.7273333333333334,1.623
0.2757142857142857,0.28464285714285714,0.24819999999999995,0.24053333333333332
0.8425714285714285,0.8630952380952381,0.891952380952381,0.8710952380952383
1.597190476190476,1.7723809523809524,1.8473809523809521,2.008761904761905
1.1266666666666667,1.2050952380952382,1.2007619047619047,1.2005238095238095
0.29965,0.23438095238095236,0.577190476190476,0.282
0.4376666666666666,0.6899047619047619,0.41942857142857143,0.323
0.8343,0.921952380952381,0.9434761904761905,1.0872499999999998
0.2051904761904762,0.4570952380952381,0.36357142857142855,0.3182857142857143
0.4863124999999999,0.45106250000000003,0.472125,0.5030625000000001
0.5874999999999999,0.5993333333333334,0.7096666666666667,0.613
1.8403333333333336,2.203,2.0232,1.7731999999999999
0.2408571428571428,0.3996190476190476,0.19266666666666668,1.558285714285714
0.6257857142857143,0.6768571428571429,0.7473571428571429,0.6037333333333333
0.46104761904761904,0.48595238095238097,0.47894999999999993,0.47576190476190494
0.06342857142857143,0.17750000000000002,0.1666,0.3454666666666667
0.4428571428571429,0.5486190476190477,0.4625,0.562
0.2560952380952381,0.39138095238095233,0.3904285714285714,0.27414285714285713
0.8454761904761906,0.9879523809523809,1.0699999999999998,0.9636190476190476
0.4578095238095238,0.4892857142857142,0.4689047619047619,0.4764285714285715
1.2346190476190475,1.3104761904761904,1.3157619047619047,1.5706190476190478
0.6598571428571428,0.7281428571428572,0.6772380952380953,0.6822380952380953
0.44766666666666666,0.48510526315789476,0.45757894736842103,0.48452631578947364
0.6488095238095237,0.6614761904761904,0.6868095238095238,0.7988095238095237
1.03485,1.0703,0.9888,1.0202499999999999
0.16357142857142856,0.18061904761904762,0.148952380952381,0.11014285714285713
1.0406666666666666,1.6604285714285714,1.742047619047619,1.5109047619047622
0.45561904761904753,0.4748571428571428,0.6033809523809522,0.9365238095238096
0.5051538461538462,0.4487333333333333,0.4388666666666667,0.46619999999999995
0.07476190476190477,1.4427142857142858,1.6130952380952381,0.9214761904761904
0.7232380952380951,0.6233333333333333,0.4892380952380953,0.5363333333333334
1.319857142857143,1.3953809523809526,1.4395238095238096,1.2785238095238096
0.17271428571428568,0.23464285714285713,0.21766666666666665,0.18826666666666667
0.7906666666666666,0.8896190476190478,0.9019523809523811,0.7947619047619047
0.6512307692307692,0.598,0.46557142857142864,0.607142857142857
0.5254444444444444,1.2707777777777778,1.2798888888888886,0.9355
0.7820476190476191,0.8230952380952381,0.8487142857142858,0.801952380952381
0.46150000000000013,0.6766666666666669,0.7086,0.5146666666666666
0.8217619047619047,0.7375238095238096,0.7653333333333334,0.6199523809523809
0.6246363636363637,0.6607272727272727,0.6852727272727274,0.6417692307692308
0.44565,0.53215,0.48255,0.50585
0.41514285714285715,0.7108571428571427,0.9417142857142857,1.3295714285714288
1.5580476190476191,1.7063333333333337,1.741857142857143,1.7480000000000002
1.3663333333333336,1.7924761904761903,1.9437142857142855,2.7430952380952385
0.4875714285714286,0.3980714285714286,0.4420714285714285,0.43446666666666667
0.3497142857142857,0.3332380952380952,0.334952380952381,0.37275
0.4190952380952382,0.49233333333333335,0.5826190476190478,0.5998571428571429
0.2794761904761905,0.3117619047619047,0.29680952380952386,0.30314285714285716
0.3535714285714286,0.8104285714285714,1.5730000000000002,0.470125
0.5484705882352942,0.5525294117647058,0.5466666666666667,0.558
0.8736190476190476,1.1001428571428573,1.3421428571428573,0.8011904761904761
0.4616,0.43666666666666665,0.4643333333333333,0.5072500000000001
0.15611764705882353,0.1627777777777778,0.1936111111111111,0.14483333333333334
0.7398095238095239,0.13266666666666665,0.08595238095238095,0.4495714285714285
0.2698095238095238,0.2060952380952381,0.252,0.28095238095238095
0.37822222222222224,0.5472222222222222,0.561,0.5977
1.5673499999999998,1.7246190476190475,1.7214761904761904,1.7108571428571426
0.5069523809523809,0.4851428571428571,0.5386666666666666,0.5611904761904764
0.1482666666666667,0.3409333333333333,0.8057999999999998,0.2164375
0.797047619047619,1.077,1.0804285714285713,1.0465238095238094
0.2751904761904762,0.3513333333333333,0.4092857142857143,0.4316190476190476
0.7755714285714286,0.837047619047619,0.8259047619047618,0.8347619047619048
0.5000952380952381,0.6538571428571428,0.7071904761904763,0.49138095238095236
0.26375,0.2703,0.33005000000000007,0.2924285714285715
11.599315789473684,16.859684210526314,18.7408,20.78215
0.2422857142857143,0.4808571428571428,0.48547619047619056,0.4457142857142857
0.03233333333333333,0.19133333333333336,0.045000000000000005,0.06666666666666667
0.03233333333333333,0.19133333333333336,0.045000000000000005,0.06666666666666667
0.2791428571428571,0.2822666666666667,0.27866666666666673,0.2810714285714285
0.5079499999999999,0.26942857142857135,0.24819047619047618,0.4010952380952381
0.5824285714285714,0.8781904761904762,0.658,0.9503809523809523
0.3089047619047619,0.36438095238095236,0.37961904761904763,0.5178095238095238
1.0975238095238093,1.247857142857143,1.3735,1.132952380952381
0.8113809523809524,0.9564,0.986142857142857,0.8401904761904759
0.3470952380952381,0.34580952380952384,0.3566190476190476,0.3371428571428571
0.14466666666666667,0.1503809523809524,0.15761904761904763,0.15833333333333335
0.6300476190476191,0.7019523809523809,0.718,0.7110952380952382
0.7765714285714286,0.49442857142857155,0.7927619047619048,0.5067
0.6268095238095239,0.9487142857142856,0.9955238095238098,0.8758095238095239
0.5189999999999999,0.4891428571428572,0.5021428571428572,0.47947619047619044
0.853111111111111,0.8763333333333333,0.8990555555555555,0.8577894736842104
0.8187142857142857,0.8668095238095239,0.7348571428571429,0.6609999999999999
0.44852380952380955,0.44190476190476186,0.39971428571428574,0.43280952380952376
1.074904761904762,0.9867619047619048,1.2129047619047622,1.347904761904762
0.17776190476190473,0.255047619047619,0.41333333333333333,0.5104761904761905
0.7304285714285713,0.7878666666666666,0.9152,0.8190000000000002
0.315047619047619,0.4104285714285714,0.41566666666666663,0.5645714285714286
0.14742857142857144,0.2842857142857143,0.20378571428571424,0.23366666666666666
1.0156666666666665,1.1573333333333333,1.2148333333333332,1.0661666666666665
1.336095238095238,1.4105238095238095,1.4333333333333331,1.4445714285714288
0.4484285714285714,0.6506190476190475,0.5373333333333333,0.512095238095238
0.21528571428571436,0.9724285714285712,1.8895238095238096,0.2534285714285714
0.6763809523809524,0.9902380952380954,0.8815238095238096,0.6730000000000002
0.6201428571428571,0.4393809523809523,0.5448095238095236,0.46366666666666667
0.6476190476190476,0.6819,0.6867142857142857,0.6981428571428572
1.7036111111111112,1.7673333333333334,1.740388888888889,1.504
0.9772857142857142,1.0464285714285715,1.0834666666666666,1.1742
0.9828749999999999,1.7445,1.8495000000000001,1.526625
0.7547142857142858,0.7545714285714287,1.4054761904761905,0.7387619047619047
0.2611428571428572,0.3224,0.42713333333333325,0.3837999999999999
0.4974761904761905,0.6091428571428571,0.6751904761904762,0.6075714285714285
0.49624999999999997,0.4732,0.42699999999999994,0.5549999999999999
0.6057142857142856,0.5948095238095238,0.5526190476190477,0.5817619047619048
0.7582,1.201,1.3346,0.8091666666666666
0.3484285714285714,0.6392380952380952,1.8791904761904765,0.3585238095238095
3.3648571428571423,3.7851428571428576,1.3475999999999997,2.236866666666667
0.24499999999999997,0.2867857142857143,0.32006666666666667,0.3259333333333333
1.387357142857143,1.493142857142857,1.5852666666666668,1.762
0.30785714285714283,0.33566666666666667,0.3407142857142857,0.30228571428571427
0.34285714285714286,0.371,0.39785714285714285,0.3912380952380952
0.5929,0.5963499999999999,0.6185238095238096,0.6387619047619048
0.7780952380952383,1.2970952380952379,1.2113809523809524,0.7757619047619048
0.336952380952381,0.3451904761904762,0.34680952380952385,0.40509523809523806
0.9470476190476189,0.9700476190476192,1.0252857142857141,1.059238095238095
0.07671428571428572,0.11126666666666667,0.1033125,0.07631249999999999
1.1285,1.2621250000000002,1.2649411764705882,1.4031764705882352
0.31133333333333335,0.2910952380952382,0.2546190476190476,0.3493809523809524
0.3666190476190476,0.4185238095238094,0.4361904761904762,0.41047619047619055
0.9861428571428573,1.1126666666666667,1.1089523809523807,1.239809523809524
-0.04314285714285714,-0.04953333333333333,-0.039133333333333346,-0.011333333333333317
0.2172857142857143,0.18128571428571427,0.21795238095238095,0.2247142857142857
0.214,0.22223809523809523,0.2290952380952381,0.23195238095238097
0.3317142857142857,0.3751904761904762,0.4044761904761904,0.43238095238095237
0.9648095238095238,2.2041904761904756,2.254,1.233
1.0152380952380953,1.077142857142857,1.2054285714285715,1.1753809523809524
0.9576666666666667,1.0883809523809522,1.0625238095238096,0.9234500000000001
