1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc
0.28475,0.36675,0.11649999999999999,0.13025,0.1885,0.2795,0.34825,0.20875,0.28049999999999997,0.26525,0.20224999999999999,0.45725000000000005,0.5607500000000001,0.521,0.48575,0.57425,0.5579999999999999,0.62475,0.74925,1.01225,1.07275
0.0505,0.0625,0.0905,0.127,0.16175,0.19049999999999997,0.24275,0.28650000000000003,0.3275,0.37725,0.40449999999999997,0.46925,0.61825,0.718,0.7947500000000001,0.8730000000000001,0.5754999999999999,0.8370000000000001,1.0805,1.3215000000000001,1.55675
0.3045,0.541,0.04725,0.2165,0.1845,0.35525,0.23049999999999998,0.315,0.53825,0.46599999999999997,0.108,0.47124999999999995,0.6655,0.5935,0.77025,0.6839999999999999,0.85675,0.7969999999999999,0.86225,1.25625,0.979
,,,,,0.14300000000000002,0.059,-0.03675,0.053000000000000005,0.08549999999999999,0.041999999999999996,0.089,0.14575,0.20125,0.21425,0.23975,0.27825,0.32275000000000004,0.36724999999999997,0.43024999999999997,0.44375
,,,,,,,,0.15975,0.18924999999999997,0.041,0.2415,0.566,0.6905000000000001,0.76425,0.9055,1.0985,1.20125,1.6060000000000003,1.826,1.12
,,,,,,,,,,,,,,0.485,0.6175,0.77,0.95,1.12225,1.3435000000000001,1.57175
0.43325,0.46175,0.255,0.34950000000000003,0.40249999999999997,0.57375,0.7235,0.837,0.8830000000000001,0.71675,0.34625,0.5890000000000001,0.6769999999999999,0.7104999999999999,0.7985000000000001,0.779,0.9077500000000001,0.9684999999999999,1.1075,1.33725,1.548
-0.0072499999999999995,0.007500000000000001,-0.010499999999999999,0.07125000000000001,0.07700000000000001,0.1065,0.121,0.1315,0.15450000000000003,0.14075,0.18025,0.22725,0.257,0.26175,0.25675,0.32775,0.30225,0.265,0.29125,0.245,0.3525
,-0.13566666666666669,-0.08324999999999999,-0.09325000000000001,-0.03125,0.02725,0.0955,0.1345,0.254,0.39075000000000004,0.45799999999999996,0.6767500000000001,0.94275,1.18375,1.3035,1.144,1.427,1.70375,1.9815,2.56675,2.9785
0.26275000000000004,0.08675,0.04775,0.107,0.0925,0.085,0.09625,0.13625,0.18775,0.18974999999999997,0.17675,0.254,0.34024999999999994,0.42300000000000004,0.502,0.53575,0.5735,0.65025,0.8240000000000001,0.8505,0.7389999999999999
0.37374999999999997,0.39150000000000007,0.33325,0.36725,0.40925,0.53475,0.633,0.754,0.8287499999999999,0.7667499999999999,0.43325,0.756,0.9295,1.0045,0.9674999999999999,1.13525,1.2550000000000001,1.38025,1.5870000000000002,1.881,1.89575
0.22625,0.335,0.311,0.21549999999999997,0.19624999999999998,0.2025,0.1875,0.22025,0.40375,0.32299999999999995,0.20375000000000001,0.31875,0.4135,0.446,0.5185000000000001,0.59625,0.611,0.5660000000000001,0.6307499999999999,0.6287499999999999,0.58775
0.056,0.04625,0.02375,0.07375,0.12874999999999998,0.23124999999999998,0.31925000000000003,0.36624999999999996,0.36675,0.368,0.281,0.377,0.5122500000000001,0.63425,0.73925,0.7809999999999999,0.89675,0.9632499999999999,0.9337500000000001,1.304,1.4000000000000001
1.5282499999999999,2.253,2.832,2.23575,1.3805,1.6025,1.9269999999999998,1.8679999999999999,1.284,0.68025,0.48725,0.649,0.7677500000000002,0.7525,0.46675,0.51225,0.5625,0.49,0.6475000000000001,0.6917500000000001,0.48324999999999996
0.15225,0.17524999999999996,0.2005,0.24175,0.28099999999999997,0.27949999999999997,0.31825,0.3765,0.54725,0.8069999999999999,0.7982499999999999,0.59975,0.6575,0.744,0.82375,0.8394999999999999,0.7685,0.718,0.7375,1.011,1.1720000000000002
0.09125,0.0965,0.14900000000000002,0.15875000000000003,0.1365,0.16599999999999998,0.205,0.2385,0.2725,0.3075,0.30050000000000004,0.32975,0.37074999999999997,0.43125,0.49849999999999994,0.57875,0.64775,0.6862499999999999,0.749,0.84825,0.8305
0.37075,0.41925,0.47975,0.5555000000000001,0.6525,0.7462500000000001,0.8520000000000001,0.923,0.9855,1.08975,1.11025,1.1644999999999999,1.1997499999999999,1.2567500000000003,1.3265,1.43075,1.5172500000000002,1.636,1.7717500000000002,2.01375,2.09175
,,,,,,0.17675000000000002,0.1835,0.2085,0.28225,0.20199999999999999,0.30725,0.30074999999999996,0.17225,0.28725,0.332,0.45899999999999996,0.5,0.5105,0.42674999999999996,0.41125
,,,,,,0.6986666666666667,0.87225,0.9852500000000001,0.23675000000000002,0.37,0.811,1.04475,1.08825,1.37575,1.3625,1.3755000000000002,1.3755,1.61175,2.2415,2.402
0.17025,0.18575,0.1275,0.1015,0.1415,0.17149999999999999,0.32825000000000004,0.45824999999999994,0.62525,0.6695,0.43350000000000005,0.47950000000000004,0.68125,0.774,0.8895,0.90925,0.921,0.88625,0.67225,0.6985,0.8382499999999999
0.36275,0.39249999999999996,0.30525,0.42800000000000005,0.46325,0.51425,0.5815,0.8737499999999999,0.64275,0.7225,0.73975,0.8215000000000001,0.865,0.8262499999999999,0.9275,0.9585,0.85375,0.8935,0.95325,1.01875,0.9072499999999999
0.58775,0.56875,0.1935,0.5674999999999999,0.52875,0.57775,0.6455000000000001,0.714,0.5379999999999999,-0.352,-0.36374999999999996,-0.059750000000000004,0.18924999999999997,0.19799999999999998,0.215,0.25475000000000003,0.27275,0.27,0.33299999999999996,0.42900000000000005,0.45225000000000004
,,,,,,,,,,,,,,,0.797,0.5575000000000001,0.56975,0.5984999999999999,0.7314999999999999,0.9970000000000001
,,,,,,,,,,,,,,,,0.6869999999999999,0.733,0.8919999999999999,0.87125,0.644
,,,,,,0.48750000000000004,0.36475,0.34625000000000006,0.31425,0.10350000000000001,0.0485,0.0605,0.056999999999999995,0.11699999999999999,0.1345,0.13799999999999998,0.11875,0.13725,0.137,0.17625000000000002
0.07875,0.29025,0.4385,0.25075000000000003,0.16,0.275,0.5472499999999999,0.51,0.7635000000000001,0.6665000000000001,-0.031250000000000014,0.311,1.1310000000000002,1.0605,0.77325,0.8535,0.6637500000000001,0.95525,1.39825,1.879,1.9525
0.7035,0.8230000000000001,0.8165,0.8315,0.82925,0.9005,0.942,0.97,1.0534999999999999,1.036,1.1015,1.18275,1.217,1.282,1.3792499999999999,1.469,1.40175,1.4845,1.5307499999999998,1.635,1.6595
,,,,,,,,,,,,0.273,0.29775,0.3205,0.30675,0.192,0.16649999999999998,0.16225,0.21775,0.2445
-0.03,-0.00675,0.04825,0.10325000000000001,0.11525,0.13475,0.12775000000000003,0.15949999999999998,0.19325,0.23049999999999998,0.083,0.152,0.36374999999999996,0.44025,0.47150000000000003,0.542,0.619,0.74875,0.823,0.90025,1.1182500000000002
0.16325,0.178,0.1915,0.22199999999999998,0.23575,0.24349999999999997,0.2585,0.28775,0.32675000000000004,0.373,0.37775000000000003,0.42374999999999996,0.47950000000000004,0.494,0.51725,0.5055000000000001,0.475,0.46874999999999994,0.47125,0.511,0.5195
,0.144,0.169,0.18575,0.207,0.17200000000000001,0.149,0.15700000000000003,0.18325,0.20925,0.23525,0.22199999999999998,0.2085,0.23825000000000002,0.295,0.34450000000000003,0.40974999999999995,0.48225,0.5185,0.49774999999999997,0.49324999999999997
0.14175,0.182,0.25925,0.34375,0.44799999999999995,0.43400000000000005,0.5305,0.61025,0.794,0.8367499999999999,0.67725,0.7885,0.93075,1.0972499999999998,1.01725,0.9995,1.0585,0.98875,0.8565,0.9915,1.3185
,,,,,,0.1125,0.235,0.3595,0.42750000000000005,0.1815,0.44499999999999995,0.70125,0.80325,1.008,1.1637499999999998,1.10425,1.0855,1.27875,1.486,1.6745
0.35075,0.42475,0.49174999999999996,0.44975,0.44275000000000003,0.493,0.56025,0.903,1.00625,1.2,0.8574999999999999,0.64175,0.7705,0.66625,0.76,0.645,0.64225,0.6025,0.67,0.75175,0.7974999999999999
0.1835,0.21925,0.244,0.21025,0.21875,0.25825,0.34225,0.32825000000000004,0.40225,0.31375000000000003,0.22975,0.27525,0.4925,0.6385,0.7152499999999999,0.7370000000000001,0.835,0.9645,0.8624999999999999,0.772,0.68075
,,,,,,,,0.9136666666666667,0.85025,1.0627499999999999,1.22075,1.29275,1.3559999999999999,1.50975,0.66525,0.6183333333333333,0.80125,0.8039999999999998,1.06825,1.16025
0.35875,0.33424999999999994,0.23625000000000002,0.2685,0.251,0.34700000000000003,0.34,0.40175,0.30374999999999996,0.23650000000000002,0.182,0.271,0.28725,0.34025000000000005,0.39675,0.443,0.5125000000000001,0.59875,0.61325,0.61225,0.622
0.3275,0.40475,,0.9009999999999999,1.02675,1.3439999999999999,1.887,0.89175,-0.30174999999999996,-0.41700000000000004,-0.57075,-0.0175,0.0655,0.23299999999999998,0.38275000000000003,0.59325,0.73325,0.87225,0.94125,1.1145,1.275
0.0,0.17025,0.3145,0.44825,0.5507500000000001,0.6272500000000001,0.69,0.7829999999999999,1.0355,1.1500000000000001,1.1865,1.3595000000000002,1.55225,1.70525,1.7570000000000001,1.6825,1.9277499999999999,2.16825,2.333,2.73975,2.7745
0.2745,0.10750000000000001,0.132,0.1605,0.158,0.23675,0.34625000000000006,0.5065,0.67025,0.82575,0.92525,1.0485,1.1835,1.24525,1.14525,1.1957499999999999,1.1895,1.36225,1.3785,1.5302499999999999,2.1765
,,,,,,,,,,,,,,,,,,1.57,1.746,1.73025
,,,,,,0.033,0.04825,0.05975,0.08875000000000001,0.10400000000000001,0.13225,0.17575,0.22,0.27075,0.328,0.3285,0.43299999999999994,0.4555,0.556,0.5770000000000001
0.56775,0.65425,0.6804999999999999,0.6385,0.62775,0.69025,0.71225,0.7797499999999999,0.8467500000000001,1.0045,0.9875,1.11375,1.0705,0.7952499999999999,0.9587500000000001,0.6885,0.761,0.9092499999999999,1.0285,1.2782499999999999,1.41725
0.3615,0.22675,0.33875,0.6234999999999999,0.5599999999999999,0.6299999999999999,0.9145000000000001,1.25275,1.55775,1.8275000000000001,1.81825,1.6847500000000002,1.8009999999999997,1.82,2.1580000000000004,2.691,2.7055000000000002,2.86775,3.30175,4.0085,4.7855
0.7315,0.8692500000000001,0.8480000000000001,0.7474999999999999,0.79825,0.9382499999999999,1.03075,1.16225,1.34,1.00075,0.70225,0.8514999999999999,0.947,1.0165,1.1877499999999999,1.3925,1.52625,1.59375,1.786,2.0835,2.2950000000000004
0.275,0.28875,0.30633333333333335,0.22875000000000004,0.2165,0.20575000000000002,0.21475000000000002,0.26,0.32125,0.3275,0.26375000000000004,0.31775,0.36074999999999996,0.37250000000000005,0.383,0.4155,0.4355,0.50075,0.5075000000000001,0.53625,0.57825
0.081,0.10649999999999998,0.13175,0.1545,0.20625000000000002,0.28125,0.33799999999999997,0.39025000000000004,0.47524999999999995,0.44275000000000003,0.34075,0.2885,0.34349999999999997,0.3955,0.4265,0.5215,0.6605,0.83675,1.00275,1.14275,1.251
-0.16925,0.29800000000000004,0.369,-0.020500000000000004,0.00775,0.10975000000000001,0.49599999999999994,0.542,1.12675,0.7816666666666667,-0.23225,0.52925,1.3487500000000001,0.51075,0.4086666666666667,1.0325,1.208,1.46675,2.391,4.07275,3.4215
0.151,0.17825000000000002,0.11524999999999999,0.056499999999999995,0.08600000000000001,0.10175000000000001,0.134,0.171,0.14075,0.064,0.03375,0.17350000000000002,0.11175,0.1165,0.2555,0.464,0.867,0.90325,0.8635,1.0255,1.044
,,,,,0.17950000000000002,0.26925,0.326,0.30575,0.147,-0.0034999999999999996,0.182,0.4995,0.5995,0.74075,0.85975,0.65075,0.61175,0.66525,0.8227500000000001,0.79425
,,,,,,,,,,,,,,,,,,0.5243333333333333,0.6034999999999999,0.7384999999999999
,,,,,,,,,,,0.772,0.9894999999999999,1.25375,1.51825,2.0332500000000002,2.3454999999999995,2.322,2.5135,2.661,2.56575
0.3715,0.422,0.36924999999999997,0.35,0.4185,0.4215,0.48975,0.5495,0.586,0.53525,0.2445,0.3045,0.48,0.623,0.83175,0.968,1.0899999999999999,0.9125000000000001,0.7947500000000001,0.9085,0.88425
,,,,,,0.033,0.05900000000000001,0.11750000000000001,0.1985,0.262,0.32775,0.42699999999999994,0.54125,0.63525,0.73575,0.8059999999999999,0.8965000000000001,1.08575,1.4947499999999998,1.84375
0.68525,0.7080000000000001,0.6975,0.6849999999999999,0.705,0.7269999999999999,0.783,0.5710000000000001,0.14,0.275,0.13125,0.12725,0.2595,0.35150000000000003,0.33325,0.269,0.586,0.55575,0.44875,0.4485,0.55375
,,,,,,0.2325,0.3075,0.26749999999999996,0.42075,0.09275,0.0007500000000000007,0.162,0.16925,0.15425,0.21450000000000002,0.1845,0.23024999999999998,0.17475000000000002,0.16125,0.10725
0.196,0.23399999999999999,0.19675,0.20825,0.22649999999999998,0.28875,0.36549999999999994,0.3895,0.45425000000000004,0.381,0.185,0.26875,0.34475,0.41474999999999995,0.47875,0.611,0.7559999999999999,0.885,0.98125,1.3265,1.4649999999999999
0.39425,0.37775000000000003,0.28300000000000003,0.37525,0.4225,0.54475,0.54725,0.525,0.36624999999999996,0.12725000000000003,-0.022000000000000002,0.05075,0.024999999999999998,0.05625,0.186,0.243,0.28075,0.36724999999999997,0.477,0.6277499999999999,0.6332499999999999
0.352,0.36775,0.343,0.3295,0.354,0.4805,0.4835,0.59275,0.7155,0.83975,0.9782500000000001,1.1207500000000001,1.2857500000000002,1.35225,1.3924999999999998,1.31525,1.1995,1.3610000000000002,1.5764999999999998,1.86975,1.9922499999999999
0.09799999999999999,0.1325,0.19375,0.1135,0.16225,0.17775000000000002,0.26325,0.31,0.36050000000000004,0.37650000000000006,0.3015,0.2905,0.56,0.47,0.45575,0.5914999999999999,0.65425,0.65925,0.89725,1.32275,1.5445000000000002
0.5347500000000001,0.32349999999999995,0.25075,0.35275000000000006,0.4660000000000001,0.5445,0.46624999999999994,0.5445,0.6679999999999999,0.8125,0.96075,1.08375,1.2165,1.49025,1.7992500000000002,1.9985000000000002,2.6020000000000003,3.04325,3.0824999999999996,3.03425,3.2407500000000002
0.19975,0.1675,0.14775000000000002,0.195,0.26525,0.34450000000000003,0.42850000000000005,0.5415,0.57325,0.38975,0.38199999999999995,0.45299999999999996,0.5237499999999999,0.6829999999999999,0.8400000000000001,0.9422499999999999,1.0885,1.1637499999999998,1.35225,1.78175,1.96125
,,0.312,0.5005000000000001,0.50575,0.45824999999999994,0.4675,0.4565,0.438,0.44675,0.4675,0.47175,0.54175,0.48824999999999996,0.37925,0.38925,0.41424999999999995,0.429,0.515,0.5945,0.596
0.18,0.23049999999999998,0.2685,0.30075,0.35300000000000004,0.40475000000000005,0.46649999999999997,0.55125,0.57575,0.631,0.7312500000000001,0.79025,0.8450000000000001,0.85875,0.9205000000000001,0.9535,0.9942500000000001,1.084,1.13525,1.164,1.23975
,0.484,0.46775,0.6195,0.7025,0.7847499999999998,0.93175,1.14,1.3625,1.005,0.71075,1.0270000000000001,1.17275,1.2499999999999998,1.32125,1.3822500000000002,1.2555,1.3065,1.0815,1.22125,1.3445
0.119,0.1845,0.14350000000000002,0.1965,0.17525000000000002,0.25475000000000003,0.38375000000000004,0.48600000000000004,0.5367500000000001,0.3325,-0.08175,-0.23825,-0.16650000000000004,-0.17825,-0.03175,0.07675,0.09025,0.15275,0.257,0.22225000000000003,0.25225
0.6194999999999999,0.74875,0.7655,1.04075,1.093,1.32525,1.38375,1.4899999999999998,1.45325,0.8792500000000001,0.13549999999999995,0.5495,0.7297499999999999,0.90875,1.534,1.9975,2.4844999999999997,3.0917499999999998,3.344,3.2407500000000002,2.44375
0.19875,0.2345,0.268,0.31125,0.35524999999999995,0.38575000000000004,0.40549999999999997,0.40775,0.4595,0.5175,0.5765,0.61725,0.67575,0.7595,0.78675,0.7915,0.84,0.9112500000000001,1.0122499999999999,1.2005,1.2545000000000002
,,,,,,0.03666666666666667,0.035,0.07300000000000001,0.05025,0.0965,0.18025000000000002,0.27666666666666667,0.33975,0.4175,0.47675,0.6295,0.8135,0.925,1.095,1.3515
0.6265000000000001,0.5954999999999999,0.6235,0.44925000000000004,0.479,0.638,0.94125,1.3025,1.576,1.2457500000000001,0.60625,0.5425000000000001,0.548,0.63825,0.7324999999999999,0.86625,1.29725,1.6452499999999999,1.67725,1.9387499999999998,2.30375
0.426,0.508,0.5295,0.6145,0.68775,0.49299999999999994,0.40625,0.41225,0.367,0.364,0.34875,0.40225,0.4315,0.5245,0.5965,0.683,0.7394999999999999,0.82575,0.9272499999999999,1.04975,1.1167500000000001
0.498,0.5805,0.5427500000000001,0.647,0.75125,0.93025,1.0542500000000001,1.1260000000000001,1.19625,1.256,1.0462500000000001,1.3664999999999998,1.48525,1.5494999999999999,1.6815000000000002,1.86525,1.917,1.99925,2.2215,2.5145,2.2960000000000003
,,,,,,0.024,0.04625,0.0645,0.07600000000000001,0.08950000000000001,0.10275000000000001,0.12275,0.1625,0.17850000000000002,0.208,0.26699999999999996,0.317,0.37224999999999997,0.43175,0.49725
0.82475,0.9305,1.013,1.13825,1.1407500000000002,1.1804999999999999,1.266,1.2875,1.07425,0.40850000000000003,0.42875,0.46699999999999997,0.50475,0.5455,0.5935,0.642,0.6927500000000001,0.73875,0.8177500000000001,0.9855,1.049
,,,,,,0.15,0.11833333333333333,0.2395,0.9697500000000001,1.184,0.5489999999999999,1.02225,1.10825,0.5009999999999999,0.6905,0.6535,0.11725,0.21599999999999997,0.47075,0.217
,,,,,,,,,,,,1.0016666666666667,1.146,0.7325,0.8655,1.42125,0.5475,0.875,1.4602499999999998,0.9930000000000001
0.61325,0.70125,0.7837500000000001,0.77925,0.77425,0.6910000000000001,0.6195,0.59075,0.7384999999999999,0.80525,0.7887500000000001,0.8082500000000001,0.912,0.9317499999999999,0.84375,0.8332499999999999,0.84625,0.9095,0.92,1.05125,1.1515
,,,,,,1.178,1.4180000000000001,1.3159999999999998,1.4000000000000001,0.49524999999999997,0.728,1.0265,0.69525,0.7265,0.5205,-0.393,-0.25650000000000006,-0.08875,0.17174999999999999,0.097
0.8022499999999999,1.15425,0.7819999999999999,0.7245,0.735,0.9975,1.0587499999999999,1.5,1.29475,0.60375,0.021250000000000005,0.3825,-0.1215,0.316,0.4570000000000001,0.547,0.6170000000000001,0.5835,0.8109999999999999,1.0665,1.126
,,,,,,,,0.2,0.24375,0.25450000000000006,0.33275,0.45,0.5,0.5367500000000001,0.48800000000000004,0.546,0.7082499999999999,0.9295,1.28025,1.52275
0.15100000000000002,0.19899999999999998,,0.22100000000000003,0.23,0.2865,0.3125,0.3195,0.351,0.44225000000000003,0.42975,0.44799999999999995,0.5905,0.6587500000000001,0.6825,0.615,0.60175,0.6292500000000001,0.7190000000000001,0.8765000000000001,1.06725
1.16575,1.444,-0.5487500000000001,-0.014999999999999986,0.31475,1.171,1.851,2.0942499999999997,0.363,-0.1395,-0.10575000000000001,0.5945,0.56275,0.7437500000000001,1.0855,0.6705,0.74475,1.08025,1.26125,1.6267500000000001,1.871
0.83075,0.89175,0.95575,1.2607500000000003,1.323,1.4917500000000001,1.67525,1.8167499999999999,1.7534999999999998,1.33625,0.72925,1.27975,1.5535,1.80075,2.0220000000000002,1.8570000000000002,1.92925,2.00775,2.2525,3.19125,3.50125
0.32525,0.40525,0.49724999999999997,0.5435,0.545,0.571,0.679,0.8314999999999999,1.0695000000000001,1.3727500000000001,1.26875,1.5565,1.98975,2.3027499999999996,2.61925,2.88725,3.18775,3.5860000000000003,4.3100000000000005,5.015499999999999,5.6259999999999994
,,,,,,-0.12,0.10650000000000001,-0.06675000000000002,-0.27275,-0.4205,0.28425,0.11049999999999999,-0.18475,-0.02525000000000001,0.69925,0.63825,-0.008499999999999997,1.1219999999999999,2.855,1.469
0.165,0.21525,0.286,0.18599999999999997,0.22799999999999998,0.29950000000000004,0.3955,0.41275,0.32425000000000004,0.287,0.113,0.22325,0.4065,0.35125,0.43399999999999994,0.4145,0.3505,0.40925,0.51275,0.649,0.61625
0.13175,0.13675,0.11300000000000002,0.19599999999999998,0.22625,0.26625,0.20800000000000002,0.2425,0.364,0.10475000000000001,0.2865,0.39575,0.47550000000000003,0.6142500000000001,0.7072499999999999,0.88225,1.06325,1.19,1.17175,1.1795,1.03775
0.041,0.212,0.15925,0.012750000000000001,0.12975,0.29100000000000004,0.5095,0.569,0.6325000000000001,0.806,0.35724999999999996,0.41075,0.579,0.56925,0.72875,0.5609999999999999,-0.031000000000000003,-0.29825,-0.08900000000000001,0.19525,-0.092
,,,,,,,,,,,,,0.01,0.33,0.56275,0.7017500000000001,0.8390000000000001,0.9445,1.143,1.2065
,,,0.09,-0.14750000000000002,0.01,0.10124999999999999,0.14275,0.35975,0.48625000000000007,0.451,0.47975,0.621,0.6084999999999999,0.6347499999999999,0.70825,0.82925,0.90425,1.0125000000000002,1.19325,1.2102499999999998
0.49675,0.5415,0.5832499999999999,0.5675,0.5934999999999999,0.637,0.61825,0.6987500000000001,0.8240000000000001,0.9935,0.977,1.056,1.08475,1.1205,1.1685,1.27775,1.3717499999999998,1.4832500000000002,1.5984999999999998,1.892,2.03075
,,,,,0.34,0.282,0.3805,0.28750000000000003,0.42250000000000004,0.5760000000000001,0.93975,1.13175,0.9784999999999999,0.4845,0.16475,0.19725,0.318,0.2935,0.252,0.34525
,,,-0.006000000000000001,0.00425,0.017499999999999998,0.003250000000000001,0.021249999999999998,0.025750000000000002,0.04775,0.0665,0.10325,0.149,0.011750000000000002,0.08700000000000001,0.154,0.104,0.12925,0.40425,0.71025,0.8845000000000001
0.40475,0.44775,0.40700000000000003,0.39874999999999994,0.39225,0.42124999999999996,0.33899999999999997,0.33175,0.34750000000000003,0.3295,0.243,0.29450000000000004,0.33725,0.34299999999999997,0.39449999999999996,0.42700000000000005,0.33625,0.26275000000000004,0.29125,0.3195,0.3235
0.045,0.0615,0.0665,0.074,0.08625,0.10325000000000001,0.1315,0.1555,0.176,0.20675000000000002,0.21750000000000003,0.228,0.2605,0.2955,0.31124999999999997,0.35574999999999996,0.40874999999999995,0.49849999999999994,0.50425,0.51225,0.598
,,,,,,,,,,,0.09,0.361,0.4385,0.50925,0.619,0.6485,0.6917500000000001,0.6615,0.49424999999999997,0.39249999999999996
0.7807499999999999,1.01275,0.7062499999999999,0.7745,0.45425000000000004,0.7302500000000001,0.8367500000000001,1.10275,1.2435,1.24825,1.2040000000000002,1.4969999999999999,1.6733333333333336,1.6544999999999999,1.8,2.19125,2.20275,2.5780000000000003,2.8469999999999995,4.08875,4.702500000000001
0.031000000000000007,0.0615,0.15875,0.12075,0.13425,0.15025000000000002,0.25825,0.428,0.85575,1.2135,0.87625,0.9125000000000001,1.11825,1.4362499999999998,1.34825,1.4902499999999999,0.6817500000000001,-0.25499999999999995,-0.11749999999999998,0.041,0.03874999999999999
,,,,,-0.08,0.20075,0.29025,0.52675,0.5422499999999999,0.667,0.5255,0.15100000000000002,0.10524999999999998,0.22374999999999998,0.2715,0.28925,0.222,0.227,0.544,0.9557500000000001
0.182,0.1245,0.20325,0.2925,0.32599999999999996,0.47650000000000003,0.6599999999999999,0.8480000000000001,0.8892499999999999,1.05275,0.70425,0.9510000000000001,1.24975,1.2687500000000003,1.389,1.58775,1.2682499999999999,1.2834999999999999,1.5570000000000002,2.207,2.4842500000000003
0.03025,0.051,0.07225000000000001,0.018500000000000003,0.05425,0.09425,0.14875000000000002,0.19099999999999998,0.25375,0.29025,0.2515,0.32625,0.49349999999999994,0.58975,0.525,0.65525,0.68875,0.515,0.61725,0.788,1.0494999999999999
0.43125,0.5085,0.55125,0.513,0.474,0.57225,0.639,0.7475,0.8714999999999999,1.0012500000000002,0.80575,0.7210000000000001,0.678,0.7234999999999999,0.7647499999999999,0.8225,0.9255,1.05575,1.18125,1.57125,1.6260000000000001
0.151,0.22449999999999998,0.07925,0.105,0.048,0.773,0.95325,1.2950000000000002,1.1957499999999999,1.36375,-0.3125,0.0785,0.4935,0.39775,0.33399999999999996,0.52175,0.27475,0.55375,0.8867499999999999,1.863,1.071
0.02,0.01975,0.0475,0.081,0.05875,0.038000000000000006,0.04525,0.123,0.21375,0.34,0.1395,0.0475,0.155,0.26425,0.258,0.20725,0.29625,0.329,0.6375000000000001,0.9977499999999999,1.55175
1.8724999999999998,3.171666666666667,,8.0175,11.2925,15.6925,21.911749999999998,21.50875,13.842,5.183333333333334,5.73775,6.999999999999999,7.32625,8.58675,12.8275,17.497,21.41275,26.033250000000002,33.33525,45.152499999999996,47.48225
0.42025,0.4275,0.29874999999999996,0.37950000000000006,0.3712500000000001,0.32675,0.3255,0.32825,0.42299999999999993,0.29350000000000004,0.26125,0.33749999999999997,0.375,0.4045,0.43875000000000003,0.47425,0.5349999999999999,0.6572499999999999,0.68825,0.5912499999999999,0.32799999999999996
,,,,,,,,,,,,,,,0.06875,0.10250000000000001,0.10825,0.08374999999999999,0.0805,0.059250000000000004
,,,,,,,,,,,,,,,0.06875,0.10250000000000001,0.10825,0.08374999999999999,0.0805,0.059250000000000004
,,,,,,0.26333333333333336,0.40025,0.3055,0.254,0.25433333333333336,0.24925,0.27,0.247,0.2075,0.2285,0.2475,0.28775,0.30975,0.32325000000000004,0.34575
0.16999999999999998,0.11766666666666668,0.1655,0.16225,0.21325,0.291,0.26875,0.27699999999999997,0.34025000000000005,0.3355,0.312,0.33899999999999997,0.43724999999999997,0.4375,0.42475,0.36775,0.40625,0.435,0.46950000000000003,0.68225,0.74
0.24375000000000002,0.2955,0.33525,0.42774999999999996,0.4515,0.47075,0.542,0.61475,0.726,0.772,0.6092500000000001,0.66525,0.78975,0.8765,0.94475,1.02575,1.07975,1.1695000000000002,1.24325,1.3690000000000002,1.46025
0.052250000000000005,0.07275000000000001,0.10075,0.09575,0.099,0.12225,0.15225,0.1975,0.2375,0.3045,0.34075,0.393,0.507,0.59475,0.6695,0.7222500000000001,0.7170000000000001,0.63925,0.6452499999999999,0.7374999999999999,0.8454999999999999
0.1105,0.1255,0.1466666666666667,0.19174999999999998,0.2295,0.26775,0.32825,0.39,0.425,0.39849999999999997,0.505,0.67725,0.9007499999999999,1.1330000000000002,1.45425,1.7635,2.1654999999999998,2.6572500000000003,2.925,3.9245,4.446
0.0435,0.42150000000000004,0.36025,0.2955,0.502,0.7577499999999999,1.237,1.2417500000000001,1.2545000000000002,2.0877499999999998,0.86675,1.40425,1.9715000000000003,1.70025,1.67625,1.4324999999999999,0.03275,-0.1805,0.16925,1.14375,0.5209999999999999
0.08900000000000001,0.12125,0.16225,0.18575,0.18999999999999997,0.208,0.23525,0.297,0.347,0.38925000000000004,0.37725,0.3285,0.34225,0.37,0.39649999999999996,0.41800000000000004,0.45775,0.5025000000000001,0.5475,0.61,0.7050000000000001
0.09575,0.09325000000000001,0.05075,0.04675,0.05275,0.07475000000000001,0.10675,0.117,0.173,0.14650000000000002,0.0775,0.0925,0.15725,0.18725000000000003,0.19525000000000003,0.20500000000000002,0.2135,0.225,0.243,0.3225,0.33175
0.32275,0.26475,0.09375,0.17075,0.29075,0.5427500000000001,0.752,0.94225,0.79475,0.6980000000000001,0.042499999999999996,0.28725,0.6675,0.733,0.801,0.92675,1.0865,0.9615,1.0165000000000002,1.44425,1.6564999999999999
0.35250000000000004,0.46825000000000006,0.471,0.501,0.40950000000000003,0.3945000000000001,0.402,0.90375,1.2117499999999999,0.71725,0.72425,0.7677499999999999,0.7083333333333334,0.55725,0.59875,0.6725,0.7010000000000001,0.70675,0.7075,0.7735,0.79625
