1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc,1999_eps_act,2000_eps_act,2001_eps_act,2002_eps_act,2003_eps_act,2004_eps_act,2005_eps_act,2006_eps_act,2007_eps_act,2008_eps_act,2009_eps_act,2010_eps_act,2011_eps_act,2012_eps_act,2013_eps_act,2014_eps_act,2015_eps_act,2016_eps_act,2017_eps_act,2018_eps_act,2019_eps_act,1999_eod_act,2000_eod_act,2001_eod_act,2002_eod_act,2003_eod_act,2004_eod_act,2005_eod_act,2006_eod_act,2007_eod_act,2008_eod_act,2009_eod_act,2010_eod_act,2011_eod_act,2012_eod_act,2013_eod_act,2014_eod_act,2015_eod_act,2016_eod_act,2017_eod_act,2018_eod_act,2019_eod_act,2000_eps_fc_terms,2001_eps_fc_terms,2002_eps_fc_terms,2003_eps_fc_terms,2004_eps_fc_terms,2005_eps_fc_terms,2006_eps_fc_terms,2007_eps_fc_terms,2008_eps_fc_terms,2009_eps_fc_terms,2010_eps_fc_terms,2011_eps_fc_terms,2012_eps_fc_terms,2013_eps_fc_terms,2014_eps_fc_terms,2015_eps_fc_terms,2016_eps_fc_terms,2017_eps_fc_terms,2018_eps_fc_terms,2019_eps_fc_terms
0.43325,0.46175,0.255,0.34950000000000003,0.40249999999999997,0.57375,0.7235,0.837,0.8830000000000001,0.71675,0.34625,0.5890000000000001,0.6769999999999999,0.7104999999999999,0.7985000000000001,0.779,0.9077500000000001,0.9684999999999999,1.1075,1.33725,1.548,0.45124999435,0.51874999375,0.18625000007499998,-0.130000000625,0.4712499976000001,0.87999999405,0.7825,0.80499998985,3.522499994625,-2.0025,0.3475,0.48750000000000004,0.2686905,0.8325,0.5222325000000001,0.8625,0.6224999999999999,1.415,1.2774999999999999,1.3525,1.5333333333333332,22.374249999999996,15.988725,15.61655,17.2788,20.676099999999998,28.3587,30.75025,32.262775000000005,39.735875,26.046925,20.17625,30.363099999999996,30.387049999999995,35.182175,50.414575,59.875,60.39,67.1675,87.7675,92.19250000000001,119.27666666666666,0.48475,0.46774999999999994,0.34425,0.40525,0.50075,0.70975,0.8956666666666667,0.9495,0.947,0.65975,0.57325,0.7557499999999999,0.8320000000000001,0.93275,0.87475,0.97175,0.99675,1.1247500000000001,1.3175000000000001,1.5715
-0.0072499999999999995,0.007500000000000001,-0.010499999999999999,0.07125000000000001,0.07700000000000001,0.1065,0.121,0.1315,0.15450000000000003,0.14075,0.18025,0.22725,0.257,0.26175,0.25675,0.32775,0.30225,0.265,0.29125,0.245,0.3525,0.006344123852500001,-0.033623855209749996,-0.0498013722275,0.0656616811475,0.09421023883250002,0.10420223639000001,0.10848451784999999,0.14060164485,0.16486791755,0.08992795720975,0.2312433144,-0.05781082857500001,0.42533888912499995,0.21501270102500003,0.1189261335,0.39509532140000003,0.14750000000000002,0.115,0.1725,0.315,0.26333333333333336,8.612133333333333,9.02055,10.684149999999999,11.473675,14.3485,18.02365,19.809825,23.181424999999997,25.642300000000002,21.867475,21.4842,20.814025,27.35095,27.765975,28.0438,32.51965,31.377499999999998,35.9375,36.665,33.7,33.050000000000004,-0.0055,0.001749999999999999,0.067,0.09225000000000001,0.11850000000000001,0.12225,0.14575000000000002,0.15650000000000003,0.1825,0.19024999999999997,0.23950000000000002,0.26925,0.29,0.2865,0.27074999999999994,0.31575,0.30275,0.3125,0.3055,0.3185
-0.0072499999999999995,-0.13566666666666669,-0.08324999999999999,-0.09325000000000001,-0.03125,0.02725,0.0955,0.1345,0.254,0.39075000000000004,0.45799999999999996,0.6767500000000001,0.94275,1.18375,1.3035,1.144,1.427,1.70375,1.9815,2.56675,2.9785,0.006344123852500001,-0.231666663035,-0.0783333318925,-0.08349999996000002,-0.029166665860000003,0.0583333339315,0.2233333333425,0.163333333325,0.3175,0.438333333325,0.50666666665,0.8133333332249999,1.05333333335,1.3725,1.4249999997500002,0.953333333175,1.3216666667499999,1.5958333335,1.17,2.4825,2.9566666666666666,8.612133333333333,6.597333333333334,5.776000000000001,5.337000000000001,5.154249999999999,8.3975,23.556,36.443250000000006,67.90350000000001,80.1435,68.71600000000001,100.43674999999999,127.73850000000002,173.46175,146.51000000000002,153.37925,166.27224999999999,218.455,320.21175,486.0575,545.02,-0.0055,-0.0765,-0.04775,-0.024499999999999997,0.023666666666666666,0.06475,0.12475,0.22175,0.399,0.48524999999999996,0.6134999999999999,0.897,1.187,1.45275,1.29475,1.4714999999999998,1.7255,2.0045,2.4074999999999998,3.07925
0.26275000000000004,0.08675,0.04775,0.107,0.0925,0.085,0.09625,0.13625,0.18775,0.18974999999999997,0.17675,0.254,0.34024999999999994,0.42300000000000004,0.502,0.53575,0.5735,0.65025,0.8240000000000001,0.8505,0.7389999999999999,0.21500000327500002,0.0739835,-0.19249999999999998,0.04499999711250001,0.064999999475,0.032499999552500006,-0.0075,0.1275,0.1775,0.275,0.2175,0.25,0.3575,0.44500000000000006,0.49250000000000005,0.5125,0.5275000000000001,0.5875000000000001,0.014999999999999958,0.3375,0.6133333333333333,18.56275,11.56875,9.620000000000001,10.075,9.215,12.255,11.194999999999999,16.3825,22.64,20.1425,15.645,27.0325,37.900000000000006,44.45,60.6125,74.41,86.065,94.07,119.76499999999999,134.215,151.87,0.1495,0.057,0.09600000000000002,0.1225,0.11499999999999999,0.1125,0.13375,0.19275,0.23825,0.2185,0.245,0.34775,0.43799999999999994,0.5275,0.587,0.66925,0.69,0.8427499999999999,0.982,1.049
0.37374999999999997,0.39150000000000007,0.33325,0.36725,0.40925,0.53475,0.633,0.754,0.8287499999999999,0.7667499999999999,0.43325,0.756,0.9295,1.0045,0.9674999999999999,1.13525,1.2550000000000001,1.38025,1.5870000000000002,1.881,1.89575,0.34750000000000003,0.3975,0.33124999762499996,0.29000000060000003,0.417500002075,0.55375,0.655,0.7966666642666667,0.8475,0.7324999999999999,0.47,0.75,1.05,1.5325,0.9400000000000001,1.8325,1.2925,1.4318287499999998,1.2225000000000001,1.9124999999999999,1.93,35.750025,28.46095,30.24625,32.98,34.271249999999995,45.12125,42.441250000000004,46.68625,54.7425,43.81,39.722500000000004,47.265,49.63,57.5725,72.615,87.0025,90.98,112.225,147.63250000000002,140.7525,150.27666666666667,0.4223333333333333,0.42750000000000005,0.38649999999999995,0.4245,0.49075,0.63825,0.75175,0.8247499999999999,0.91675,0.612,0.6792499999999999,0.91475,1.04875,1.1015,1.12825,1.31475,1.3847500000000001,1.55125,1.8555,2.04575
0.22625,0.335,0.311,0.21549999999999997,0.19624999999999998,0.2025,0.1875,0.22025,0.40375,0.32299999999999995,0.20375000000000001,0.31875,0.4135,0.446,0.5185000000000001,0.59625,0.611,0.5660000000000001,0.6307499999999999,0.6287499999999999,0.58775,0.34750000000000003,0.3975,0.33124999762499996,0.29000000060000003,0.417500002075,0.55375,0.655,0.7966666642666667,0.45,0.31000000000000005,0.191091,0.25,0.39249999999999996,0.375,0.5275,0.5675,0.565,0.5125,0.6875,0.5349999999999999,0.2966666666666667,19.512500000000003,36.9,28.662499999999998,16.6175,13.262500000000001,13.14,13.2775,20.979999999999997,26.6575,20.94,19.482499999999998,21.0075,21.14,25.087500000000002,32.265,38.4375,35.472500000000004,29.48,34.349999999999994,24.547499999999996,18.903333333333332,0.30325,0.37024999999999997,0.3075,0.235,0.27,0.22,0.2225,0.405,0.47425,0.265,0.31124999999999997,0.4345,0.46675,0.5215000000000001,0.60925,0.6885000000000001,0.646,0.6312500000000001,0.7220000000000001,0.62725
0.056,0.04625,0.02375,0.07375,0.12874999999999998,0.23124999999999998,0.31925000000000003,0.36624999999999996,0.36675,0.368,0.281,0.377,0.5122500000000001,0.63425,0.73925,0.7809999999999999,0.89675,0.9632499999999999,0.9337500000000001,1.304,1.4000000000000001,0.056250001305000005,0.0637500001875,0.057499999999999996,0.0843750002975,0.15000000165,0.22624999999999998,0.32625,0.37,0.3975,0.39499999999999996,0.265,0.39499999999999996,0.5375,0.6575,0.725,0.7975000000000001,0.9225000000000001,0.96,1.5550000000000002,1.12,1.1500000000000001,4.06055,3.667975,4.429075,6.925,10.670625000000001,18.5925,20.708750000000002,21.9975,27.3525,31.087500000000002,29.760000000000005,36.015,43.425,56.43,74.2375,76.0,78.06125,85.845,102.295,112.67,101.11666666666667,0.07350000000000001,0.08333333333333333,0.07125000000000001,0.11574999999999999,0.1875,0.3105,0.38275000000000003,0.401,0.41474999999999995,0.388,0.36024999999999996,0.508,0.6305000000000001,0.7602500000000001,0.8467500000000001,0.9115,1.0145,1.0285,1.2375,1.5570000000000002
1.5282499999999999,2.253,2.832,2.23575,1.3805,1.6025,1.9269999999999998,1.8679999999999999,1.284,0.68025,0.48725,0.649,0.7677500000000002,0.7525,0.46675,0.51225,0.5625,0.49,0.6475000000000001,0.6917500000000001,0.48324999999999996,0.2617801047,2.8062827222499998,2.2198952879,-4.848167538999999,0.5026177948,1.5078534030750002,1.5706806024500002,1.8586387495000003,-0.9240837545499999,0.8419193718249999,-0.9921465968249998,0.6151832461,0.9554973820749999,0.26439790575,0.303664921475,1.0468586388,0.442408376975,-0.20271701572499998,0.4275,0.5825,1.6349999999999998,31.37,36.9444,36.493925,13.903925000000001,14.221675,23.144325000000002,21.61325,20.360274999999998,21.464775,16.19675,13.3179,17.456000000000003,20.910375000000002,25.878575,33.0256,41.332975,34.412525,39.288,40.97,33.335,40.71333333333333,2.2375,2.83625,3.1972500000000004,1.61475,1.6690000000000003,2.05325,2.0477499999999997,2.12925,0.66425,0.65525,0.6552499999999999,0.80425,0.9565000000000001,0.49399999999999994,0.54275,0.6214999999999999,0.577,0.6835,0.7190000000000001,0.56175
0.15225,0.17524999999999996,0.2005,0.24175,0.28099999999999997,0.27949999999999997,0.31825,0.3765,0.54725,0.8069999999999999,0.7982499999999999,0.59975,0.6575,0.744,0.82375,0.8394999999999999,0.7685,0.718,0.7375,1.011,1.1720000000000002,0.1587499976,0.121250001125,0.2056249979,0.25249999744999996,0.288749997325,0.287499998825,0.288749997,0.4214376262,0.604999995225,0.8674999999999999,0.8125,0.49749999999999994,0.6599999999999999,0.745,0.8175,0.63,0.605,0.4381925,0.61,0.28750000000000003,1.5425,8.90235,9.46485,15.726875,17.113125,22.158749999999998,21.2575,30.431250000000002,40.331250000000004,68.8375,64.17500000000001,41.0775,41.545,41.8875,41.3075,58.135000000000005,52.5725,41.290000000000006,50.519999999999996,58.474999999999994,64.39999999999999,83.69333333333333,0.17833333333333334,0.20650000000000002,0.247,0.2815,0.301,0.33666666666666667,0.36400000000000005,0.517,0.772,0.87725,0.62375,0.66425,0.75375,0.8355,0.9269999999999999,0.8554999999999999,0.7610000000000001,0.80125,1.0085,1.24075
0.09125,0.0965,0.14900000000000002,0.15875000000000003,0.1365,0.16599999999999998,0.205,0.2385,0.2725,0.3075,0.30050000000000004,0.32975,0.37074999999999997,0.43125,0.49849999999999994,0.57875,0.64775,0.6862499999999999,0.749,0.84825,0.8305,0.0993749998525,0.10250000003750001,0.1600000039,0.15750000255,0.13999999685,0.17500000254999998,0.2074999988,0.24499999627500002,0.289999997175,0.29250000000000004,0.30500000000000005,0.34750000000000003,0.39749999999999996,0.4475,0.51,0.5825,0.65,0.7825000000000001,0.7875000000000001,1.18,0.88,10.414075,24.0625,24.804375,15.835,16.5875,19.509999999999998,18.695,21.424999999999997,25.0,21.5125,20.915,25.6475,31.622500000000002,36.449999999999996,51.04,58.2475,70.565,86.54249999999999,104.17999999999999,134.4775,139.54333333333332,0.09675,0.15050000000000002,0.16275,0.14650000000000002,0.16599999999999998,0.20425,0.238,0.274,0.3115,0.30324999999999996,0.3295,0.37074999999999997,0.43225,0.5005,0.58125,0.64575,0.6855,0.75075,0.847,0.831
0.37075,0.41925,0.47975,0.5555000000000001,0.6525,0.7462500000000001,0.8520000000000001,0.923,0.9855,1.08975,1.11025,1.1644999999999999,1.1997499999999999,1.2567500000000003,1.3265,1.43075,1.5172500000000002,1.636,1.7717500000000002,2.01375,2.09175,0.37374999910000006,0.41875,0.46499999999999997,0.55,0.6074999999999999,0.7175,0.845,0.9425000000000001,0.9125,1.1525,1.1075,1.2075,0.8825000000000001,0.9825,1.23,1.4475000000000002,1.3875,1.5050000000000001,0.11499999999999977,1.4224999999999999,1.3966666666666665,47.08624999999999,46.36725,52.058749999999996,56.25000000000001,52.6875,56.542500000000004,63.885,62.52499999999999,63.56999999999999,64.58,58.675000000000004,62.0175,63.765,68.1325,86.41749999999999,103.50250000000001,98.5325,115.71,131.64249999999998,129.1775,136.15,0.42000000000000004,0.48075000000000007,0.5565,0.65625,0.7332500000000001,0.8374999999999999,0.9397499999999999,0.9979999999999999,1.11175,1.1295,1.2149999999999999,1.225,1.28825,1.339,1.451,1.54275,1.6139999999999999,1.766,1.99275,2.13325
0.37075,0.41925,0.47975,0.5555000000000001,0.6525,0.7462500000000001,0.17675000000000002,0.1835,0.2085,0.28225,0.20199999999999999,0.30725,0.30074999999999996,0.17225,0.28725,0.332,0.45899999999999996,0.5,0.5105,0.42674999999999996,0.41125,-0.025833332755500003,0.11875000084250001,-0.010000000707499993,-0.0849999989125,0.027499999555,0.0700000012275,0.16000000000000003,-0.4425,0.17250000000000001,0.24,0.055,0.29500000000000004,0.2,0.09,0.21750000000000003,-0.22000000000000003,0.4125,0.395,0.19999999999999998,0.41000000000000003,0.17,47.08624999999999,46.36725,52.058749999999996,56.25000000000001,52.6875,56.542500000000004,63.885,62.52499999999999,63.56999999999999,64.58,26.67,30.1925,27.8125,18.9925,20.07,23.692499999999995,25.464999999999996,25.080000000000002,28.009999999999998,27.1575,25.95,0.42000000000000004,0.48075000000000007,0.5565,0.65625,0.7332500000000001,0.19,0.2075,0.204,0.277,0.2615,0.28375,0.391,0.3035,0.28,0.38375000000000004,0.43500000000000005,0.54425,0.55125,0.532,0.50125
0.37075,0.41925,0.47975,0.5555000000000001,0.6525,0.7462500000000001,0.6986666666666667,0.87225,0.9852500000000001,0.23675000000000002,0.37,0.811,1.04475,1.08825,1.37575,1.3625,1.3755000000000002,1.3755,1.61175,2.2415,2.402,0.967500011025,0.7550000114750001,0.20500000000000002,0.2025,0.8274999999999999,0.38499999999999995,0.605,1.0425,1.12,0.36000000000000004,0.5625,1.0,1.1225,1.3075,1.09,1.3325,1.515,1.5625,1.585,2.2575,2.723333333333333,53.5,48.953125,40.0,28.139999999999997,32.2375,39.864999999999995,35.885,44.724999999999994,46.575,38.8725,36.545,40.462500000000006,37.6025,41.54,52.605,60.287499999999994,63.835,68.56,95.4225,106.1575,110.24000000000001,0.42000000000000004,0.48075000000000007,0.5565,0.65625,0.7332500000000001,0.74,0.81525,1.0245,0.9934999999999999,0.55625,0.762,1.14325,1.2087499999999998,1.3415,1.49325,1.485,1.5125,1.642,2.0795,2.50475
0.17025,0.18575,0.1275,0.1015,0.1415,0.17149999999999999,0.32825000000000004,0.45824999999999994,0.62525,0.6695,0.43350000000000005,0.47950000000000004,0.68125,0.774,0.8895,0.90925,0.921,0.88625,0.67225,0.6985,0.8382499999999999,0.17875000105,0.18499999984999999,0.09625,0.11624999999999999,0.0837499997,0.22124999880000001,0.35250000000000004,0.50875,0.65,0.7375,0.4625000000000001,0.51,0.7000000000000001,0.8,0.9099999999999999,0.9424999999999999,0.9500000000000001,0.8050000000000002,0.5125,0.7325,0.8475,14.447933333333333,10.9219,8.68875,10.5075,11.85375,20.935,33.34875,41.83,46.919999999999995,26.2575,26.19,38.155,46.8025,53.5225,58.292500000000004,69.535,69.085,48.7675,47.2325,51.6525,36.63666666666667,0.18575,0.1275,0.1015,0.1415,0.17149999999999999,0.32825000000000004,0.45824999999999994,0.62525,0.6695,0.43350000000000005,0.47950000000000004,0.68125,0.774,0.8895,0.90925,0.921,0.88625,0.67225,0.6985,0.8382499999999999
0.36275,0.39249999999999996,0.30525,0.42800000000000005,0.46325,0.51425,0.5815,0.8737499999999999,0.64275,0.7225,0.73975,0.8215000000000001,0.865,0.8262499999999999,0.9275,0.9585,0.85375,0.8935,0.95325,1.01875,0.9072499999999999,0.21000000044749997,0.36243149822500004,0.2925,0.44,0.4825,0.5425000000000001,0.595,0.635,0.6975,0.7525,0.7925,0.8300000000000001,0.5525,0.6725000000000001,1.2449999999999999,0.43999999999999995,0.4325,0.49821424999999997,0.9025,0.9649999999999999,0.7966666666666665,33.765625,26.453125,29.0325,34.237500000000004,34.1125,42.1025,44.265,48.0125,52.9125,50.1325,46.4075,51.33,53.265,52.6175,62.115,63.8625,66.86749999999999,77.345,68.105,65.47749999999999,58.43333333333334,0.41300000000000003,0.31299999999999994,0.4345,0.47050000000000003,0.51725,0.58475,0.71625,0.695,0.754,0.7894999999999999,0.88525,0.89125,0.8899999999999999,0.9604999999999999,1.02875,0.9530000000000001,0.9482499999999999,0.99925,1.088,1.0565
0.58775,0.56875,0.1935,0.5674999999999999,0.52875,0.57775,0.6455000000000001,0.714,0.5379999999999999,-0.352,-0.36374999999999996,-0.059750000000000004,0.18924999999999997,0.19799999999999998,0.215,0.25475000000000003,0.27275,0.27,0.33299999999999996,0.42900000000000005,0.45225000000000004,0.6174999988000001,0.5774999985,0.077499992275,0.5717592499999999,0.535,0.58,0.69,0.65,0.5825,-0.8450000000000001,-0.6475,0.11,0.21750000000000003,0.22,0.245,0.2525,0.27,0.20500000000000002,0.285,0.43,0.38999999999999996,27.59375,22.484375,25.082500000000003,26.015,25.68,31.42,32.695,36.9875,31.895,13.3475,6.29,8.0625,7.7075000000000005,8.350000000000001,11.455,13.95,13.844999999999999,13.1325,18.877499999999998,18.44,17.113333333333333,0.617,0.6165,0.5837500000000001,0.5782499999999999,0.575,0.6405000000000001,0.69925,0.7412500000000001,0.54125,-0.03749999999999999,-0.17425000000000002,0.1295,0.18575000000000003,0.21899999999999997,0.2545,0.28125,0.28775,0.32875,0.40875,0.46824999999999994
0.58775,0.56875,0.1935,0.5674999999999999,0.52875,0.57775,0.6455000000000001,0.714,0.5379999999999999,-0.352,-0.36374999999999996,-0.059750000000000004,0.18924999999999997,0.19799999999999998,0.215,0.797,0.5575000000000001,0.56975,0.5984999999999999,0.7314999999999999,0.9970000000000001,0.6174999988000001,0.5774999985,0.077499992275,0.5717592499999999,0.535,0.58,0.69,0.65,0.5825,-0.8450000000000001,-0.6475,0.11,0.21750000000000003,0.22,0.245,0.6047899999999999,0.7575,0.49250000000000005,0.15500000000000003,0.2175,0.8275,27.59375,22.484375,25.082500000000003,26.015,25.68,31.42,32.695,36.9875,31.895,13.3475,6.29,8.0625,7.7075000000000005,8.350000000000001,11.455,33.77,31.8775,31.2725,39.582499999999996,59.94499999999999,91.42,0.617,0.6165,0.5837500000000001,0.5782499999999999,0.575,0.6405000000000001,0.69925,0.7412500000000001,0.54125,-0.03749999999999999,-0.17425000000000002,0.1295,0.18575000000000003,0.21899999999999997,0.2545,0.6543333333333333,0.63825,0.60975,0.7687499999999999,0.9249999999999999
0.58775,0.56875,0.1935,0.5674999999999999,0.52875,0.57775,0.6455000000000001,0.714,0.5379999999999999,-0.352,-0.36374999999999996,-0.059750000000000004,0.18924999999999997,0.19799999999999998,0.215,0.797,0.6869999999999999,0.733,0.8919999999999999,0.87125,0.644,0.6174999988000001,0.5774999985,0.077499992275,0.5717592499999999,0.535,0.58,0.69,0.65,0.5825,-0.8450000000000001,-0.6475,0.11,0.21750000000000003,0.22,0.245,0.33499999999999996,0.18,0.701371,2.245,-2.0875000000000004,0.48,27.59375,22.484375,25.082500000000003,26.015,25.68,31.42,32.695,36.9875,31.895,13.3475,6.29,8.0625,7.7075000000000005,8.350000000000001,11.455,33.77,71.67,85.9675,82.94,55.815,30.541666666666668,0.617,0.6165,0.5837500000000001,0.5782499999999999,0.575,0.6405000000000001,0.69925,0.7412500000000001,0.54125,-0.03749999999999999,-0.17425000000000002,0.1295,0.18575000000000003,0.21899999999999997,0.2545,0.6543333333333333,0.776,0.9760000000000001,0.9812500000000001,0.83225
0.58775,0.56875,0.1935,0.5674999999999999,0.52875,0.57775,0.48750000000000004,0.36475,0.34625000000000006,0.31425,0.10350000000000001,0.0485,0.0605,0.056999999999999995,0.11699999999999999,0.1345,0.13799999999999998,0.11875,0.13725,0.137,0.17625000000000002,0.20666666664999997,0.240833333325,0.230833333325,0.2725,0.33125,0.32,0.3425,0.435,0.42000000000000004,0.2025,-0.03000000000000001,0.05500000000000001,0.0675,0.10500000000000001,0.1075,0.2225,0.5025,0.1982245,0.2175,0.25499999999999995,0.19333333333333336,12.13545,13.7448,15.661224999999998,15.991249999999999,19.8425,25.721249999999998,29.97625,41.2375,42.105000000000004,32.2275,11.06,15.7175,17.0625,19.47,20.939999999999998,22.9775,25.07,28.5675,19.534999999999997,15.694999999999999,19.286666666666665,0.617,0.6165,0.5837500000000001,0.5782499999999999,0.575,0.6405000000000001,0.36533333333333334,0.36575,0.39425,0.20575,0.06425,0.061,0.06975,0.10625000000000001,0.13325,0.14,0.13075,0.1695,0.14900000000000002,0.15
0.07875,0.29025,0.4385,0.25075000000000003,0.16,0.275,0.5472499999999999,0.51,0.7635000000000001,0.6665000000000001,-0.031250000000000014,0.311,1.1310000000000002,1.0605,0.77325,0.8535,0.6637500000000001,0.95525,1.39825,1.879,1.9525,0.057500000115,0.34500000625000005,0.09499999137499998,0.28749999942500004,0.17750000314999997,0.31250000372500003,0.5674999988,0.48,0.67,0.49499999999999994,-0.775,0.3125,1.185,1.1324999999999998,0.8150000000000001,0.8775,0.5675,1.13,1.48,1.2825000000000002,1.8925000000000003,36.226575,54.421875,44.74625,43.45,48.1255,46.947500000000005,46.95,46.0375,53.0525,32.8125,29.3175,33.167500000000004,43.595,49.78375,58.44499999999999,72.72,58.4625,73.6125,99.4125,100.685,132.35333333333332,0.286,0.44075000000000003,0.2495,0.15975,0.2735,0.5475,0.5055,0.7655000000000001,0.66725,-0.021499999999999984,0.3035,1.12875,1.05475,0.7699999999999999,0.8554999999999999,0.6625,0.9567500000000001,1.3944999999999999,1.87725,1.9594999999999998
0.7035,0.8230000000000001,0.8165,0.8315,0.82925,0.9005,0.942,0.97,1.0534999999999999,1.036,1.1015,1.18275,1.217,1.282,1.3792499999999999,1.469,1.40175,1.4845,1.5307499999999998,1.635,1.6595,0.777499998825,0.8325,0.757500005375,0.8074999999999999,0.8350000000000001,0.9125,0.825,0.82,1.03,1.015,1.13,1.115,1.0075,1.1125,1.395,1.0150000000000001,0.695,1.5054495,1.6125,1.0150000000000001,1.5599999999999998,52.4599,56.509474999999995,57.841075,54.361575,49.002225,61.369125000000004,59.30295,60.575275000000005,65.8874,57.963575,53.008475,60.28535,66.2276,78.56025,94.35759999999999,107.7256,112.355,128.0625,124.77000000000001,110.7625,133.07666666666668,0.83075,0.917,0.88525,0.88975,0.9025000000000001,0.966,0.9905,1.05125,1.1495,1.113,1.2422499999999999,1.2775,1.29375,1.3912499999999999,1.5385000000000002,1.50325,1.5385,1.5970000000000002,1.70375,1.6925
0.7035,0.8230000000000001,0.8165,0.8315,0.82925,0.9005,0.942,0.97,1.0534999999999999,1.036,1.1015,1.18275,0.273,0.29775,0.3205,0.30675,0.192,0.16649999999999998,0.16225,0.21775,0.2445,0.777499998825,0.8325,0.757500005375,0.8074999999999999,0.8350000000000001,0.9125,0.825,0.82,1.03,1.015,1.13,1.115,0.18507774999999999,0.07131950000000001,0.2866425,0.23750000000000002,0.027499999999999997,0.0625,0.0025000000000000022,0.165,0.22999999999999998,52.4599,56.509474999999995,57.841075,54.361575,49.002225,61.369125000000004,59.30295,60.575275000000005,65.8874,57.963575,53.008475,60.28535,29.1075,35.43000000000001,37.1,37.35,30.7625,20.104999999999997,19.5375,16.46,20.5,0.83075,0.917,0.88525,0.88975,0.9025000000000001,0.966,0.9905,1.05125,1.1495,1.113,1.2422499999999999,0.291,0.30025,0.34924999999999995,0.33949999999999997,0.25225,0.18775000000000003,0.17775000000000002,0.1955,0.249
-0.03,-0.00675,0.04825,0.10325000000000001,0.11525,0.13475,0.12775000000000003,0.15949999999999998,0.19325,0.23049999999999998,0.083,0.152,0.36374999999999996,0.44025,0.47150000000000003,0.542,0.619,0.74875,0.823,0.90025,1.1182500000000002,-0.028750000055000002,0.0012499999710000004,0.08499999932999999,0.11125000179,0.11499999992749999,0.140000001195,0.1350000008225,0.15875,0.235,0.21,0.065,0.32,0.4225,0.4575,0.475,0.5525,0.6925,0.7649999999999999,0.825,0.9075,1.2049999999999998,52.4599,56.509474999999995,57.841075,8.52,13.53875,12.95875,14.6375,20.435,22.53,13.8725,18.072499999999998,26.189999999999998,29.875000000000004,31.6075,45.8375,52.959999999999994,62.1275,54.4675,65.555,68.05250000000001,81.54333333333334,-0.00675,0.04825,0.10325000000000001,0.11525,0.13475,0.12775000000000003,0.15949999999999998,0.19325,0.23049999999999998,0.083,0.152,0.36374999999999996,0.44025,0.47150000000000003,0.542,0.619,0.74875,0.823,0.90025,1.1182500000000002
0.16325,0.178,0.1915,0.22199999999999998,0.23575,0.24349999999999997,0.2585,0.28775,0.32675000000000004,0.373,0.37775000000000003,0.42374999999999996,0.47950000000000004,0.494,0.51725,0.5055000000000001,0.475,0.46874999999999994,0.47125,0.511,0.5195,0.12250000059999999,0.110000000956,0.2,0.16125,0.22125,0.25,0.255,0.27,0.32375000000000004,0.31375000000000003,0.3675,0.64,0.47124999999999995,0.5,0.48250000000000004,0.40249999999999997,0.4225,0.37750000000000006,0.07250000000000004,0.375,0.5366666666666666,28.77345,27.554725,23.02,25.005,22.575,22.807499999999997,20.865000000000002,22.2275,27.39375,26.375,25.33,28.676250000000003,33.896249999999995,37.57,39.935,41.474999999999994,40.715,43.875,44.544999999999995,45.207499999999996,50.74,0.19974999999999998,0.20775,0.22,0.23875,0.26049999999999995,0.262,0.29625,0.31775000000000003,0.3755,0.40549999999999997,0.42374999999999996,0.481,0.5229999999999999,0.5435,0.54025,0.505,0.50275,0.48799999999999993,0.53375,0.53325
0.16325,0.144,0.169,0.18575,0.207,0.17200000000000001,0.149,0.15700000000000003,0.18325,0.20925,0.23525,0.22199999999999998,0.2085,0.23825000000000002,0.295,0.34450000000000003,0.40974999999999995,0.48225,0.5185,0.49774999999999997,0.49324999999999997,0.12250000059999999,0.094999999385,0.13499999696499998,0.1624999999225,0.19375000150000002,0.052500000595000006,-0.020000001047500007,0.165,0.195,0.21375,0.2375,0.012499999999999997,0.21875,0.12125,0.35000000000000003,0.3675,0.43624999999999997,0.52125,0.5175000000000001,0.5325,0.9325,12.3516,11.1563,12.037500000000001,8.95125,8.276250000000001,8.4875,9.31625,11.05375,13.951249999999998,13.52,10.555,10.67125,11.868749999999999,12.1225,18.44375,26.161249999999995,38.12125,34.8075,25.080000000000002,27.25,24.03,0.144,0.169,0.18575,0.207,0.17200000000000001,0.149,0.15700000000000003,0.18325,0.20925,0.23525,0.22199999999999998,0.2085,0.23825000000000002,0.295,0.34450000000000003,0.40974999999999995,0.48225,0.5185,0.49774999999999997,0.49324999999999997
