,firm_id,feature,term_forecast,value
5085,60,eps_act,2010Q2,0.28
5086,60,eps_act,2010Q3,-0.77
5087,60,eps_act,2010Q4,-0.16
5088,60,eps_act,2011Q1,0.17
5089,60,eps_act,2011Q2,-0.9
5090,60,eps_act,2011Q3,0.58
5091,60,eps_act,2011Q4,0.15
5092,60,eps_act,2012Q1,0.03
5093,60,eps_act,2012Q2,0.19
5094,60,eps_act,2012Q3,0.0
5095,60,eps_act,2012Q4,0.03
5096,60,eps_act,2013Q1,0.1
5097,60,eps_act,2013Q2,0.33
5098,60,eps_act,2013Q3,0.21
5099,60,eps_act,2013Q4,0.3
5100,60,eps_act,2014Q1,-0.05
5101,60,eps_act,2014Q2,0.19
5102,60,eps_act,2014Q3,-0.04
5103,60,eps_act,2014Q4,0.26
5104,60,eps_act,2015Q1,0.26
5105,60,eps_act,2015Q2,0.46
5106,60,eps_act,2015Q3,0.4
5107,60,eps_act,2015Q4,0.28
5108,60,eps_act,2016Q1,0.29
5109,60,eps_act,2016Q2,0.43
5110,60,eps_act,2016Q3,0.43
5111,60,eps_act,2016Q4,0.41
5112,60,eps_act,2017Q1,0.48
5113,60,eps_act,2017Q2,0.47
5114,60,eps_act,2017Q3,0.49
5115,60,eps_act,2017Q4,0.2
5116,60,eps_act,2018Q1,0.63
5117,60,eps_act,2018Q2,0.64
5118,60,eps_act,2018Q3,0.67
5119,60,eps_act,2018Q4,0.71
5120,60,eps_act,2019Q1,0.71
5121,60,eps_act,2019Q2,0.75
5122,60,eps_act,2019Q3,0.57
5123,60,eps_act,2019Q4,
5124,61,eps_act,1999Q1,0.2649999857
5125,61,eps_act,1999Q2,0.3549999893
5126,61,eps_act,1999Q3,0.3600000143
5127,61,eps_act,1999Q4,0.4
5128,61,eps_act,2000Q1,0.349999994
5129,61,eps_act,2000Q2,0.07999999821
5130,61,eps_act,2000Q3,0.3899999857
5131,61,eps_act,2000Q4,0.46
5132,61,eps_act,2001Q1,0.2700000107
5133,61,eps_act,2001Q2,0.4300000072
5134,61,eps_act,2001Q3,0.4600000083
5135,61,eps_act,2001Q4,-0.13
5136,61,eps_act,2002Q1,0.42
5137,61,eps_act,2002Q2,0.33
5138,61,eps_act,2002Q3,0.52
5139,61,eps_act,2002Q4,0.009999999776
5140,61,eps_act,2003Q1,0.36
5141,61,eps_act,2003Q2,0.06
5142,61,eps_act,2003Q3,0.43
5143,61,eps_act,2003Q4,0.6000000238000001
5144,61,eps_act,2004Q1,0.29
5145,61,eps_act,2004Q2,-0.28
5146,61,eps_act,2004Q3,0.45
5147,61,eps_act,2004Q4,0.17
5148,61,eps_act,2005Q1,0.37
5149,61,eps_act,2005Q2,0.52
5150,61,eps_act,2005Q3,0.19
5151,61,eps_act,2005Q4,0.47
5152,61,eps_act,2006Q1,0.44
5153,61,eps_act,2006Q2,0.47
5154,61,eps_act,2006Q3,0.58
5155,61,eps_act,2006Q4,0.66
5156,61,eps_act,2007Q1,0.62
5157,61,eps_act,2007Q2,0.66
5158,61,eps_act,2007Q3,0.62
5159,61,eps_act,2007Q4,0.75
5160,61,eps_act,2008Q1,0.68
5161,61,eps_act,2008Q2,0.87
5162,61,eps_act,2008Q3,0.76
5163,61,eps_act,2008Q4,0.92
5164,61,eps_act,2009Q1,0.84
5165,61,eps_act,2009Q2,0.97
5166,61,eps_act,2009Q3,0.88
5167,61,eps_act,2009Q4,0.95
5168,61,eps_act,2010Q1,-0.11
5169,61,eps_act,2010Q2,0.9
5170,61,eps_act,2010Q3,0.9
5171,61,eps_act,2010Q4,0.73
5172,61,eps_act,2011Q1,0.99
5173,61,eps_act,2011Q2,1.08
5174,61,eps_act,2011Q3,1.02
5175,61,eps_act,2011Q4,0.82
5176,61,eps_act,2012Q1,1.05
5177,61,eps_act,2012Q2,1.2
5178,61,eps_act,2012Q3,1.07
5179,61,eps_act,2012Q4,0.9
5180,61,eps_act,2013Q1,1.01
5181,61,eps_act,2013Q2,1.09
5182,61,eps_act,2013Q3,1.0
5183,61,eps_act,2013Q4,0.6
5184,61,eps_act,2014Q1,1.02
5185,61,eps_act,2014Q2,0.96
5186,61,eps_act,2014Q3,0.86
5187,61,eps_act,2014Q4,1.76
5188,61,eps_act,2015Q1,0.79
5189,61,eps_act,2015Q2,0.61
5190,61,eps_act,2015Q3,0.0
5191,61,eps_act,2015Q4,0.37
5192,61,eps_act,2016Q1,6.16
5193,61,eps_act,2016Q2,2.21
5194,61,eps_act,2016Q3,0.24
5195,61,eps_act,2016Q4,0.45
5196,61,eps_act,2017Q1,0.5
5197,61,eps_act,2017Q2,0.49
5198,61,eps_act,2017Q3,0.46
5199,61,eps_act,2017Q4,-0.13
5200,61,eps_act,2018Q1,0.72
5201,61,eps_act,2018Q2,0.64
5202,61,eps_act,2018Q3,1.02
5203,61,eps_act,2018Q4,0.66
5204,61,eps_act,2019Q1,0.68
5205,61,eps_act,2019Q2,0.67
5206,61,eps_act,2019Q3,
5207,61,eps_act,2019Q4,
5208,62,eps_act,1999Q1,0.45
5209,62,eps_act,1999Q2,0.48
5210,62,eps_act,1999Q3,0.44
5211,62,eps_act,1999Q4,0.41999998689999996
5212,62,eps_act,2000Q1,0.47
5213,62,eps_act,2000Q2,0.4099999964
5214,62,eps_act,2000Q3,0.16
5215,62,eps_act,2000Q4,0.52
5216,62,eps_act,2001Q1,0.52
5217,62,eps_act,2001Q2,
5218,62,eps_act,2001Q3,0.49
5219,62,eps_act,2001Q4,0.6100000143
5220,62,eps_act,2002Q1,0.67
5221,62,eps_act,2002Q2,0.69
5222,62,eps_act,2002Q3,0.69
5223,62,eps_act,2002Q4,0.7
5224,62,eps_act,2003Q1,0.7
5225,62,eps_act,2003Q2,0.67
5226,62,eps_act,2003Q3,0.21
5227,62,eps_act,2003Q4,0.5600000024
5228,62,eps_act,2004Q1,0.6
5229,62,eps_act,2004Q2,0.72
5230,62,eps_act,2004Q3,0.75
5231,62,eps_act,2004Q4,1.52
5232,62,eps_act,2005Q1,0.72
5233,62,eps_act,2005Q2,
5234,62,eps_act,2005Q3,
5235,62,eps_act,2005Q4,0.79
5236,62,eps_act,2006Q1,0.8
5237,62,eps_act,2006Q2,
5238,62,eps_act,2006Q3,
5239,62,eps_act,2006Q4,0.46
5240,62,eps_act,2007Q1,0.78
5241,62,eps_act,2007Q2,0.84
5242,62,eps_act,2007Q3,0.81
5243,62,eps_act,2007Q4,0.75
5244,62,eps_act,2008Q1,0.78
5245,62,eps_act,2008Q2,0.78
5246,62,eps_act,2008Q3,0.65
5247,62,eps_act,2008Q4,0.51
5248,62,eps_act,2009Q1,0.48
5249,62,eps_act,2009Q2,0.2
5250,62,eps_act,2009Q3,0.23
5251,62,eps_act,2009Q4,0.27
5252,62,eps_act,2010Q1,0.27
5253,62,eps_act,2010Q2,0.3
5254,62,eps_act,2010Q3,0.3
5255,62,eps_act,2010Q4,0.3
5256,62,eps_act,2011Q1,0.32
5257,62,eps_act,2011Q2,0.44
5258,62,eps_act,2011Q3,0.52
5259,62,eps_act,2011Q4,0.56
5260,62,eps_act,2012Q1,0.62
5261,62,eps_act,2012Q2,0.73
5262,62,eps_act,2012Q3,0.67
5263,62,eps_act,2012Q4,0.72
5264,62,eps_act,2013Q1,0.3
5265,62,eps_act,2013Q2,0.78
5266,62,eps_act,2013Q3,0.38
5267,62,eps_act,2013Q4,0.76
5268,62,eps_act,2014Q1,0.7
5269,62,eps_act,2014Q2,0.59
5270,62,eps_act,2014Q3,0.72
5271,62,eps_act,2014Q4,0.77
5272,62,eps_act,2015Q1,0.68
5273,62,eps_act,2015Q2,0.63
5274,62,eps_act,2015Q3,0.64
5275,62,eps_act,2015Q4,0.64
5276,62,eps_act,2016Q1,0.67
5277,62,eps_act,2016Q2,0.67
5278,62,eps_act,2016Q3,0.74
5279,62,eps_act,2016Q4,0.73
5280,62,eps_act,2017Q1,0.47
5281,62,eps_act,2017Q2,0.78
5282,62,eps_act,2017Q3,0.75
5283,62,eps_act,2017Q4,0.78
5284,62,eps_act,2018Q1,0.96
5285,62,eps_act,2018Q2,1.0
5286,62,eps_act,2018Q3,1.02
5287,62,eps_act,2018Q4,0.99
5288,62,eps_act,2019Q1,0.98
5289,62,eps_act,2019Q2,1.1
5290,62,eps_act,2019Q3,0.96
5291,62,eps_act,2019Q4,
5292,63,eps_act,1999Q1,0.02888888783
5293,63,eps_act,1999Q2,0.09111111032
5294,63,eps_act,1999Q3,0.11777777140000001
5295,63,eps_act,1999Q4,0.23777778940000002
5296,63,eps_act,2000Q1,0.1022222241
5297,63,eps_act,2000Q2,0.12444444439999999
5298,63,eps_act,2000Q3,0.1688888868
5299,63,eps_act,2000Q4,0.36000000109999997
5300,63,eps_act,2001Q1,0.1555555556
5301,63,eps_act,2001Q2,0.1644444444
5302,63,eps_act,2001Q3,0.124444445
5303,63,eps_act,2001Q4,0.4044444444
5304,63,eps_act,2002Q1,0.1155555556
5305,63,eps_act,2002Q2,0.1777777804
5306,63,eps_act,2002Q3,0.1666666667
5307,63,eps_act,2002Q4,0.7333333333
5308,63,eps_act,2003Q1,-0.6933333333
5309,63,eps_act,2003Q2,0.12666666669999999
5310,63,eps_act,2003Q3,0.12
5311,63,eps_act,2003Q4,0.6466666667000001
5312,63,eps_act,2004Q1,-0.05333333333
5313,63,eps_act,2004Q2,0.2866666667
5314,63,eps_act,2004Q3,0.25333333329999996
5315,63,eps_act,2004Q4,0.9666666667
5316,63,eps_act,2005Q1,0.23333333329999997
5317,63,eps_act,2005Q2,0.31
5318,63,eps_act,2005Q3,0.2
5319,63,eps_act,2005Q4,0.7733333333
5320,63,eps_act,2006Q1,0.3466666667
5321,63,eps_act,2006Q2,0.38
5322,63,eps_act,2006Q3,0.28
5323,63,eps_act,2006Q4,1.32
5324,63,eps_act,2007Q1,0.48
5325,63,eps_act,2007Q2,0.48
5326,63,eps_act,2007Q3,0.31
5327,63,eps_act,2007Q4,1.59
5328,63,eps_act,2008Q1,0.4
5329,63,eps_act,2008Q2,0.56
5330,63,eps_act,2008Q3,0.55
5331,63,eps_act,2008Q4,1.76
5332,63,eps_act,2009Q1,0.44
5333,63,eps_act,2009Q2,0.49
5334,63,eps_act,2009Q3,0.13
5335,63,eps_act,2009Q4,1.38
5336,63,eps_act,2010Q1,0.37
5337,63,eps_act,2010Q2,0.38
5338,63,eps_act,2010Q3,0.54
5339,63,eps_act,2010Q4,1.86
5340,63,eps_act,2011Q1,0.37
5341,63,eps_act,2011Q2,0.61
5342,63,eps_act,2011Q3,0.55
5343,63,eps_act,2011Q4,1.65
5344,63,eps_act,2012Q1,0.35
5345,63,eps_act,2012Q2,0.340426
5346,63,eps_act,2012Q3,0.43
5347,63,eps_act,2012Q4,-4.89
5348,63,eps_act,2013Q1,0.46
5349,63,eps_act,2013Q2,0.04
5350,63,eps_act,2013Q3,-0.03
5351,63,eps_act,2013Q4,-1.21
5352,63,eps_act,2014Q1,-0.24
5353,63,eps_act,2014Q2,0.78
5354,63,eps_act,2014Q3,0.16
5355,63,eps_act,2014Q4,0.85
5356,63,eps_act,2015Q1,1.33
5357,63,eps_act,2015Q2,0.42
5358,63,eps_act,2015Q3,0.3
5359,63,eps_act,2015Q4,1.48
5360,63,eps_act,2016Q1,0.37
5361,63,eps_act,2016Q2,0.47
5362,63,eps_act,2016Q3,0.36
5363,63,eps_act,2016Q4,1.41
5364,63,eps_act,2017Q1,0.71
5365,63,eps_act,2017Q2,0.62
5366,63,eps_act,2017Q3,0.61
5367,63,eps_act,2017Q4,1.94
5368,63,eps_act,2018Q1,0.61
5369,63,eps_act,2018Q2,0.69
5370,63,eps_act,2018Q3,0.8
5371,63,eps_act,2018Q4,1.26
5372,63,eps_act,2019Q1,0.74
5373,63,eps_act,2019Q2,0.88
5374,63,eps_act,2019Q3,1.01
5375,63,eps_act,2019Q4,2.73
5376,64,eps_act,1999Q1,0.30000001190000003
5377,64,eps_act,1999Q2,0.3600000143
5378,64,eps_act,1999Q3,0.1299999952
5379,64,eps_act,1999Q4,0.30000001190000003
5380,64,eps_act,2000Q1,0.30000001190000003
5381,64,eps_act,2000Q2,0.46999999880000004
5382,64,eps_act,2000Q3,0.4499999881
5383,64,eps_act,2000Q4,0.3300000131
5384,64,eps_act,2001Q1,0.15
5385,64,eps_act,2001Q2,0.44
5386,64,eps_act,2001Q3,0.46
5387,64,eps_act,2001Q4,0.51
5388,64,eps_act,2002Q1,0.38
5389,64,eps_act,2002Q2,0.5
5390,64,eps_act,2002Q3,0.46
5391,64,eps_act,2002Q4,0.51
5392,64,eps_act,2003Q1,0.44
5393,64,eps_act,2003Q2,0.56
5394,64,eps_act,2003Q3,0.51
5395,64,eps_act,2003Q4,0.64
5396,64,eps_act,2004Q1,0.5
5397,64,eps_act,2004Q2,0.65
5398,64,eps_act,2004Q3,0.43
5399,64,eps_act,2004Q4,0.27
5400,64,eps_act,2005Q1,0.78
5401,64,eps_act,2005Q2,0.74
5402,64,eps_act,2005Q3,0.75
5403,64,eps_act,2005Q4,0.6
5404,64,eps_act,2006Q1,0.88
5405,64,eps_act,2006Q2,0.62
5406,64,eps_act,2006Q3,0.84
5407,64,eps_act,2006Q4,0.7
5408,64,eps_act,2007Q1,0.58
5409,64,eps_act,2007Q2,0.99
5410,64,eps_act,2007Q3,1.0
5411,64,eps_act,2007Q4,1.06
5412,64,eps_act,2008Q1,1.11
5413,64,eps_act,2008Q2,1.13
5414,64,eps_act,2008Q3,1.22
5415,64,eps_act,2008Q4,1.16
5416,64,eps_act,2009Q1,1.29
5417,64,eps_act,2009Q2,1.09
5418,64,eps_act,2009Q3,1.42
5419,64,eps_act,2009Q4,1.33
5420,64,eps_act,2010Q1,1.33
5421,64,eps_act,2010Q2,1.26
5422,64,eps_act,2010Q3,1.32
5423,64,eps_act,2010Q4,1.71
5424,64,eps_act,2011Q1,1.39
5425,64,eps_act,2011Q2,1.41
5426,64,eps_act,2011Q3,1.57
5427,64,eps_act,2011Q4,1.38
5428,64,eps_act,2012Q1,1.23
5429,64,eps_act,2012Q2,1.41
5430,64,eps_act,2012Q3,1.62
5431,64,eps_act,2012Q4,1.45
5432,64,eps_act,2013Q1,3.18
5433,64,eps_act,2013Q2,1.42
5434,64,eps_act,2013Q3,1.55
5435,64,eps_act,2013Q4,0.46
5436,64,eps_act,2014Q1,1.4
5437,64,eps_act,2014Q2,1.48
5438,64,eps_act,2014Q3,1.69
5439,64,eps_act,2014Q4,1.56
5440,64,eps_act,2015Q1,1.22
5441,64,eps_act,2015Q2,1.1
5442,64,eps_act,2015Q3,0.3
5443,64,eps_act,2015Q4,0.86
5444,64,eps_act,2016Q1,1.08
5445,64,eps_act,2016Q2,1.59
5446,64,eps_act,2016Q3,1.83
5447,64,eps_act,2016Q4,0.09
5448,64,eps_act,2017Q1,2.64
5449,64,eps_act,2017Q2,1.61
5450,64,eps_act,2017Q3,-0.75
5451,64,eps_act,2017Q4,1.27
5452,64,eps_act,2018Q1,-0.76
5453,64,eps_act,2018Q2,-0.19
5454,64,eps_act,2018Q3,2.08
5455,64,eps_act,2018Q4,-0.645039
5456,64,eps_act,2019Q1,2.09
5457,64,eps_act,2019Q2,-0.07
5458,64,eps_act,2019Q3,1.53
5459,64,eps_act,2019Q4,0.461926
5460,65,eps_act,1999Q1,0.09000000357999999
5461,65,eps_act,1999Q2,0.1366666655
5462,65,eps_act,1999Q3,0.1633333365
5463,65,eps_act,1999Q4,0.1766666571
5464,65,eps_act,2000Q1,0.1833333373
5465,65,eps_act,2000Q2,0.1933333278
5466,65,eps_act,2000Q3,0.1933333278
5467,65,eps_act,2000Q4,0.1933333278
5468,65,eps_act,2001Q1,0.20333333809999998
5469,65,eps_act,2001Q2,0.18000000719999998
5470,65,eps_act,2001Q3,0.1533333361
5471,65,eps_act,2001Q4,0.1066666667
5472,65,eps_act,2002Q1,0.149999996
5473,65,eps_act,2002Q2,0.1533333361
5474,65,eps_act,2002Q3,0.1599999964
5475,65,eps_act,2002Q4,0.08666666667000002
5476,65,eps_act,2003Q1,0.1433333357
5477,65,eps_act,2003Q2,0.1433333357
5478,65,eps_act,2003Q3,0.17333332699999998
5479,65,eps_act,2003Q4,0.20333333809999998
5480,65,eps_act,2004Q1,0.23333333329999997
5481,65,eps_act,2004Q2,0.23
5482,65,eps_act,2004Q3,0.23333333329999997
5483,65,eps_act,2004Q4,0.25
5484,65,eps_act,2005Q1,0.32
5485,65,eps_act,2005Q2,0.2933333333
5486,65,eps_act,2005Q3,0.3466666667
5487,65,eps_act,2005Q4,0.44333333329999997
5488,65,eps_act,2006Q1,0.42
5489,65,eps_act,2006Q2,0.25333333329999996
5490,65,eps_act,2006Q3,0.48
5491,65,eps_act,2006Q4,0.5033333333
5492,65,eps_act,2007Q1,0.5633333333
5493,65,eps_act,2007Q2,0.5833333333
5494,65,eps_act,2007Q3,0.63
5495,65,eps_act,2007Q4,0.5933333332999999
5496,65,eps_act,2008Q1,0.7166666667
5497,65,eps_act,2008Q2,0.5166666667
5498,65,eps_act,2008Q3,0.5733333333
5499,65,eps_act,2008Q4,0.43666666670000004
5500,65,eps_act,2009Q1,0.17333333329999998
5501,65,eps_act,2009Q2,0.16
5502,65,eps_act,2009Q3,0.42666666670000003
5503,65,eps_act,2009Q4,0.5333333333
5504,65,eps_act,2010Q1,0.5166666667
5505,65,eps_act,2010Q2,0.52
5506,65,eps_act,2010Q3,0.53
5507,65,eps_act,2010Q4,0.5533333333
5508,65,eps_act,2011Q1,0.7466666667
5509,65,eps_act,2011Q2,0.7533333333
5510,65,eps_act,2011Q3,0.7566666667
5511,65,eps_act,2011Q4,0.63
5512,65,eps_act,2012Q1,0.7366666667
5513,65,eps_act,2012Q2,0.7766666667000001
5514,65,eps_act,2012Q3,0.707336
5515,65,eps_act,2012Q4,0.77
5516,65,eps_act,2013Q1,0.8070923333
5517,65,eps_act,2013Q2,0.9
5518,65,eps_act,2013Q3,0.8653723333
5519,65,eps_act,2013Q4,0.8
5520,65,eps_act,2014Q1,0.96
5521,65,eps_act,2014Q2,0.89
5522,65,eps_act,2014Q3,0.92
5523,65,eps_act,2014Q4,1.03
5524,65,eps_act,2015Q1,0.91
5525,65,eps_act,2015Q2,0.98
5526,65,eps_act,2015Q3,0.82
5527,65,eps_act,2015Q4,0.59
5528,65,eps_act,2016Q1,0.74
5529,65,eps_act,2016Q2,0.61
5530,65,eps_act,2016Q3,0.77
5531,65,eps_act,2016Q4,0.82
5532,65,eps_act,2017Q1,0.77
5533,65,eps_act,2017Q2,0.74
5534,65,eps_act,2017Q3,0.73
5535,65,eps_act,2017Q4,0.76
5536,65,eps_act,2018Q1,-1.06
5537,65,eps_act,2018Q2,0.79
5538,65,eps_act,2018Q3,0.75
5539,65,eps_act,2018Q4,0.96
5540,65,eps_act,2019Q1,0.54
5541,65,eps_act,2019Q2,0.72
5542,65,eps_act,2019Q3,0.48
5543,65,eps_act,2019Q4,0.61
5544,66,eps_act,1999Q1,0.0576
5545,66,eps_act,1999Q2,0.1034666667
5546,66,eps_act,1999Q3,0.0768
5547,66,eps_act,1999Q4,0.07466666667
5548,66,eps_act,2000Q1,0.05973333333
5549,66,eps_act,2000Q2,0.1130666667
5550,66,eps_act,2000Q3,0.08533333332999998
5551,66,eps_act,2000Q4,0.08106666667000001
5552,66,eps_act,2001Q1,0.06613333333
5553,66,eps_act,2001Q2,0.1248
5554,66,eps_act,2001Q3,0.08746666667000001
5555,66,eps_act,2001Q4,0.08426666667000002
5556,66,eps_act,2002Q1,0.0608
5557,66,eps_act,2002Q2,0.1248
5558,66,eps_act,2002Q3,0.0896
5559,66,eps_act,2002Q4,0.08
5560,66,eps_act,2003Q1,0.05653333333
5561,66,eps_act,2003Q2,0.1258666667
5562,66,eps_act,2003Q3,0.1088
5563,66,eps_act,2003Q4,0.09706666667000001
5564,66,eps_act,2004Q1,0.0544
5565,66,eps_act,2004Q2,0.1546666667
5566,66,eps_act,2004Q3,0.1408
5567,66,eps_act,2004Q4,0.09514666667000002
5568,66,eps_act,2005Q1,0.0896
5569,66,eps_act,2005Q2,0.1770666667
5570,66,eps_act,2005Q3,0.1664
5571,66,eps_act,2005Q4,0.1064533333
5572,66,eps_act,2006Q1,0.021333333330000002
5573,66,eps_act,2006Q2,0.18986666670000002
5574,66,eps_act,2006Q3,0.21056
5575,66,eps_act,2006Q4,0.1367466667
5576,66,eps_act,2007Q1,0.1621333333
5577,66,eps_act,2007Q2,0.21546666670000003
5578,66,eps_act,2007Q3,0.1824
5579,66,eps_act,2007Q4,0.1152
5580,66,eps_act,2008Q1,0.1642666667
5581,66,eps_act,2008Q2,0.22399999999999998
5582,66,eps_act,2008Q3,0.20053333329999998
5583,66,eps_act,2008Q4,0.1749333333
5584,66,eps_act,2009Q1,0.1258666667
5585,66,eps_act,2009Q2,0.25333333329999996
5586,66,eps_act,2009Q3,0.2186666667
5587,66,eps_act,2009Q4,0.1413333333
5588,66,eps_act,2010Q1,0.21600000000000003
5589,66,eps_act,2010Q2,0.264
5590,66,eps_act,2010Q3,0.19466666670000002
5591,66,eps_act,2010Q4,0.1306666667
5592,66,eps_act,2011Q1,0.20266666670000003
5593,66,eps_act,2011Q2,0.2826666667
5594,66,eps_act,2011Q3,0.2586666667
5595,66,eps_act,2011Q4,0.304
5596,66,eps_act,2012Q1,0.21600000000000003
5597,66,eps_act,2012Q2,0.2933333333
5598,66,eps_act,2012Q3,0.252
5599,66,eps_act,2012Q4,0.19733333329999997
5600,66,eps_act,2013Q1,0.276
5601,66,eps_act,2013Q2,0.324
5602,66,eps_act,2013Q3,0.29600000000000004
5603,66,eps_act,2013Q4,0.212
5604,66,eps_act,2014Q1,0.268
5605,66,eps_act,2014Q2,0.38799999999999996
5606,66,eps_act,2014Q3,0.332
5607,66,eps_act,2014Q4,0.248
5608,66,eps_act,2015Q1,0.28
5609,66,eps_act,2015Q2,0.392
5610,66,eps_act,2015Q3,0.35200000000000004
5611,66,eps_act,2015Q4,0.268
5612,66,eps_act,2016Q1,0.304
5613,66,eps_act,2016Q2,0.392
5614,66,eps_act,2016Q3,0.376
5615,66,eps_act,2016Q4,1.048
5616,66,eps_act,2017Q1,0.29600000000000004
5617,66,eps_act,2017Q2,0.408
5618,66,eps_act,2017Q3,0.376
5619,66,eps_act,2017Q4,0.304
5620,66,eps_act,2018Q1,0.368
5621,66,eps_act,2018Q2,0.5
5622,66,eps_act,2018Q3,0.39
5623,66,eps_act,2018Q4,0.23
5624,66,eps_act,2019Q1,0.42
5625,66,eps_act,2019Q2,0.52
5626,66,eps_act,2019Q3,0.47
5627,66,eps_act,2019Q4,0.33
5628,67,eps_act,1999Q1,0.04
5629,67,eps_act,1999Q2,0.1616666667
5630,67,eps_act,1999Q3,0.08666666667000002
5631,67,eps_act,1999Q4,0.06
5632,67,eps_act,2000Q1,-0.03
5633,67,eps_act,2000Q2,0.11
5634,67,eps_act,2000Q3,0.13
5635,67,eps_act,2000Q4,0.14
5636,67,eps_act,2001Q1,0.14
5637,67,eps_act,2001Q2,0.17
5638,67,eps_act,2001Q3,0.18
5639,67,eps_act,2001Q4,0.19
5640,67,eps_act,2002Q1,0.19
5641,67,eps_act,2002Q2,0.23
5642,67,eps_act,2002Q3,0.25
5643,67,eps_act,2002Q4,0.29
5644,67,eps_act,2003Q1,0.27
5645,67,eps_act,2003Q2,0.18
5646,67,eps_act,2003Q3,0.29
5647,67,eps_act,2003Q4,-4.03
5648,67,eps_act,2004Q1,-0.12
5649,67,eps_act,2004Q2,0.0
5650,67,eps_act,2004Q3,0.11
5651,67,eps_act,2004Q4,0.09
5652,67,eps_act,2005Q1,0.13
5653,67,eps_act,2005Q2,0.1
5654,67,eps_act,2005Q3,0.08
5655,67,eps_act,2005Q4,0.16
5656,67,eps_act,2006Q1,0.36
5657,67,eps_act,2006Q2,-0.5
5658,67,eps_act,2006Q3,0.46
5659,67,eps_act,2006Q4,0.32
5660,67,eps_act,2007Q1,0.39
5661,67,eps_act,2007Q2,0.55
5662,67,eps_act,2007Q3,0.41
5663,67,eps_act,2007Q4,0.68
5664,67,eps_act,2008Q1,0.55
5665,67,eps_act,2008Q2,0.71
5666,67,eps_act,2008Q3,0.71
5667,67,eps_act,2008Q4,0.71
5668,67,eps_act,2009Q1,0.85
5669,67,eps_act,2009Q2,0.49
5670,67,eps_act,2009Q3,0.96
5671,67,eps_act,2009Q4,1.07
5672,67,eps_act,2010Q1,0.8
5673,67,eps_act,2010Q2,1.13
5674,67,eps_act,2010Q3,1.06
5675,67,eps_act,2010Q4,1.0
5676,67,eps_act,2011Q1,1.22
5677,67,eps_act,2011Q2,1.19
5678,67,eps_act,2011Q3,1.45
5679,67,eps_act,2011Q4,1.24
5680,67,eps_act,2012Q1,1.26
5681,67,eps_act,2012Q2,1.62
5682,67,eps_act,2012Q3,1.68
5683,67,eps_act,2012Q4,1.23
5684,67,eps_act,2013Q1,1.8
5685,67,eps_act,2013Q2,2.07
5686,67,eps_act,2013Q3,2.06
5687,67,eps_act,2013Q4,1.94
5688,67,eps_act,2014Q1,2.03
5689,67,eps_act,2014Q2,3.02
5690,67,eps_act,2014Q3,3.63
5691,67,eps_act,2014Q4,3.75
5692,67,eps_act,2015Q1,3.5
5693,67,eps_act,2015Q2,3.94
5694,67,eps_act,2015Q3,4.16
5695,67,eps_act,2015Q4,3.77
5696,67,eps_act,2016Q1,4.44
5697,67,eps_act,2016Q2,4.79
5698,67,eps_act,2016Q3,4.72
5699,67,eps_act,2016Q4,3.0
5700,67,eps_act,2017Q1,3.47
5701,67,eps_act,2017Q2,4.07
5702,67,eps_act,2017Q3,5.8
5703,67,eps_act,2017Q4,-1.41
5704,67,eps_act,2018Q1,5.55
5705,67,eps_act,2018Q2,4.18
5706,67,eps_act,2018Q3,7.17
5707,67,eps_act,2018Q4,4.74
5708,67,eps_act,2019Q1,7.17
5709,67,eps_act,2019Q2,7.85
5710,67,eps_act,2019Q3,8.4
5711,67,eps_act,2019Q4,
5712,68,eps_act,1999Q1,0.4345982578
5713,68,eps_act,1999Q2,0.44519820530000004
5714,68,eps_act,1999Q3,1.10239559
5715,68,eps_act,1999Q4,0.46639813189999996
5716,68,eps_act,2000Q1,0.48759805850000004
5717,68,eps_act,2000Q2,0.5193979325
5718,68,eps_act,2000Q3,0.52999788
5719,68,eps_act,2000Q4,0.5405978275
5720,68,eps_act,2001Q1,0.5617977225
5721,68,eps_act,2001Q2,0.5617977225
5722,68,eps_act,2001Q3,0.3497986147
5723,68,eps_act,2001Q4,0.47699809200000004
5724,68,eps_act,2002Q1,0.52999788
5725,68,eps_act,2002Q2,0.52999788
5726,68,eps_act,2002Q3,0.116599533
5727,68,eps_act,2002Q4,0.14839940640000002
5728,68,eps_act,2003Q1,0.4345982578
5729,68,eps_act,2003Q2,0.41339833119999997
5730,68,eps_act,2003Q3,0.3603985622
5731,68,eps_act,2003Q4,0.4239983103
5732,68,eps_act,2004Q1,0.4981980059
5733,68,eps_act,2004Q2,0.5087979534
5734,68,eps_act,2004Q3,0.48759805850000004
5735,68,eps_act,2004Q4,0.47699809200000004
5736,68,eps_act,2005Q1,0.5193979224
5737,68,eps_act,2005Q2,0.5511977952
5738,68,eps_act,2005Q3,0.5405978376
5739,68,eps_act,2005Q4,0.5617977528
5740,68,eps_act,2006Q1,0.582997668
5741,68,eps_act,2006Q2,0.6306974772
5742,68,eps_act,2006Q3,0.4981980072
5743,68,eps_act,2006Q4,2.406190375
5744,68,eps_act,2007Q1,0.6147975407999999
5745,68,eps_act,2007Q2,0.635997456
5746,68,eps_act,2007Q3,0.57
5747,68,eps_act,2007Q4,0.46
5748,68,eps_act,2008Q1,0.66
5749,68,eps_act,2008Q2,0.27
5750,68,eps_act,2008Q3,0.26
5751,68,eps_act,2008Q4,0.02
