1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
22.375025,22.9766,19.986250000000002,14.40625,14.8825,20.564999999999998,27.7025,30.9,37.4925,35.62,31.8275,33.03,36.565,47.074999999999996,60.1225,81.5325,100.585,91.8425,78.195,67.7,57.163333333333334
44.875025,43.367225000000005,44.0825,39.3125,36.83625,49.27374999999999,58.932500000000005,64.60499999999999,86.27749999999999,85.23500000000001,70.2275,78.9975,102.29750000000001,109.36,120.89249999999998,120.24,92.57249999999999,105.2125,113.5975,117.885,122.07333333333334
,,,,,,,,17.71,28.3425,33.875,64.88250000000001,91.00999999999999,90.6275,99.49000000000001,123.035,105.235,122.565,132.95250000000001,136.055,94.01333333333332
20.57815,25.7969,30.506249999999998,29.62375,30.67125,32.54625,38.894999999999996,38.01875,44.285,41.737500000000004,34.457499999999996,41.5575,49.205,52.4875,60.5425,72.125,68.94,75.97749999999999,78.0475,69.3375,78.33999999999999
,,,,,,,,17.513333333333332,8.3025,7.940000000000001,12.645000000000001,8.64,10.4725,21.57,39.6775,45.4,43.415,50.980000000000004,53.02,55.333333333333336
55.407825,46.1522,46.724875,44.14605,47.1944,62.485974999999996,63.979949999999995,56.396375,61.37975,42.1968,27.840725,40.866475,44.451925,45.32339999999999,52.22047500000001,70.46435,68.66095,74.562025,94.99349999999998,88.00752499999999,74.07656666666666
20.039075,19.257825,19.432499999999997,23.093749999999996,25.415,34.8,32.74125,42.69,70.505,60.0975,42.457499999999996,66.9925,80.315,82.67,84.9875,87.95249999999999,83.7525,86.605,128.6375,148.655,164.74333333333334
,,,,,,,,21.459999999999997,13.2225,11.88,16.0225,24.4525,36.55,49.74250000000001,62.5125,54.895,58.2875,67.995,69.44250000000001,76.61333333333333
,,,,,,,,,,22.43,28.18,36.035,49.055,54.4475,61.162499999999994,74.3575,80.91499999999999,78.97,102.3825,137.79999999999998
6.636725,23.203125,31.586875,35.91625,32.155,43.94375,51.96375,56.345,53.0475,49.330000000000005,54.12,53.125,56.06,60.6875,58.1025,61.0875,70.495,82.3475,100.37,100.35499999999999,99.58666666666666
4.141175,4.958825,8.0975,10.891675,15.407499999999999,25.734375,34.699999999999996,26.869999999999997,16.9775,11.672500000000001,10.334999999999999,11.37,11.205,18.4925,21.832499999999996,23.009999999999998,29.3075,29.81,39.72,40.42,45.74
10.00985,10.35325,10.328975,12.31235,14.18345,19.632424999999998,20.403125,25.483050000000002,30.070324999999997,26.46455,24.4883,31.236575,36.734325,41.52055,51.532625,59.7655,66.048625,76.16884999999999,87.13,102.0925,139.79
28.876525,36.353925,23.885650000000002,18.113425,19.800675000000002,24.872374999999998,25.163425000000004,30.358425000000004,33.69555,28.99,25.299999999999997,34.2575,37.4475,48.5875,65.21000000000001,87.2575,106.5775,98.55250000000001,106.42999999999999,107.96000000000001,126.99666666666667
,,,,,,6.85685,6.972700000000001,11.135674999999999,8.63125,12.532225,19.76315,20.363349999999997,29.080875,42.24525,38.11045,29.182499999999997,27.0475,24.6475,26.4175,28.116666666666664
,,,,,,,,,6.8875,10.96625,16.9025,18.07625,26.43875,37.6475,36.45625,27.51625,25.985,23.7375,24.419999999999998,26.163333333333338
22.6921,42.219575,24.945125,19.45245,30.55365,28.773600000000002,26.136125,29.5815,38.556050000000006,22.525000000000002,16.8375,19.447499999999998,27.142500000000002,32.1225,45.837500000000006,66.19,63.3225,52.8425,57.0575,33.0575,34.72333333333333
,,,,,13.47,18.095,29.6025,38.835,39.1275,41.255,56.279999999999994,60.4375,71.695,57.5325,60.019999999999996,68.395,98.215,112.89250000000001,108.9975,122.2
9.072925,11.614575,8.075475,9.902524999999999,9.599174999999999,9.495825,8.19335,9.602475,12.354175,11.536674999999999,15.3025,23.24375,35.045,47.47,53.212500000000006,58.2725,76.00375,83.2025,85.6275,87.9425,108.86333333333334
25.799850000000003,29.45115,23.547525,21.851824999999998,21.64425,27.064525000000003,26.02165,32.550075,32.9769,27.389250000000004,23.4086,33.3452,39.87195,40.467875,56.39727500000001,65.532875,52.020700000000005,56.950575,71.22347500000001,77.9903,97.85333333333334
,,,,,,,,,,,,,,,,,,,,49.53
20.765625,22.5625,24.005,26.255000000000003,28.6825,33.4675,32.197500000000005,37.8375,34.7575,20.200000000000003,9.6125,11.950000000000001,12.642499999999998,14.3875,15.7625,18.105,20.1025,25.7725,27.5625,27.445,32.053333333333335
11.95765,11.603200000000001,16.90865,21.59095,17.207875,21.57975,29.752775,36.504275,34.6418,27.153775000000003,30.542975,38.639874999999996,41.910425,45.35555,45.402575,46.36515,62.68705,65.91999999999999,87.2275,100.84,120.47333333333331
36.484375,34.1875,42.8075,44.31,38.394999999999996,41.7525,45.325,42.6875,47.13,39.28,34.6075,45.365,50.6125,58.587500000000006,66.93,78.6525,78.9725,95.49,106.17999999999999,106.865,128.52666666666667
46.776475000000005,61.10415,69.366725,47.1542,31.7665,39.783475,49.93565,53.241125000000004,58.0875,50.7525,46.394999999999996,50.88,59.2275,65.2025,68.97,75.93,72.6825,81.03250000000001,83.40750000000001,80.7175,91.36666666666667
3.3906500000000004,2.8125,6.842499999999999,8.11415,9.861675,16.667925,23.005000000000003,28.0825,28.34125,25.93375,26.098750000000003,33.045,38.825,50.315,59.99125,72.5125,75.69749999999999,70.24249999999999,66.0925,64.61749999999999,55.873333333333335
,,,,,38.92,57.402499999999996,62.9525,79.905,95.35,60.004999999999995,67.15,72.005,60.4125,56.9825,68.93,47.222500000000004,38.3675,37.95,34.5575,28.046666666666667
,,,,,,,,,,,,,,,,,,70.64430000000002,78.5632,49.653333333333336
16.132825,20.507825,27.221249999999998,30.3225,40.0525,54.045,54.3975,50.95,53.02,36.845,19.1775,16.4675,21.045,14.0125,22.29,36.87625,65.44624999999999,76.50750000000001,104.59,115.41499999999999,100.23666666666666
7.2988,6.418375,5.716775,6.28395,11.197225,19.4393,16.279575,13.339725,14.4719,9.839075000000001,8.085049999999999,10.394625,12.955675000000001,18.763800000000003,22.792650000000002,22.943125000000002,25.387475000000002,27.464999999999996,36.17250000000001,34.3975,38.54
19.046875,19.37505,19.99625,22.897499999999997,25.72125,31.700000000000003,33.4025,41.7,46.0275,42.5225,41.13249999999999,47.504999999999995,53.525000000000006,66.74000000000001,92.1,109.66999999999999,112.88749999999999,117.26500000000001,130.22000000000003,145.3825,190.67333333333332
41.640625,32.8125,39.495000000000005,41.675,41.379999999999995,42.4125,45.974999999999994,45.552499999999995,47.8325,40.17,40.85,46.3575,55.752500000000005,59.01,57.440000000000005,58.515,62.5,76.51,81.0275,77.1425,88.98666666666668
17.8545,15.71,21.474249999999998,25.445,23.189999999999998,26.2575,34.84,37.222500000000004,38.837500000000006,32.2675,27.645,32.665,35.762499999999996,47.89,61.365,74.045,99.66,123.875,124.5175,116.655,131.47
24.875,18.0,13.012500000000001,13.9,17.7875,27.1,41.54,41.825,53.5175,43.105000000000004,32.1575,34.72,38.7475,44.8975,47.709999999999994,59.03,60.0825,73.45,74.55250000000001,62.845000000000006,68.25
23.3594,22.492225,18.091250000000002,15.5625,17.15625,22.586250000000003,19.0525,19.62625,22.55375,21.646250000000002,17.845,33.06625,50.21375,59.3725,68.755,73.015,84.64,87.595,103.9625,141.95749999999998,182.53666666666666
22.687525,22.3672,21.52125,21.328750000000003,16.71125,24.273749999999996,26.58875,27.313750000000002,31.935,27.26,22.310000000000002,34.39,43.504999999999995,56.78,74.62,82.5775,70.8275,70.755,86.97999999999999,93.5925,75.84666666666665
29.5469,32.382825,28.3325,25.71125,26.73125,31.9325,34.2575,42.435,49.9425,44.5775,35.915,50.965,50.645,49.9975,61.322500000000005,64.3675,51.0125,54.199999999999996,63.0025,68.4425,67.35000000000001
4.730475,9.26565,9.05125,9.75875,10.581875,15.175625,31.72625,33.605,38.2475,50.904999999999994,37.93625,46.96124999999999,49.0725,54.25625,74.60875,101.50874999999999,80.70750000000001,88.45249999999999,98.18,111.11999999999999,87.52
,,,5.7,14.41,35.91525,42.0225,63.7,91.71499999999999,69.58999999999999,81.75999999999999,90.54249999999999,95.5875,186.33750000000003,190.53249999999997,208.535,265.6625,359.02500000000003,432.2625,408.37,511.4166666666667
21.4219,23.687525,28.049999999999997,26.502499999999998,27.2025,31.689999999999998,36.5,48.2125,43.1725,38.4975,26.265,45.0775,56.3275,59.795,54.64,63.6025,76.185,68.15,64.4375,64.395,79.16666666666667
17.625,22.296875,18.6225,17.6875,17.1875,19.09,19.9425,22.9075,30.2525,24.945,23.3575,28.6425,34.8725,38.31,42.28,47.6475,49.405,56.9125,60.7775,61.0025,77.39333333333333
32.6125,47.0325,49.027499999999996,51.7925,59.1075,72.375,83.59,117.75999999999999,115.21,103.89,70.69999999999999,102.7875,129.95999999999998,150.07999999999998,150.1775,185.07750000000001,226.30749999999998,229.28750000000002,246.04999999999998,242.91750000000002,302.6066666666667
296.796875,176.09375,,,,,,224.2,149.8,27.375,15.15,14.715,11.625,9.1875,14.877500000000001,22.78125,28.61875,27.9375,41.525,53.209999999999994,44.906666666666666
17.486175,15.28305,17.01375,18.473750000000003,21.5725,32.0875,31.992500000000003,36.545,46.56875,33.81625,25.21,40.65125,46.48,47.730000000000004,68.005,70.9075,59.6925,63.7725,76.94500000000001,77.50999999999999,82.33
28.359375,31.734375,37.765,43.26,53.0525,60.9275,72.29499999999999,77.56,110.02,100.425,76.82750000000001,75.0825,68.70750000000001,67.035,64.845,78.4375,70.3625,77.70750000000001,77.61999999999999,81.6925,105.30666666666667
22.921875,19.4375,19.775000000000002,13.115,16.7625,20.985000000000003,22.825,22.832500000000003,25.575,21.9575,19.3825,23.325,27.1325,29.04,31.99,37.1775,38.457499999999996,54.699999999999996,52.4225,55.10750000000001,61.586666666666666
,4.47675,5.999499999999999,6.3885,7.29375,8.84775,10.7665,11.41025,12.209,13.7065,17.83925,31.66875,39.52,46.69625,35.59375,48.692499999999995,73.1275,100.55,108.5825,153.09,198.66
,,,,,,,,,,,,,,,,,,,,48.31
8.13475,11.625,13.421050000000001,15.53125,17.8325,24.560000000000002,28.456249999999997,46.07125,43.650000000000006,39.072500000000005,32.8775,43.065,45.71,40.2925,40.5075,42.245,46.60874999999999,50.5825,59.379999999999995,69.505,75.35000000000001
,,,,,,20.5815,16.904749999999996,27.26625,14.958,17.363,22.8155,25.453,50.2,60.402499999999996,81.06,111.365,111.03,134.7075,118.4325,128.81333333333333
,,,,,13.04,14.6525,17.25,16.28,14.3075,8.99,15.004999999999999,21.225,32.2575,42.27,52.99249999999999,74.53999999999999,85.6625,79.94,91.0725,108.27666666666666
52.0713,33.970175,21.435000000000002,12.897499999999997,11.32,14.4775,9.7875,7.6225000000000005,8.1325,4.505,6.4775,12.92,12.282499999999999,11.2225,15.23,15.782499999999999,14.7025,12.5675,11.8225,9.7625,9.389999999999999
,,,,,,,,,,,,,19.12,38.915,72.6675,70.93,91.4975,104.18375,121.49499999999999,100.13666666666666
2.80565,3.2969,3.7483250000000004,4.53565,4.68345,7.177525,8.001275,10.129999999999999,10.17125,10.833125,9.104075,13.205,18.161875000000002,23.01125,24.369999999999997,23.90875,20.130625000000002,22.76875,24.4125,26.62875,32.47166666666667
,,,,,,,,,,,,,26.466666666666665,38.835,71.1475,90.63499999999999,117.925,160.09,162.41500000000002,179.25666666666666
,,,,,,,,,,,,14.715,25.142500000000002,40.875,42.0975,49.067499999999995,56.3925,65.44,50.7325,53.14666666666667
8.187525,4.8359749999999995,6.0600000000000005,8.213750000000001,14.5975,18.87125,22.43,28.02125,44.5425,36.8375,29.64,43.51875,43.92249999999999,36.4725,32.8825,31.395,13.5075,11.3825,14.5925,14.765,11.356666666666667
45.08595,40.325,42.6275,53.9475,62.2575,85.2575,91.37,111.775,103.08,78.6625,64.695,85.505,84.8975,89.97749999999999,113.66499999999999,154.7625,157.205,168.845,221.9,217.32250000000002,163.72333333333333
26.78125,25.625,32.7525,32.705,34.2625,39.269999999999996,47.792500000000004,54.817499999999995,66.6625,66.63,42.379999999999995,37.47,42.6125,45.16,37.2425,35.3275,32.6625,33.7325,30.6075,36.16,44.21666666666667
37.166666666666664,20.7265,6.71675,6.413749999999999,9.2275,17.43875,24.79825,31.737499999999997,34.8375,23.2075,37.0375,91.01249999999999,97.4975,109.0925,83.625,116.81875,112.01249999999999,122.26249999999999,130.3525,169.6275,147.66
,,16.373433333333335,16.914725,16.4134,20.4102,21.365525,21.312625,25.860925,19.1341,21.7775,26.195,28.5975,33.3075,45.645,56.6725,64.385,72.415,88.125,103.4875,122.84666666666665
5.7448,7.822925,9.31225,9.045625000000001,8.926874999999999,9.356874999999999,10.743125000000001,11.713750000000001,13.513125,11.071875,11.1775,13.049999999999999,14.67875,18.416875,24.649375,31.576874999999998,42.5375,52.13249999999999,62.2175,75.3175,94.34333333333332
44.453125,49.447925,59.074375,63.47749999999999,55.512499999999996,51.4125,39.66,38.83,34.3675,12.815,7.475,13.147499999999999,12.3625,14.5375,18.3575,21.17375,19.67,20.427500000000002,27.42,27.975,26.833333333333332
1.951175,0.85155,3.5042750000000003,5.41785,7.24845,13.456874999999998,14.00625,13.6825,24.98875,34.94,25.932499999999997,28.185,29.61,21.77375,28.619999999999997,33.595,29.54,32.8775,39.1175,51.747499999999995,51.42333333333334
5.677099999999999,5.479175,8.295825,7.21665,6.041675000000001,8.13415,11.003350000000001,18.025,25.0975,31.779175000000002,26.58335,35.309175,34.334174999999995,42.066649999999996,62.78332499999999,70.75999999999999,48.0925,46.4675,44.8925,44.11,48.18
,,,,,,,,,,,30.92,29.6075,43.065,96.325,134.4325,146.8825,151.7825,160.70999999999998,206.6775,271.4066666666667
6.506075,7.38035,7.30575,6.782725,5.288349999999999,9.900825,11.914549999999998,14.4607,20.4711,24.811625,21.9302,28.84345,35.329875,47.72975,57.47025,56.7553,39.611925,41.505449999999996,70.75944999999999,70.8266,82.48333333333333
,,,,,,,,,,,,,,,,,,,,34.65
,,,,,,,,,,,,,,,,,,,,34.961666666666666
,,,,,,,,,,,29.12,29.24,33.445,44.019999999999996,52.620000000000005,62.237500000000004,76.47,96.2525,93.07499999999999,98.27
20.969250000000002,19.3595,21.325,27.125,34.405,45.86000000000001,57.2325,76.125,84.6575,73.6575,56.6525,75.66749999999999,84.975,102.55,103.64500000000001,121.88999999999999,139.4625,154.41000000000003,129.2275,121.7925,134.25
,,3.8486333333333334,4.62075,5.041399999999999,7.204625,8.9104,13.884150000000002,22.409525,24.677,22.37875,34.31125,45.464999999999996,44.69499999999999,54.425000000000004,53.627500000000005,34.6275,29.8075,29.7325,28.005,24.53333333333333
,,,,,,,,,,8.785,11.42125,21.975,24.019999999999996,20.1425,25.77125,37.4825,32.3175,38.83,69.6775,79.18666666666667
,,,,,,,,,,,,,,,,,51.26333333333333,66.67750000000001,76.6225,77.99
30.99225,30.3515,38.56375,45.125,37.0025,49.416250000000005,56.27375,68.86500000000001,82.02,74.695,57.4375,67.3825,68.595,68.68249999999999,82.9775,122.545,138.1825,149.6075,198.58249999999998,192.31,177.94333333333336
39.806824999999996,50.550799999999995,40.34615,27.756149999999998,27.628775,31.961599999999997,33.506825,33.703875000000004,36.553975,25.328975,12.8279,16.139400000000002,17.31695,20.332874999999998,23.605925000000003,24.766650000000002,25.8937,29.91655,23.656399999999998,11.042375,9.81
1.688,2.555675,3.3215749999999997,4.262525,6.613775,8.3597,11.323749999999999,15.938125,20.4875,25.15,22.8775,18.951249999999998,20.447499999999998,29.988749999999996,59.532500000000006,88.61999999999999,103.6475,81.5025,72.83999999999999,71.4975,65.31666666666666
19.285175000000002,19.312525,23.037499999999998,23.0375,23.166249999999998,23.602500000000003,24.182499999999997,27.0675,28.95625,31.265,30.13625,35.761250000000004,38.162499999999994,39.5625,48.9175,52.035,56.527499999999996,65.08,56.364999999999995,42.795,53.13
13.40975,12.6736,17.48555,16.5867,17.692224999999997,24.21225,23.647775,27.1878,28.382225,24.8067,16.738875,23.988875,27.555024999999997,33.903325,45.906675,53.405,56.675,63.4075,81.08500000000001,81.69999999999999,89.05666666666667
27.302099999999996,76.609375,13.785000000000002,4.02,8.27,11.7725,16.685,23.555,24.232499999999998,18.065,15.9875,18.490000000000002,16.03,13.194999999999999,14.992500000000001,21.259999999999998,19.4525,22.3225,29.74,30.225,31.616666666666664
,,,,,,,,,,,36.86,25.459999999999997,24.2375,34.4925,34.3925,33.714999999999996,31.585,37.915,35.715,37.703333333333326
,,,,,,,,,,,,,,,557.45425,608.57725,746.5400000000001,935.95,1094.1299999999999,1157.74
,,,,,80.7535,150.8935,209.16625,280.30775,209.58524999999997,235.91325,266.72349999999994,281.8815,335.97299999999996,459.32225000000005,565.38375,627.78,765.7349999999999,951.15,1104.5925,1160.2766666666666
28.796875,22.28125,31.4925,33.27,31.925,38.71,42.85000000000001,44.0125,48.724999999999994,39.49250000000001,34.86,44.405,55.00999999999999,61.9025,80.0375,92.23249999999999,87.875,99.15,93.95750000000001,94.26249999999999,105.06666666666668
,,7.025,7.750624999999999,9.32125,12.636874999999998,18.951875,23.98375,20.556250000000002,20.701249999999998,21.42875,21.39875,23.46125,22.228749999999998,26.50625,36.82125,54.86,70.7125,91.5675,113.38499999999999,151.88333333333333
43.3125,31.671875,19.6525,13.9025,18.395000000000003,21.497500000000002,19.165,18.6325,19.0075,16.880000000000003,17.935,20.8375,18.8875,30.08,39.1225,41.3575,33.675,23.825,27.4675,29.55,20.503333333333334
,9.875,10.019375,11.6025,21.503749999999997,22.98,27.906249999999996,49.21875,86.13,37.489999999999995,28.367500000000003,32.25,34.6175,41.95,40.152499999999996,55.245000000000005,41.125,44.745000000000005,53.92,63.325,83.61333333333333
75.81266666666666,105.219,83.75,74.4325,83.615,98.9475,115.32499999999999,168.9775,213.79250000000002,138.17,151.6625,153.66,119.135,115.3675,158.4675,177.17249999999999,187.6875,176.57,235.89249999999998,215.93,201.27333333333334
48.188,36.969,40.464999999999996,50.1075,46.14999999999999,57.4425,62.77,71.88499999999999,87.25,81.0,84.5625,116.1975,157.015,204.19750000000002,248.57249999999996,253.3675,222.51500000000001,229.4425,207.3225,307.61,288.77000000000004
20.625,21.6719,13.499999999999998,8.07875,11.7475,16.6975,27.693749999999998,33.27875,35.637499999999996,35.7425,23.345000000000002,32.144999999999996,41.4675,32.489999999999995,45.2575,58.435,39.085,44.995,46.705,39.7775,23.63
,,,,,,,,,,,47.18,38.8175,36.165,47.73,54.66375,69.38250000000001,80.3025,99.9725,90.745,103.13
25.0865,16.397725,16.275,19.005000000000003,20.1,23.695,23.564999999999998,23.847499999999997,19.082500000000003,8.0425,3.5500000000000003,5.8625,5.8725000000000005,6.535,8.295,9.94,11.005,10.389999999999999,13.857500000000002,14.175,13.589999999999998
,,,,,,,5.76625,6.978125,5.6775,4.380625,6.446249999999999,6.4037500000000005,7.810625,14.3475,24.62375,31.299999999999997,25.072499999999998,22.3675,17.849999999999998,16.806666666666665
,,,,,,,,,,,,27.265,29.6475,41.7875,63.19749999999999,77.735,76.1775,85.905,115.7925,128.65666666666667
12.261474999999999,12.766449999999999,16.270525,18.702325,19.709400000000002,24.1315,23.455575,27.996,30.249175,30.38795,22.376749999999998,31.412125,34.393575,39.434725,39.275425000000006,37.304500000000004,35.31535,31.5342,29.287499999999998,25.825000000000003,32.97
49.692750000000004,53.297250000000005,44.7575,33.85,31.205,38.625,38.94,38.63,33.8675,25.075,25.689999999999998,31.79,37.0475,56.38,76.36,89.19999999999999,118.12,130.97,163.33,188.0775,210.62666666666667
18.984375,22.197924999999998,23.743325,23.7325,16.392474999999997,26.32085,38.919975,47.826674999999994,70.455,87.5225,55.4775,62.1375,67.3075,52.27,74.61,87.47749999999999,58.3225,57.165,46.61,57.397499999999994,61.42666666666667
,,,,,6.005833333333334,12.924375,22.49875,30.526249999999997,15.935,11.303749999999999,15.501249999999999,28.674999999999997,38.849999999999994,46.5075,43.107499999999995,42.9225,29.0875,35.75,59.5775,49.73
50.84375,63.0625,62.24250000000001,53.505,49.3275,65.92,76.6,86.3025,93.4575,49.4375,17.37,24.9975,21.4225,20.147499999999997,31.0175,37.505,43.157500000000006,45.2325,53.0875,49.265,55.35
,,,,,,,,,,,,32.9025,41.4675,66.805,103.38,121.685,160.64499999999998,212.135,230.23499999999996,214.57666666666668
,,,,,,,,,,,,,,45.6503,49.374125,52.066975,48.82015,67.405,77.625,91.32
28.250025,41.453125,44.96,49.7625,43.825,58.8675,51.822500000000005,59.9975,52.82,32.00749999999999,19.45,28.3525,39.165,46.505,60.400000000000006,65.14249999999998,54.345,51.89,53.4025,41.095,35.82
1.5293,1.71485,1.57125,3.245625,3.29695,5.64,12.82595,24.438750000000002,30.323749999999997,20.5,14.54,16.825000000000003,18.7725,19.965,21.225,24.48,37.22625,37.012499999999996,41.8425,39.7975,48.97
54.695499999999996,40.296475,32.370475,28.360150000000004,25.701700000000002,33.736575,35.3645,40.272075,53.164575,43.09715,32.275275,43.173325000000006,51.779399999999995,57.1463,78.32602499999999,90.142725,96.280775,109.83089999999999,132.42997499999998,141.9306,167.57
8.568675,13.5795,12.501825,13.559775,13.611250000000002,14.69125,26.11375,28.134999999999998,34.665,46.207499999999996,33.2625,40.885,58.442499999999995,50.2625,69.045,97.24000000000001,59.825,67.63749999999999,59.41499999999999,61.75749999999999,48.75
,,,,,,,,,,,,,,,,8.8331,11.89705,13.927800000000001,15.417499999999999,15.183333333333332
16.5749,22.04495,10.954049999999999,7.065449999999999,8.98705,9.495524999999999,11.722449999999998,16.169425,21.001175,19.56765,19.230525,20.498350000000002,14.2535,8.541,11.077725,16.07635,12.809650000000001,13.809999999999999,19.0825,22.71,19.713333333333335
11.535175,9.722675,17.570625,21.60125,23.0575,24.64125,25.74875,22.572499999999998,21.04,21.9075,19.105,14.587499999999999,15.605,17.0875,28.2175,32.1,32.807500000000005,23.889999999999997,26.715,24.8275,25.62
4.93165,4.285175000000001,5.894375,6.03125,5.853750000000001,7.41,7.881875000000001,9.01625,9.424999999999999,8.976875,8.763750000000002,11.146875,14.245000000000001,15.048749999999998,20.89875,25.263749999999998,31.95125,38.145,34.3175,38.4025,43.01
4.140000000000001,4.3115000000000006,7.380000000000001,9.127749999999999,10.863,13.057500000000001,16.033,18.9815,22.620749999999997,19.54875,19.15375,22.90675,26.28075,30.75875,39.80925,48.07925000000001,56.1135,65.07650000000001,64.3525,59.45975,64.50333333333333
9.949675,10.3617,9.827575,10.103475,9.551675000000001,13.7879,17.069475,22.15785,21.708575,12.31315,8.79695,15.120000000000001,15.067499999999999,15.990000000000002,17.8675,21.8375,17.79,16.83,18.817500000000003,19.37,18.136666666666667
26.445325,26.96875,33.0125,32.566250000000004,35.24875,47.48625,58.53,52.6375,47.7725,36.182500000000005,36.35,46.370000000000005,58.055,69.1175,91.635,100.28250000000001,92.7225,101.15249999999999,109.825,100.3,134.61666666666667
11.312750000000001,9.547,11.045,12.89,16.4,21.3975,43.4725,56.9375,66.03,40.7775,34.88249999999999,49.355000000000004,77.70500000000001,77.17500000000001,87.50999999999999,128.59,181.7025,185.9375,234.615,297.865,262.3233333333333
111.8125,106.265625,105.61,77.9725,85.485,91.0775,82.0,84.595,106.35249999999999,108.69749999999999,112.95500000000001,133.1575,173.3825,200.8075,194.29000000000002,181.0075,151.4375,157.0175,156.6175,139.5025,141.47333333333333
,,,,,,7.27,15.498,30.723,20.381,19.910000000000004,22.454,24.352999999999998,26.531,37.35849999999999,40.0535,47.40650000000001,52.128,66.2625,74.07249999999999,84.78333333333332
5.037125,5.9336,6.566725000000001,7.27675,9.83,14.071250000000001,15.959375000000001,20.745625,25.569375,23.61,23.0275,31.17375,37.58875,46.966249999999995,48.52375000000001,65.13375,72.1375,100.295,156.975,211.2525,256.9533333333333
12.79165,13.31945,13.903325,14.638874999999999,15.918899999999999,22.9661,27.10335,31.638350000000003,36.245000000000005,30.674999999999997,26.384999999999998,34.075,39.442499999999995,42.3525,61.5825,75.96000000000001,75.58,87.15249999999999,114.99000000000001,138.9775,162.58666666666667
38.547,25.953500000000002,26.1475,33.6025,32.754999999999995,38.485,36.215,39.565,50.0875,38.0725,35.5625,48.550000000000004,58.795,59.88000000000001,80.0275,99.2975,112.3975,125.15999999999998,140.7625,133.565,132.19
,15.3595,4.63775,2.8737500000000002,2.2075,3.66125,5.8825,15.719999999999999,22.62875,37.02125,37.3325,48.7425,54.154999999999994,49.1975,80.0725,168.925,192.94124999999997,153.04749999999999,190.46249999999998,295.675,327.68666666666667
16.20315,37.70315,18.2425,7.0925,4.77,8.8925,6.005,5.172499999999999,7.447500000000001,7.390000000000001,5.3725,14.395,15.942499999999999,19.165,33.5475,58.03,103.6625,86.7525,117.7575,70.75,81.73333333333333
,,,,,,,,,,,,,,,,,,,51.14000000000001,61.656666666666666
34.445350000000005,51.1094,26.863125,19.535,24.193500000000004,24.5625,24.725,19.807499999999997,23.8525,19.0125,17.8925,20.4925,21.9775,24.5175,23.737500000000004,31.955,31.56875,34.792500000000004,38.5125,49.0025,51.03333333333333
19.13925,24.02375,18.29,22.566250000000004,22.86,21.60875,23.37375,29.8475,29.8375,27.494999999999997,28.5925,40.55500000000001,51.2475,59.465,67.3275,84.525,95.745,110.06,137.18,200.47625,262.8933333333334
48.5994,35.013149999999996,36.2128,38.189425,37.378575,41.74345,32.14125,33.4204,35.416725,21.807075,17.543225,23.717125000000003,27.81335,34.5467,45.526650000000004,49.076724999999996,44.6425,46.115,55.5375,48.754999999999995,43.803333333333335
45.265625,41.71875,28.409999999999997,22.2425,13.1,13.275,11.4375,10.012500000000001,10.55,7.18,6.017499999999999,9.024999999999999,10.5,11.099999999999998,15.614999999999998,18.935000000000002,20.95,22.9525,22.53,22.4925,21.72
,,,,,,,24.0,19.7,16.7975,12.8325,21.4475,51.925,54.8975,65.265,70.895,85.75125,89.28499999999998,166.2475,180.84249999999997,147.21
,,,,,,,,,,,,,,44.593333333333334,54.6775,69.45249999999999,71.8825,90.75,110.96000000000001,151.37666666666667
22.374249999999996,15.988725,15.61655,17.2788,20.676099999999998,28.3587,30.75025,32.262775000000005,39.735875,26.046925,20.17625,30.363099999999996,30.387049999999995,35.182175,50.414575,59.875,60.39,67.1675,87.7675,92.19250000000001,119.27666666666666
8.612133333333333,9.02055,10.684149999999999,11.473675,14.3485,18.02365,19.809825,23.181424999999997,25.642300000000002,21.867475,21.4842,20.814025,27.35095,27.765975,28.0438,32.51965,31.377499999999998,35.9375,36.665,33.7,33.050000000000004
,6.597333333333334,5.776000000000001,5.337000000000001,5.154249999999999,8.3975,23.556,36.443250000000006,67.90350000000001,80.1435,68.71600000000001,100.43674999999999,127.73850000000002,173.46175,146.51000000000002,153.37925,166.27224999999999,218.455,320.21175,486.0575,545.02
18.56275,11.56875,9.620000000000001,10.075,9.215,12.255,11.194999999999999,16.3825,22.64,20.1425,15.645,27.0325,37.900000000000006,44.45,60.6125,74.41,86.065,94.07,119.76499999999999,134.215,151.87
35.750025,28.46095,30.24625,32.98,34.271249999999995,45.12125,42.441250000000004,46.68625,54.7425,43.81,39.722500000000004,47.265,49.63,57.5725,72.615,87.0025,90.98,112.225,147.63250000000002,140.7525,150.27666666666667
19.512500000000003,36.9,28.662499999999998,16.6175,13.262500000000001,13.14,13.2775,20.979999999999997,26.6575,20.94,19.482499999999998,21.0075,21.14,25.087500000000002,32.265,38.4375,35.472500000000004,29.48,34.349999999999994,24.547499999999996,18.903333333333332
4.06055,3.667975,4.429075,6.925,10.670625000000001,18.5925,20.708750000000002,21.9975,27.3525,31.087500000000002,29.760000000000005,36.015,43.425,56.43,74.2375,76.0,78.06125,85.845,102.295,112.67,101.11666666666667
