q1_eod_act,q2_eod_act,q3_eod_act,q4_eod_act
55.09125238095238,62.583809523809514,64.45958571428571,56.507000000000005
36.639490476190474,37.84616666666667,38.71033333333333,37.29147
41.490433333333335,41.8397,41.600280952380956,41.69462
35.569761904761904,37.666490476190475,37.65744285714286,35.271249999999995
83.43957142857143,84.91376190476191,87.03480952380953,80.867
76.14200000000001,72.14099999999999,73.83000000000001,77.013
84.284,92.73666666666666,92.93437500000002,78.04400000000001
71.88714285714285,65.51374999999999,67.7425,68.79857142857144
31.972680952380955,32.683933333333336,33.49440952380952,31.642815000000002
46.210952380952385,47.20095238095238,48.4247619047619,46.29474999999999
34.31952857142857,34.90428571428572,35.34268095238095,35.82738
98.76380952380953,97.75309523809524,95.63466666666669,97.16805
144.3475,153.2275,155.2275,141.61
41.96583333333333,43.96190476190476,42.42607142857143,41.256375
24.79778095238095,25.751066666666663,24.48141904761905,23.424765
62.076847619047626,61.9759523809524,62.218452380952385,62.7505
47.438575,48.79014,48.299580000000006,48.2221
18.51307692307692,18.996923076923075,19.298571428571428,18.553076923076922
26.20630952380953,25.585076190476187,24.90512380952381,25.631735
101.25705882352942,97.47529411764705,99.45529411764706,91.90294117647059
69.44941176470589,69.5935294117647,65.3638888888889,65.42882352941176
50.845,52.585,56.05,49.27
42.69708571428571,41.62464285714285,40.780409523809524,38.97419
67.39464761904762,68.35940476190477,67.30625238095237,69.144005
34.15404761904762,35.10400476190476,34.50130476190476,35.21000000000001
36.72640952380953,36.26672857142857,32.88589999999999,30.438390000000005
46.728750000000005,47.42,49.49875,43.3
35.59288571428571,36.96008571428571,37.30830952380953,34.732515
79.91388888888888,80.27444444444446,79.02842105263157,74.70166666666665
44.036904761904765,44.132171428571425,43.318123809523804,43.3617
55.787142857142854,59.98571428571428,63.02428571428571,55.79166666666668
