,firm_id,feature,date,term_forecast,value
8600,102,eod_act,2007-03-30,2007Q1,63.69
8601,102,eod_act,2007-06-29,2007Q2,62.1
8602,102,eod_act,2007-09-28,2007Q3,60.99
8603,102,eod_act,2007-12-31,2007Q4,65.17
8604,102,eod_act,2008-03-31,2008Q1,56.64
8605,102,eod_act,2008-06-30,2008Q2,52.2
8606,102,eod_act,2008-09-30,2008Q3,62.69
8607,102,eod_act,2008-12-31,2008Q4,55.56
8608,102,eod_act,2009-03-31,2009Q1,51.48
8609,102,eod_act,2009-06-30,2009Q2,55.83
8610,102,eod_act,2009-09-30,2009Q3,58.82
8611,102,eod_act,2009-12-31,2009Q4,61.0
8612,102,eod_act,2010-03-31,2010Q1,64.14
8613,102,eod_act,2010-06-30,2010Q2,62.16
8614,102,eod_act,2010-09-30,2010Q3,66.76
8615,102,eod_act,2010-12-31,2010Q4,63.28
8616,102,eod_act,2011-03-31,2011Q1,70.07
8617,102,eod_act,2011-06-30,2011Q2,67.44
8618,102,eod_act,2011-09-30,2011Q3,66.33
8619,102,eod_act,2011-12-30,2011Q4,66.56
8620,102,eod_act,2012-03-30,2012Q1,68.75
8621,102,eod_act,2012-06-29,2012Q2,72.46
8622,102,eod_act,2012-09-28,2012Q3,72.05
8623,102,eod_act,2012-12-31,2012Q4,73.22
8624,102,eod_act,2013-03-28,2013Q1,88.53
8625,102,eod_act,2013-06-28,2013Q2,83.14
8626,102,eod_act,2013-09-30,2013Q3,81.72
8627,102,eod_act,2013-12-31,2013Q4,92.76
8628,102,eod_act,2014-03-31,2014Q1,88.01
8629,102,eod_act,2014-06-30,2014Q2,91.4
8630,102,eod_act,2014-09-30,2014Q3,96.04
8631,102,eod_act,2014-12-31,2014Q4,104.21
8632,102,eod_act,2015-03-31,2015Q1,110.39
8633,102,eod_act,2015-06-30,2015Q2,104.02
8634,102,eod_act,2015-09-30,2015Q3,115.53
8635,102,eod_act,2015-12-31,2015Q4,126.83
8636,102,eod_act,2016-03-31,2016Q1,126.06
8637,102,eod_act,2016-06-30,2016Q2,138.39
8638,102,eod_act,2016-09-30,2016Q3,125.18
8639,102,eod_act,2016-12-30,2016Q4,120.02
8640,102,eod_act,2017-03-31,2017Q1,134.83
8641,102,eod_act,2017-06-30,2017Q2,133.24
8642,102,eod_act,2017-09-29,2017Q3,131.91
8643,102,eod_act,2017-12-29,2017Q4,148.74
8644,102,eod_act,2018-03-29,2018Q1,133.11
8645,102,eod_act,2018-06-29,2018Q2,135.25
8646,102,eod_act,2018-09-28,2018Q3,150.41
8647,102,eod_act,2018-12-31,2018Q4,154.14
8648,102,eod_act,2019-03-29,2019Q1,160.46
8649,102,eod_act,2019-06-28,2019Q2,153.11
8650,102,eod_act,2019-09-30,2019Q3,151.87
8651,102,eod_act,2019-12-31,2019Q4,
8652,103,eod_act,1999-03-31,1999Q1,62.4375
8653,103,eod_act,1999-06-30,1999Q2,59.4375
8654,103,eod_act,1999-09-30,1999Q3,50.625
8655,103,eod_act,1999-12-31,1999Q4,46.6875
8656,103,eod_act,2000-03-31,2000Q1,41.875
8657,103,eod_act,2000-06-30,2000Q2,44.875
8658,103,eod_act,2000-09-29,2000Q3,58.4375
8659,103,eod_act,2000-12-29,2000Q4,59.375
8660,103,eod_act,2001-03-30,2001Q1,61.5
8661,103,eod_act,2001-06-29,2001Q2,57.6
8662,103,eod_act,2001-09-28,2001Q3,55.4
8663,103,eod_act,2001-12-31,2001Q4,57.3
8664,103,eod_act,2002-03-28,2002Q1,62.57
8665,103,eod_act,2002-06-28,2002Q2,61.4
8666,103,eod_act,2002-09-30,2002Q3,48.22
8667,103,eod_act,2002-12-31,2002Q4,43.24
8668,103,eod_act,2003-03-31,2003Q1,37.88
8669,103,eod_act,2003-06-30,2003Q2,46.5
8670,103,eod_act,2003-09-30,2003Q3,46.6
8671,103,eod_act,2003-12-31,2003Q4,56.06
8672,103,eod_act,2004-03-31,2004Q1,54.32
8673,103,eod_act,2004-06-30,2004Q2,54.88
8674,103,eod_act,2004-09-30,2004Q3,59.35
8675,103,eod_act,2004-12-31,2004Q4,61.02
8676,103,eod_act,2005-03-31,2005Q1,55.08
8677,103,eod_act,2005-06-30,2005Q2,57.8
8678,103,eod_act,2005-09-30,2005Q3,58.9
8679,103,eod_act,2005-12-30,2005Q4,56.76
8680,103,eod_act,2006-03-31,2006Q1,57.97
8681,103,eod_act,2006-06-30,2006Q2,51.99
8682,103,eod_act,2006-09-29,2006Q3,56.92
8683,103,eod_act,2006-12-29,2006Q4,58.68
8684,103,eod_act,2007-03-30,2007Q1,59.12
8685,103,eod_act,2007-06-29,2007Q2,59.47
8686,103,eod_act,2007-09-28,2007Q3,51.28
8687,103,eod_act,2007-12-31,2007Q4,43.53
8688,103,eod_act,2008-03-31,2008Q1,35.08
8689,103,eod_act,2008-06-30,2008Q2,25.63
8690,103,eod_act,2008-09-30,2008Q3,32.79
8691,103,eod_act,2008-12-31,2008Q4,19.85
8692,103,eod_act,2009-03-31,2009Q1,18.31
8693,103,eod_act,2009-06-30,2009Q2,21.15
8694,103,eod_act,2009-09-30,2009Q3,29.67
8695,103,eod_act,2009-12-31,2009Q4,29.57
8696,103,eod_act,2010-03-31,2010Q1,38.04
8697,103,eod_act,2010-06-30,2010Q2,36.83
8698,103,eod_act,2010-09-30,2010Q3,37.15
8699,103,eod_act,2010-12-31,2010Q4,42.24
8700,103,eod_act,2011-03-31,2011Q1,36.72
8701,103,eod_act,2011-06-30,2011Q2,34.57
8702,103,eod_act,2011-09-30,2011Q3,22.97
8703,103,eod_act,2011-12-30,2011Q4,25.8
8704,103,eod_act,2012-03-30,2012Q1,32.36
8705,103,eod_act,2012-06-29,2012Q2,30.71
8706,103,eod_act,2012-09-28,2012Q3,31.05
8707,103,eod_act,2012-12-31,2012Q4,30.34
8708,103,eod_act,2013-03-28,2013Q1,35.95
8709,103,eod_act,2013-06-28,2013Q2,39.83
8710,103,eod_act,2013-09-30,2013Q3,39.31
8711,103,eod_act,2013-12-31,2013Q4,47.54
8712,103,eod_act,2014-03-31,2014Q1,51.8
8713,103,eod_act,2014-06-30,2014Q2,50.16
8714,103,eod_act,2014-09-30,2014Q3,49.86
8715,103,eod_act,2014-12-31,2014Q4,46.84
8716,103,eod_act,2015-03-31,2015Q1,45.13
8717,103,eod_act,2015-06-30,2015Q2,51.32
8718,103,eod_act,2015-09-30,2015Q3,41.1
8719,103,eod_act,2015-12-31,2015Q4,41.83
8720,103,eod_act,2016-03-31,2016Q1,37.87
8721,103,eod_act,2016-06-30,2016Q2,41.13
8722,103,eod_act,2016-09-30,2016Q3,47.32
8723,103,eod_act,2016-12-30,2016Q4,68.11
8724,103,eod_act,2017-03-31,2017Q1,68.58
8725,103,eod_act,2017-06-30,2017Q2,73.24
8726,103,eod_act,2017-09-29,2017Q3,76.26
8727,103,eod_act,2017-12-29,2017Q4,86.81
8728,103,eod_act,2018-03-29,2018Q1,95.93
8729,103,eod_act,2018-06-29,2018Q2,90.92
8730,103,eod_act,2018-09-28,2018Q3,90.2
8731,103,eod_act,2018-12-31,2018Q4,68.69
8732,103,eod_act,2019-03-29,2019Q1,73.32
8733,103,eod_act,2019-06-28,2019Q2,72.64
8734,103,eod_act,2019-09-30,2019Q3,65.99
8735,103,eod_act,2019-12-31,2019Q4,
8736,104,eod_act,1999-03-31,1999Q1,10.25
8737,104,eod_act,1999-06-30,1999Q2,11.9375
8738,104,eod_act,1999-09-30,1999Q3,12.0208
8739,104,eod_act,1999-12-31,1999Q4,15.9583
8740,104,eod_act,2000-03-31,2000Q1,13.75
8741,104,eod_act,2000-06-30,2000Q2,12.9583
8742,104,eod_act,2000-09-29,2000Q3,13.5625
8743,104,eod_act,2000-12-29,2000Q4,13.7708
8744,104,eod_act,2001-03-30,2001Q1,13.7292
8745,104,eod_act,2001-06-29,2001Q2,14.3167
8746,104,eod_act,2001-09-28,2001Q3,11.85
8747,104,eod_act,2001-12-31,2001Q4,12.0
8748,104,eod_act,2002-03-28,2002Q1,11.15
8749,104,eod_act,2002-06-28,2002Q2,8.0667
8750,104,eod_act,2002-09-30,2002Q3,7.11
8751,104,eod_act,2002-12-31,2002Q4,7.8567
8752,104,eod_act,2003-03-31,2003Q1,9.53
8753,104,eod_act,2003-06-30,2003Q2,10.06
8754,104,eod_act,2003-09-30,2003Q3,10.2933
8755,104,eod_act,2003-12-31,2003Q4,10.9567
8756,104,eod_act,2004-03-31,2004Q1,9.58
8757,104,eod_act,2004-06-30,2004Q2,9.3433
8758,104,eod_act,2004-09-30,2004Q3,9.4133
8759,104,eod_act,2004-12-31,2004Q4,11.0933
8760,104,eod_act,2005-03-31,2005Q1,11.26
8761,104,eod_act,2005-06-30,2005Q2,10.2333
8762,104,eod_act,2005-09-30,2005Q3,9.7933
8763,104,eod_act,2005-12-30,2005Q4,8.6533
8764,104,eod_act,2006-03-31,2006Q1,8.72
8765,104,eod_act,2006-06-30,2006Q2,10.9133
8766,104,eod_act,2006-09-29,2006Q3,12.2833
8767,104,eod_act,2006-12-29,2006Q4,14.11
8768,104,eod_act,2007-03-30,2007Q1,12.975
8769,104,eod_act,2007-06-29,2007Q2,14.06
8770,104,eod_act,2007-09-28,2007Q3,12.09
8771,104,eod_act,2007-12-31,2007Q4,9.13
8772,104,eod_act,2008-03-31,2008Q1,9.67
8773,104,eod_act,2008-06-30,2008Q2,9.485
8774,104,eod_act,2008-09-30,2008Q3,9.815
8775,104,eod_act,2008-12-31,2008Q4,8.44
8776,104,eod_act,2009-03-31,2009Q1,6.82
8777,104,eod_act,2009-06-30,2009Q2,7.245
8778,104,eod_act,2009-09-30,2009Q3,8.445
8779,104,eod_act,2009-12-31,2009Q4,8.43
8780,104,eod_act,2010-03-31,2010Q1,9.41
8781,104,eod_act,2010-06-30,2010Q2,8.685
8782,104,eod_act,2010-09-30,2010Q3,9.04
8783,104,eod_act,2010-12-31,2010Q4,10.985
8784,104,eod_act,2011-03-31,2011Q1,12.36
8785,104,eod_act,2011-06-30,2011Q2,12.67
8786,104,eod_act,2011-09-30,2011Q3,10.45
8787,104,eod_act,2011-12-30,2011Q4,11.855
8788,104,eod_act,2012-03-30,2012Q1,15.005
8789,104,eod_act,2012-06-29,2012Q2,15.985
8790,104,eod_act,2012-09-28,2012Q3,17.885
8791,104,eod_act,2012-12-31,2012Q4,18.69
8792,104,eod_act,2013-03-28,2013Q1,21.005
8793,104,eod_act,2013-06-28,2013Q2,20.94
8794,104,eod_act,2013-09-30,2013Q3,22.575
8795,104,eod_act,2013-12-31,2013Q4,25.9825
8796,104,eod_act,2014-03-31,2014Q1,25.01
8797,104,eod_act,2014-06-30,2014Q2,26.84
8798,104,eod_act,2014-09-30,2014Q3,26.89
8799,104,eod_act,2014-12-31,2014Q4,29.005
8800,104,eod_act,2015-03-31,2015Q1,28.235
8801,104,eod_act,2015-06-30,2015Q2,30.07
8802,104,eod_act,2015-09-30,2015Q3,28.44
8803,104,eod_act,2015-12-31,2015Q4,28.215
8804,104,eod_act,2016-03-31,2016Q1,30.54
8805,104,eod_act,2016-06-30,2016Q2,32.595
8806,104,eod_act,2016-09-30,2016Q3,33.17
8807,104,eod_act,2016-12-30,2016Q4,34.525
8808,104,eod_act,2017-03-31,2017Q1,37.59
8809,104,eod_act,2017-06-30,2017Q2,38.92
8810,104,eod_act,2017-09-29,2017Q3,38.48
8811,104,eod_act,2017-12-29,2017Q4,40.05
8812,104,eod_act,2018-03-29,2018Q1,34.17
8813,104,eod_act,2018-06-29,2018Q2,32.81
8814,104,eod_act,2018-09-28,2018Q3,35.41
8815,104,eod_act,2018-12-31,2018Q4,34.05
8816,104,eod_act,2019-03-29,2019Q1,39.98
8817,104,eod_act,2019-06-28,2019Q2,42.28
8818,104,eod_act,2019-09-30,2019Q3,45.08
8819,104,eod_act,2019-12-31,2019Q4,
8820,105,eod_act,1999-03-31,1999Q1,
8821,105,eod_act,1999-06-30,1999Q2,
8822,105,eod_act,1999-09-30,1999Q3,
8823,105,eod_act,1999-12-31,1999Q4,
8824,105,eod_act,2000-03-31,2000Q1,
8825,105,eod_act,2000-06-30,2000Q2,
8826,105,eod_act,2000-09-29,2000Q3,
8827,105,eod_act,2000-12-29,2000Q4,
8828,105,eod_act,2001-03-30,2001Q1,
8829,105,eod_act,2001-06-29,2001Q2,
8830,105,eod_act,2001-09-28,2001Q3,
8831,105,eod_act,2001-12-31,2001Q4,
8832,105,eod_act,2002-03-28,2002Q1,
8833,105,eod_act,2002-06-28,2002Q2,
8834,105,eod_act,2002-09-30,2002Q3,
8835,105,eod_act,2002-12-31,2002Q4,
8836,105,eod_act,2003-03-31,2003Q1,
8837,105,eod_act,2003-06-30,2003Q2,
8838,105,eod_act,2003-09-30,2003Q3,
8839,105,eod_act,2003-12-31,2003Q4,
8840,105,eod_act,2004-03-31,2004Q1,
8841,105,eod_act,2004-06-30,2004Q2,
8842,105,eod_act,2004-09-30,2004Q3,
8843,105,eod_act,2004-12-31,2004Q4,
8844,105,eod_act,2005-03-31,2005Q1,
8845,105,eod_act,2005-06-30,2005Q2,
8846,105,eod_act,2005-09-30,2005Q3,
8847,105,eod_act,2005-12-30,2005Q4,
8848,105,eod_act,2006-03-31,2006Q1,
8849,105,eod_act,2006-06-30,2006Q2,
8850,105,eod_act,2006-09-29,2006Q3,
8851,105,eod_act,2006-12-29,2006Q4,
8852,105,eod_act,2007-03-30,2007Q1,
8853,105,eod_act,2007-06-29,2007Q2,
8854,105,eod_act,2007-09-28,2007Q3,
8855,105,eod_act,2007-12-31,2007Q4,
8856,105,eod_act,2008-03-31,2008Q1,
8857,105,eod_act,2008-06-30,2008Q2,
8858,105,eod_act,2008-09-30,2008Q3,74.30199999999999
8859,105,eod_act,2008-12-31,2008Q4,41.622
8860,105,eod_act,2009-03-31,2009Q1,49.278
8861,105,eod_act,2009-06-30,2009Q2,62.222
8862,105,eod_act,2009-09-30,2009Q3,61.638000000000005
8863,105,eod_act,2009-12-31,2009Q4,67.19
8864,105,eod_act,2010-03-31,2010Q1,63.222
8865,105,eod_act,2010-06-30,2010Q2,56.31
8866,105,eod_act,2010-09-30,2010Q3,52.09
8867,105,eod_act,2010-12-31,2010Q4,64.35
8868,105,eod_act,2011-03-31,2011Q1,60.31
8869,105,eod_act,2011-06-30,2011Q2,58.318000000000005
8870,105,eod_act,2011-09-30,2011Q3,49.28
8871,105,eod_act,2011-12-30,2011Q4,48.733999999999995
8872,105,eod_act,2012-03-30,2012Q1,57.86600000000001
8873,105,eod_act,2012-06-29,2012Q2,53.622
8874,105,eod_act,2012-09-28,2012Q3,57.3
8875,105,eod_act,2012-12-31,2012Q4,50.71
8876,105,eod_act,2013-03-28,2013Q1,61.39
8877,105,eod_act,2013-06-28,2013Q2,75.98
8878,105,eod_act,2013-09-30,2013Q3,73.88
8879,105,eod_act,2013-12-31,2013Q4,78.46
8880,105,eod_act,2014-03-31,2014Q1,74.01
8881,105,eod_act,2014-06-30,2014Q2,70.95
8882,105,eod_act,2014-09-30,2014Q3,79.955
8883,105,eod_act,2014-12-31,2014Q4,88.65
8884,105,eod_act,2015-03-31,2015Q1,94.71
8885,105,eod_act,2015-06-30,2015Q2,93.06
8886,105,eod_act,2015-09-30,2015Q3,92.74
8887,105,eod_act,2015-12-31,2015Q4,90.6
8888,105,eod_act,2016-03-31,2016Q1,96.05
8889,105,eod_act,2016-06-30,2016Q2,97.4
8890,105,eod_act,2016-09-30,2016Q3,104.52
8891,105,eod_act,2016-12-30,2016Q4,115.35
8892,105,eod_act,2017-03-31,2017Q1,118.8
8893,105,eod_act,2017-06-30,2017Q2,125.24
8894,105,eod_act,2017-09-29,2017Q3,135.68
8895,105,eod_act,2017-12-29,2017Q4,146.05
8896,105,eod_act,2018-03-29,2018Q1,161.74
8897,105,eod_act,2018-06-29,2018Q2,163.92
8898,105,eod_act,2018-09-28,2018Q3,170.21
8899,105,eod_act,2018-12-31,2018Q4,188.12
8900,105,eod_act,2019-03-29,2019Q1,164.58
8901,105,eod_act,2019-06-28,2019Q2,194.11
8902,105,eod_act,2019-09-30,2019Q3,211.34
8903,105,eod_act,2019-12-31,2019Q4,
8904,106,eod_act,1999-03-31,1999Q1,
8905,106,eod_act,1999-06-30,1999Q2,
8906,106,eod_act,1999-09-30,1999Q3,
8907,106,eod_act,1999-12-31,1999Q4,
8908,106,eod_act,2000-03-31,2000Q1,
8909,106,eod_act,2000-06-30,2000Q2,
8910,106,eod_act,2000-09-29,2000Q3,
8911,106,eod_act,2000-12-29,2000Q4,
8912,106,eod_act,2001-03-30,2001Q1,
8913,106,eod_act,2001-06-29,2001Q2,
8914,106,eod_act,2001-09-28,2001Q3,
8915,106,eod_act,2001-12-31,2001Q4,
8916,106,eod_act,2002-03-28,2002Q1,
8917,106,eod_act,2002-06-28,2002Q2,
8918,106,eod_act,2002-09-30,2002Q3,
8919,106,eod_act,2002-12-31,2002Q4,
8920,106,eod_act,2003-03-31,2003Q1,
8921,106,eod_act,2003-06-30,2003Q2,
8922,106,eod_act,2003-09-30,2003Q3,
8923,106,eod_act,2003-12-31,2003Q4,
8924,106,eod_act,2004-03-31,2004Q1,
8925,106,eod_act,2004-06-30,2004Q2,
8926,106,eod_act,2004-09-30,2004Q3,
8927,106,eod_act,2004-12-31,2004Q4,
8928,106,eod_act,2005-03-31,2005Q1,
8929,106,eod_act,2005-06-30,2005Q2,
8930,106,eod_act,2005-09-30,2005Q3,
8931,106,eod_act,2005-12-30,2005Q4,
8932,106,eod_act,2006-03-31,2006Q1,55.39
8933,106,eod_act,2006-06-30,2006Q2,60.95
8934,106,eod_act,2006-09-29,2006Q3,49.67
8935,106,eod_act,2006-12-29,2006Q4,57.0
8936,106,eod_act,2007-03-30,2007Q1,62.1
8937,106,eod_act,2007-06-29,2007Q2,85.28
8938,106,eod_act,2007-09-28,2007Q3,118.13
8939,106,eod_act,2007-12-31,2007Q4,147.07
8940,106,eod_act,2008-03-31,2008Q1,113.43
8941,106,eod_act,2008-06-30,2008Q2,82.62
8942,106,eod_act,2008-09-30,2008Q3,55.49
8943,106,eod_act,2008-12-31,2008Q4,61.98
8944,106,eod_act,2009-03-31,2009Q1,66.38
8945,106,eod_act,2009-06-30,2009Q2,80.0
8946,106,eod_act,2009-09-30,2009Q3,97.05
8947,106,eod_act,2009-12-31,2009Q4,88.16
8948,106,eod_act,2010-03-31,2010Q1,112.67
8949,106,eod_act,2010-06-30,2010Q2,136.81
8950,106,eod_act,2010-09-30,2010Q3,172.0
8951,106,eod_act,2010-12-31,2010Q4,212.66
8952,106,eod_act,2011-03-31,2011Q1,272.37
8953,106,eod_act,2011-06-30,2011Q2,308.19
8954,106,eod_act,2011-09-30,2011Q3,302.95
8955,106,eod_act,2011-12-30,2011Q4,337.74
8956,106,eod_act,2012-03-30,2012Q1,418.0
8957,106,eod_act,2012-06-29,2012Q2,379.95
8958,106,eod_act,2012-09-28,2012Q3,317.54
8959,106,eod_act,2012-12-31,2012Q4,297.46
8960,106,eod_act,2013-03-28,2013Q1,325.87
8961,106,eod_act,2013-06-28,2013Q2,364.35
8962,106,eod_act,2013-09-30,2013Q3,428.7
8963,106,eod_act,2013-12-31,2013Q4,532.78
8964,106,eod_act,2014-03-31,2014Q1,568.05
8965,106,eod_act,2014-06-30,2014Q2,592.51
8966,106,eod_act,2014-09-30,2014Q3,666.59
8967,106,eod_act,2014-12-31,2014Q4,684.51
8968,106,eod_act,2015-03-31,2015Q1,650.54
8969,106,eod_act,2015-06-30,2015Q2,604.99
8970,106,eod_act,2015-09-30,2015Q3,720.25
8971,106,eod_act,2015-12-31,2015Q4,479.85
8972,106,eod_act,2016-03-31,2016Q1,470.97
8973,106,eod_act,2016-06-30,2016Q2,402.76
8974,106,eod_act,2016-09-30,2016Q3,423.5
8975,106,eod_act,2016-12-30,2016Q4,377.32
8976,106,eod_act,2017-03-31,2017Q1,445.52
8977,106,eod_act,2017-06-30,2017Q2,416.1
8978,106,eod_act,2017-09-29,2017Q3,307.83
8979,106,eod_act,2017-12-29,2017Q4,289.03
8980,106,eod_act,2018-03-29,2018Q1,323.11
8981,106,eod_act,2018-06-29,2018Q2,431.37
8982,106,eod_act,2018-09-28,2018Q3,454.52
8983,106,eod_act,2018-12-31,2018Q4,431.79
8984,106,eod_act,2019-03-29,2019Q1,710.31
8985,106,eod_act,2019-06-28,2019Q2,732.88
8986,106,eod_act,2019-09-30,2019Q3,840.47
8987,106,eod_act,2019-12-31,2019Q4,
8988,107,eod_act,1999-03-31,1999Q1,8.891
8989,107,eod_act,1999-06-30,1999Q2,14.280999999999999
8990,107,eod_act,1999-09-30,1999Q3,12.453
8991,107,eod_act,1999-12-31,1999Q4,12.078
8992,107,eod_act,2000-03-31,2000Q1,9.391
8993,107,eod_act,2000-06-30,2000Q2,6.813
8994,107,eod_act,2000-09-29,2000Q3,7.484
8995,107,eod_act,2000-12-29,2000Q4,9.484
8996,107,eod_act,2001-03-30,2001Q1,9.385
8997,107,eod_act,2001-06-29,2001Q2,9.675
8998,107,eod_act,2001-09-28,2001Q3,8.25
8999,107,eod_act,2001-12-31,2001Q4,9.635
9000,107,eod_act,2002-03-28,2002Q1,11.808
9001,107,eod_act,2002-06-28,2002Q2,8.275
9002,107,eod_act,2002-09-30,2002Q3,5.905
9003,107,eod_act,2002-12-31,2002Q4,7.0329999999999995
9004,107,eod_act,2003-03-31,2003Q1,6.15
9005,107,eod_act,2003-06-30,2003Q2,8.972999999999999
9006,107,eod_act,2003-09-30,2003Q3,11.107999999999999
9007,107,eod_act,2003-12-31,2003Q4,12.235
9008,107,eod_act,2004-03-31,2004Q1,14.613
9009,107,eod_act,2004-06-30,2004Q2,15.625
9010,107,eod_act,2004-09-30,2004Q3,18.473
9011,107,eod_act,2004-12-31,2004Q4,20.948
9012,107,eod_act,2005-03-31,2005Q1,17.588
9013,107,eod_act,2005-06-30,2005Q2,18.653
9014,107,eod_act,2005-09-30,2005Q3,21.998
9015,107,eod_act,2005-12-30,2005Q4,22.433000000000003
9016,107,eod_act,2006-03-31,2006Q1,26.275
9017,107,eod_act,2006-06-30,2006Q2,30.563000000000002
9018,107,eod_act,2006-09-29,2006Q3,29.808000000000003
9019,107,eod_act,2006-12-29,2006Q4,29.545
9020,107,eod_act,2007-03-30,2007Q1,36.18
9021,107,eod_act,2007-06-29,2007Q2,50.605
9022,107,eod_act,2007-09-28,2007Q3,63.945
9023,107,eod_act,2007-12-31,2007Q4,63.685
9024,107,eod_act,2008-03-31,2008Q1,46.82
9025,107,eod_act,2008-06-30,2008Q2,65.52
9026,107,eod_act,2008-09-30,2008Q3,43.72
9027,107,eod_act,2008-12-31,2008Q4,26.73
9028,107,eod_act,2009-03-31,2009Q1,25.45
9029,107,eod_act,2009-06-30,2009Q2,35.21
9030,107,eod_act,2009-09-30,2009Q3,44.81
9031,107,eod_act,2009-12-31,2009Q4,45.86
9032,107,eod_act,2010-03-31,2010Q1,61.95
9033,107,eod_act,2010-06-30,2010Q2,65.13
9034,107,eod_act,2010-09-30,2010Q3,90.58
9035,107,eod_act,2010-12-31,2010Q4,110.01
9036,107,eod_act,2011-03-31,2011Q1,109.62
9037,107,eod_act,2011-06-30,2011Q2,103.49
9038,107,eod_act,2011-09-30,2011Q3,81.66
9039,107,eod_act,2011-12-30,2011Q4,88.02
9040,107,eod_act,2012-03-30,2012Q1,120.04
9041,107,eod_act,2012-06-29,2012Q2,96.91
9042,107,eod_act,2012-09-28,2012Q3,92.21
9043,107,eod_act,2012-12-31,2012Q4,108.35
9044,107,eod_act,2013-03-28,2013Q1,115.81
9045,107,eod_act,2013-06-28,2013Q2,108.46
9046,107,eod_act,2013-09-30,2013Q3,132.87
9047,107,eod_act,2013-12-31,2013Q4,140.97
9048,107,eod_act,2014-03-31,2014Q1,148.99
9049,107,eod_act,2014-06-30,2014Q2,154.29
9050,107,eod_act,2014-09-30,2014Q3,131.98
9051,107,eod_act,2014-12-31,2014Q4,144.17
9052,107,eod_act,2015-03-31,2015Q1,138.64
9053,107,eod_act,2015-06-30,2015Q2,131.19
9054,107,eod_act,2015-09-30,2015Q3,108.58
9055,107,eod_act,2015-12-31,2015Q4,88.01
9056,107,eod_act,2016-03-31,2016Q1,109.94
9057,107,eod_act,2016-06-30,2016Q2,112.44
9058,107,eod_act,2016-09-30,2016Q3,128.15
9059,107,eod_act,2016-12-30,2016Q4,136.67
9060,107,eod_act,2017-03-31,2017Q1,151.2
9061,107,eod_act,2017-06-30,2017Q2,162.22
9062,107,eod_act,2017-09-29,2017Q3,168.03
9063,107,eod_act,2017-12-29,2017Q4,176.64
9064,107,eod_act,2018-03-29,2018Q1,162.09
9065,107,eod_act,2018-06-29,2018Q2,133.0
9066,107,eod_act,2018-09-28,2018Q3,146.07
9067,107,eod_act,2018-12-31,2018Q4,133.64
9068,107,eod_act,2019-03-29,2019Q1,157.87
9069,107,eod_act,2019-06-28,2019Q2,171.34
9070,107,eod_act,2019-09-30,2019Q3,162.67
9071,107,eod_act,2019-12-31,2019Q4,
9072,108,eod_act,1999-03-31,1999Q1,40.0625
9073,108,eod_act,1999-06-30,1999Q2,41.875
9074,108,eod_act,1999-09-30,1999Q3,33.9375
9075,108,eod_act,1999-12-31,1999Q4,31.1875
9076,108,eod_act,2000-03-31,2000Q1,18.125
9077,108,eod_act,2000-06-30,2000Q2,22.125
9078,108,eod_act,2000-09-29,2000Q3,26.9375
9079,108,eod_act,2000-12-29,2000Q4,31.6875
9080,108,eod_act,2001-03-30,2001Q1,29.59
9081,108,eod_act,2001-06-29,2001Q2,27.85
9082,108,eod_act,2001-09-28,2001Q3,20.0
9083,108,eod_act,2001-12-31,2001Q4,24.03
9084,108,eod_act,2002-03-28,2002Q1,22.63
9085,108,eod_act,2002-06-28,2002Q2,10.98
9086,108,eod_act,2002-09-30,2002Q3,8.06
9087,108,eod_act,2002-12-31,2002Q4,9.44
9088,108,eod_act,2003-03-31,2003Q1,4.41
9089,108,eod_act,2003-06-30,2003Q2,8.1
9090,108,eod_act,2003-09-30,2003Q3,7.37
9091,108,eod_act,2003-12-31,2003Q4,8.52
9092,108,eod_act,2004-03-31,2004Q1,8.95
9093,108,eod_act,2004-06-30,2004Q2,9.13
9094,108,eod_act,2004-09-30,2004Q3,9.52
9095,108,eod_act,2004-12-31,2004Q4,10.45
9096,108,eod_act,2005-03-31,2005Q1,13.04
9097,108,eod_act,2005-06-30,2005Q2,15.06
9098,108,eod_act,2005-09-30,2005Q3,16.45
9099,108,eod_act,2005-12-30,2005Q4,14.51
9100,108,eod_act,2006-03-31,2006Q1,12.95
9101,108,eod_act,2006-06-30,2006Q2,12.94
9102,108,eod_act,2006-09-29,2006Q3,14.44
9103,108,eod_act,2006-12-29,2006Q4,16.7
9104,108,eod_act,2007-03-30,2007Q1,17.8
9105,108,eod_act,2007-06-29,2007Q2,17.2
9106,108,eod_act,2007-09-28,2007Q3,16.82
9107,108,eod_act,2007-12-31,2007Q4,17.38
9108,108,eod_act,2008-03-31,2008Q1,13.54
9109,108,eod_act,2008-06-30,2008Q2,14.9
9110,108,eod_act,2008-09-30,2008Q3,12.47
9111,108,eod_act,2008-12-31,2008Q4,10.11
9112,108,eod_act,2009-03-31,2009Q1,11.84
9113,108,eod_act,2009-06-30,2009Q2,12.08
9114,108,eod_act,2009-09-30,2009Q3,13.4
9115,108,eod_act,2009-12-31,2009Q4,15.66
9116,108,eod_act,2010-03-31,2010Q1,15.46
9117,108,eod_act,2010-06-30,2010Q2,14.65
9118,108,eod_act,2010-09-30,2010Q3,18.02
9119,108,eod_act,2010-12-31,2010Q4,18.6
9120,108,eod_act,2011-03-31,2011Q1,19.64
9121,108,eod_act,2011-06-30,2011Q2,19.69
