q1,q2,q3,q4
2.008923076923077,2.409153846153846,2.0365714285714285,1.8782142857142858
1.3618888888888887,1.4719473684210527,1.4231500000000001,1.53715
0.6039285714285715,0.27035714285714285,0.4745714285714286,0.3240714285714285
0.2433529411764706,0.2812941176470588,0.28688888888888886,0.2605
0.37499999999999994,0.23542857142857146,0.3181333333333333,0.29673333333333335
1.5120999999999998,1.5100500000000001,1.53615,1.3389
0.1376111111111111,0.11063157894736841,0.1075,0.14825
1.3345,1.3909285714285715,1.613,1.620666666666667
1.23325,1.1934,1.1496999999999997,1.2693
0.7205,0.8423,0.79105,1.1505999999999998
0.22783333333333333,0.2965,0.12166666666666669,0.07871428571428572
0.6931,0.6631500000000001,0.45364999999999994,0.2979
0.6528571428571429,0.8102857142857144,1.083625,0.627125
0.14605555555555555,0.14550000000000002,0.1861,0.16570000000000001
0.1098,0.11733333333333333,0.12539999999999998,0.13119999999999998
0.3565999999999999,0.35524999999999995,0.3665,0.38725
0.3449411764705883,0.38121052631578944,0.35755,0.37239999999999995
0.6198,0.6372,0.61785,0.6833
0.587,0.5918,0.599,0.5912499999999998
0.36479999999999996,0.38384999999999997,0.39990000000000003,0.40730000000000005
,,,-0.01
0.5304,0.5718000000000001,0.6012500000000001,0.7552999999999999
0.6888500000000001,0.7462,0.7751499999999999,0.9235
1.7286499999999996,1.652,1.6522999999999997,1.7686499999999998
0.7155833333333333,0.6739166666666666,0.6930000000000001,0.782
0.8722631578947369,0.5979500000000002,0.8948,0.69955
0.29883333333333334,1.1794166666666666,1.244923076923077,0.40685714285714286
3.8495,3.922,2.3434999999999997,2.0135
0.6899,1.5351499999999998,1.28995,1.0037499999999997
1.0195454545454545,1.0403333333333333,1.1059166666666669,1.0427692307692307
0.782888888888889,0.8544444444444446,0.7167000000000001,1.0949000000000002
0.874684210526316,0.9489500000000002,0.9514499999999998,0.9269999999999999
0.3202105263157894,0.3599,0.48260000000000003,0.5763
0.5521999999999999,0.6217499999999999,0.6325999999999999,0.7192000000000001
0.716,0.6780999999999999,0.8443000000000002,0.6365999999999999
0.3785833333333333,0.4032857142857143,0.34821428571428575,0.412357142857143
0.3785833333333333,0.4032857142857143,0.34821428571428575,0.412357142857143
0.5579999999999999,0.5806428571428571,0.5144285714285713,0.5351333333333333
0.315,0.3158333333333333,0.29569230769230764,0.3287142857142857
0.4371875,0.4046875,0.41875,0.82075
0.7953333333333332,0.9335789473684211,0.9639999999999999,0.8991000000000001
,,1.3780000000000001,1.177
0.08754545454545454,0.07307692307692307,0.09007692307692307,0.1256666666666667
0.6056499999999999,0.36849999999999994,0.8390000000000001,0.8224500000000001
1.2549444444444446,0.6813157894736842,1.0789,1.0682
1.2044736842105266,1.0529,1.61945,0.946
0.52995,0.5579999999999999,0.5747500000000001,0.5951500000000001
1.0688,0.9439,0.9147500000000001,1.1215500000000003
1.4885000000000002,1.7315,2.0140000000000002,1.6863333333333335
-0.14095,0.17165,1.01395,0.24599999999999994
0.37315,0.37059999999999993,0.37305,0.45150000000000007
0.5511666666666666,0.6666500000000001,0.8137368421052631,0.75815
1.025705882352941,0.5309,1.34125,0.6596
0.7227,0.77055,0.7810999999999999,0.8004
0.7101764705882354,0.6522105263157895,1.1703,0.5988999999999998
0.5239285714285714,0.8800714285714287,0.4676428571428572,0.3045333333333334
1.0348421052631578,1.1850555555555555,1.10005,0.92415
0.54065,0.6025500000000001,0.7109500000000001,0.7762500000000001
0.5139,0.44965,0.45640000000000003,0.5884499999999999
0.9276923076923078,0.8182142857142857,0.7962857142857143,0.7976428571428571
0.19083333333333333,0.24307142857142858,0.23864285714285716,0.27535714285714286
0.7103333333333334,0.5033076923076923,0.6451538461538462,0.6075714285714285
0.599923076923077,0.6673333333333334,0.6903571428571429,0.6933846153846154
0.8974500000000001,0.8586499999999999,0.827,0.9619000000000002
0.7741176470588236,0.8390000000000001,0.889,0.8943
1.1290588235294117,1.3281578947368422,2.0181999999999998,0.73965
0.395,0.75,1.4469999999999998,0.369
0.3698333333333334,0.37347368421052635,0.3578947368421052,0.39375000000000004
0.7997222222222221,0.6962105263157895,0.915,0.66145
0.3601764705882354,0.36510000000000004,0.41555,0.41705000000000003
0.3696428571428571,0.9897857142857143,1.737142857142857,0.9769285714285714
0.32327272727272727,0.3404615384615385,0.37461538461538463,0.3439285714285714
0.3746842105263158,0.35130000000000006,0.18325,0.25454999999999994
0.9273333333333333,0.8224285714285714,0.9332857142857142,1.087
0.14110526315789473,0.14725000000000002,0.15165,0.13525
0.8632857142857142,0.9881428571428571,1.0437142857142856,1.231375
0.438,0.69275,0.68825,0.635375
0.6717058823529413,0.5149499999999999,0.5335500000000001,0.62635
1.4578000000000002,1.6238,1.3175500000000002,2.0542000000000002
0.7231052631578948,0.7074999999999999,1.0718999999999999,0.6932999999999998
0.7779,0.8111499999999999,0.8602000000000001,0.9167500000000001
0.5805555555555555,0.6582222222222222,0.7592222222222221,0.8583888888888889
0.28980000000000006,0.30274999999999996,0.31894999999999996,0.33985000000000004
0.48055000000000003,0.49815000000000004,0.50885,0.51805
0.27288888888888885,0.2947894736842105,0.3270555555555556,0.36950000000000005
0.5210769230769231,0.4848947368421052,0.46674999999999994,0.5814
1.51775,1.6536250000000001,1.633,1.6685555555555556
0.7401875000000001,0.7468333333333335,0.5986499999999999,0.65305
,,0.96,0.56
,,0.672,0.5920000000000001
0.847,0.8988749999999999,0.8813333333333334,0.9308888888888889
0.6010909090909092,0.6193571428571429,0.6171428571428572,0.6462857142857142
0.3891428571428571,0.4025714285714286,0.4080714285714286,0.4327333333333333
0.1611111111111111,0.17350000000000004,0.2028,0.24900000000000003
0.6890000000000001,0.8109999999999999,0.842,0.8512500000000001
1.4095999999999997,1.5065000000000002,1.52915,1.68565
0.31543750000000004,0.38159999999999994,0.393,0.4713000000000001
0.793842105263158,0.7665,0.73115,0.7840999999999999
0.48825,0.62005,0.47075000000000006,0.4582
0.9136428571428573,0.9304285714285714,0.9585,0.9473333333333334
0.3576428571428572,0.36899999999999994,0.40285714285714286,0.42113333333333336
1.15375,1.3860000000000001,1.326,1.2276666666666667
5.624642857142858,5.967142857142856,6.221571428571429,6.4193999999999996
5.624642857142858,5.967142857142856,6.221571428571429,6.4193999999999996
0.8442222222222223,0.9644736842105265,0.9214499999999999,0.84555
0.40829411764705875,0.4321764705882353,0.4463684210526316,0.46499999999999997
0.33609999999999995,0.3611,0.40275,0.44875
0.43141176470588233,0.6500555555555555,0.5599473684210526,0.6704210526315788
3.5284210526315793,3.224789473684211,3.121,4.00785
2.2733333333333334,1.8993000000000002,2.0236500000000004,1.82115
0.4676,0.46080000000000004,0.44955,0.48810000000000003
0.17671428571428568,0.31849999999999995,1.4032857142857142,1.2302857142857142
0.27425,0.27949999999999997,0.2749499999999999,0.27595
0.18266666666666667,0.3263076923076923,0.3565384615384615,0.30623076923076925
1.4157499999999998,1.4505,1.2395555555555555,1.5965555555555557
0.31769230769230766,0.35523076923076924,0.3320769230769231,0.3053571428571429
0.6901500000000002,1.011,0.79165,0.64375
0.8207500000000001,0.6940500000000003,0.6157999999999999,0.7413499999999998
0.6159333333333332,0.9954666666666665,0.9515333333333333,0.5651333333333334
1.3840526315789476,1.25055,1.2753500000000002,1.3687
2.0801250000000002,2.13875,2.216111111111111,2.421
0.5184,0.7066666666666667,0.7193333333333333,0.6933333333333334
0.8147,0.9805000000000001,0.6965000000000001,0.489
0.30331250000000004,0.2840588235294118,0.2882777777777778,0.3071111111111111
1.0463529411764707,1.02315,1.0629000000000002,1.14355
0.5451578947368422,0.5203,0.5023,0.5122500000000001
0.3566666666666667,0.37575000000000003,0.428,0.471
0.6653,0.62375,0.6257499999999998,0.7233
-0.40764285714285714,-0.44978571428571434,-0.14107142857142857,2.6930666666666667
0.21260000000000004,0.1996,0.18939999999999999,0.2392
0.41805000000000003,0.48339999999999994,0.4909,0.5475
0.18305263157894736,0.2825263157894737,0.10964999999999998,0.24984210526315784
0.7630000000000001,0.5564500000000001,0.9029000000000001,0.8066500000000001
1.3291500000000003,1.6003999999999998,1.7756999999999998,1.2365
1.9023499999999998,2.3851500000000003,2.46055,3.6503
0.47723076923076924,0.47092857142857136,0.4714285714285714,0.47335714285714275
0.41800000000000004,0.42600000000000005,0.36920000000000003,0.3858333333333333
0.6256666666666666,0.62225,0.6125,0.6237999999999999
0.9568823529411766,1.0048235294117647,0.9649000000000001,0.791578947368421
0.4515625,0.3753157894736842,0.4054736842105264,0.45694736842105266
-0.17225000000000001,-0.10344444444444445,-0.16420000000000007,-0.14955000000000002
0.4542,0.52725,0.52875,0.53675
0.41129999999999994,0.41980000000000006,0.47634999999999994,0.5395
-0.08740000000000002,0.33670000000000005,2.0145000000000004,-0.0168
0.6455,0.6676500000000001,0.7617999999999999,0.73125
-0.061846153846153835,0.2265,0.189,0.5095333333333333
0.8058333333333333,0.8969999999999999,0.9069230769230769,0.8774615384615385
0.9626666666666667,1.006,1.0783333333333334,1.0844285714285715
0.5301578947368423,0.9645000000000001,0.9257500000000002,0.8243500000000001
0.1889,0.19790000000000002,0.20315000000000003,0.20650000000000004
0.9005294117647059,0.9581666666666666,0.9037894736842106,1.0269473684210526
0.3364444444444444,0.40309999999999996,0.3067,0.5396500000000001
0.8667000000000001,1.0008421052631578,0.98505,0.96025
0.46624999999999994,0.45152941176470585,0.43504999999999994,0.45359999999999995
0.4872631578947369,0.5504,0.60345,0.6357
1.164,1.2099000000000002,1.3372000000000002,1.40765
0.7101333333333332,0.6307894736842105,0.64535,0.6595000000000001
0.38134999999999997,0.39725,0.3978999999999999,0.42905
1.2172500000000004,1.2150000000000003,1.18395,1.06985
0.31871428571428567,0.3592142857142857,0.37100000000000005,0.40853333333333336
1.3236428571428571,1.3345714285714283,1.3261428571428573,1.2804666666666666
0.40515,0.5595000000000001,0.42095000000000005,0.8128500000000001
0.829421052631579,0.78915,0.82455,0.6604000000000001
0.39215000000000005,0.39634999999999987,0.40195,0.39844999999999997
0.63725,0.7531999999999999,0.7097999999999999,0.7732
0.88625,0.9577500000000001,0.8065,0.915
0.17076923076923076,0.18078571428571427,0.17578571428571427,0.1744285714285714
0.6884500000000001,0.6944,0.7565999999999999,0.8279
1.20215,1.1997000000000002,1.2468000000000001,1.2460999999999998
0.27,0.24799999999999997,0.2426666666666667,0.27322222222222226
0.40695000000000003,0.4048,0.31105,0.35069999999999996
0.34769999999999995,0.47875000000000006,0.4108500000000001,0.3343
0.34905263157894734,0.23524999999999996,0.22105000000000002,0.3091499999999999
0.42895000000000005,0.7551,0.57865,1.2698500000000001
0.8260714285714287,0.899857142857143,0.9072,0.9189333333333333
0.7923,0.7524545454545454,0.7974999999999999,0.857611111111111
0.2305,0.32804999999999995,0.1517,1.23775
0.9997272727272729,1.0650833333333334,1.0617500000000002,1.0421538461538462
0.4215999999999999,0.44044999999999995,0.46094999999999997,0.4048499999999999
0.49122222222222217,0.6260526315789473,0.8267777777777778,1.1455
1.3642105263157895,1.411,1.4087,1.3575499999999998
0.7814,0.8388000000000002,0.8969000000000003,0.9512
,1.525,1.744,1.761
0.31976923076923075,0.29471428571428565,0.26964285714285713,0.27135714285714285
0.8665499999999998,0.8852,0.9113999999999999,0.88805
1.7088,1.8340000000000003,1.90835,2.0964
1.2273684210526317,1.2418,1.27715,1.3032
0.3470909090909091,0.24938461538461537,0.6392941176470588,0.28825
0.4563499999999999,0.71865,0.4365,0.3358
0.90805,0.9824000000000002,0.9961499999999999,1.11605
0.2492777777777778,0.5282105263157896,0.45935000000000004,0.374
0.5497142857142857,0.49460000000000004,0.536,0.5539333333333333
0.5874999999999999,0.5893333333333334,0.7013333333333334,0.6133333333333334
1.8102222222222224,2.055222222222222,2.0174444444444446,1.8922222222222222
0.24719999999999995,0.4088,0.18995,1.59075
0.6806923076923077,0.7333846153846154,0.7599285714285714,0.6555714285714286
0.4652631578947368,0.44157894736842107,0.4725263157894737,0.5053684210526315
0.13154545454545455,0.18133333333333335,0.1575,0.3885714285714285
0.4898421052631578,0.5766500000000001,0.5216000000000001,0.6107999999999999
0.3151,0.43875000000000003,0.42245,0.32615
0.8822000000000001,1.0214000000000003,1.1120500000000002,1.0143499999999999
0.47625,0.50875,0.48724999999999996,0.4952
1.2726000000000002,1.351,1.3535499999999998,1.6189500000000003
0.7472222222222222,0.7639000000000001,0.72425,0.7464999999999999
0.48252941176470593,0.5223333333333334,0.5025,0.5349444444444446
0.6729999999999998,0.6860999999999999,0.712,0.8286
1.1898888888888892,1.1261578947368422,1.1526842105263155,1.1413
0.2324,0.23415000000000002,0.19365,0.1639
1.3141999999999998,1.7835500000000004,1.8726500000000001,1.737
0.5106842105263159,0.50725,0.64365,0.98005
0.5509166666666666,0.513,0.46585714285714286,0.48550000000000004
0.2587894736842105,1.5193499999999998,1.7797499999999995,1.16635
0.7745000000000001,0.6679,0.54015,0.6251
1.4461666666666666,1.4608,1.5217500000000004,1.39055
0.18553846153846154,0.2490769230769231,0.2347142857142857,0.20364285714285718
0.8542499999999998,0.9401499999999998,0.9442000000000002,0.8281000000000001
0.7705000000000001,0.6799230769230771,0.5406923076923077,0.7040769230769229
0.7130000000000001,1.5240000000000002,1.533625,0.8143333333333334
0.8144000000000002,0.8417999999999999,0.8842499999999998,0.8533
0.7170714285714286,0.7186428571428571,0.6833571428571428,0.7079285714285714
1.0027368421052631,0.9599473684210527,0.9064499999999999,0.9673499999999999
0.6702222222222223,0.6859999999999999,0.6589166666666667,0.7055454545454545
0.46515789473684216,0.5528421052631578,0.5045263157894737,0.5244736842105263
0.83185,1.0311500000000002,1.02625,1.5346000000000002
1.642157894736842,1.7376,1.8088000000000002,1.8500500000000002
1.5005000000000002,1.8686500000000001,2.04685,2.86875
0.5152857142857143,0.3851428571428572,0.4556428571428572,0.43933333333333324
0.3601,0.34349999999999997,0.34405,0.37909999999999994
0.49715,0.5512,0.627,0.6476499999999998
0.39905,0.34819999999999995,0.34349999999999997,0.42965
0.4143333333333334,0.9226666666666667,1.6695714285714285,0.5735714285714285
0.6389333333333334,0.6024117647058823,0.6037058823529412,0.612
0.9277000000000001,1.111,1.4295499999999999,0.8699
0.5874285714285714,0.586857142857143,0.5630000000000001,0.5772666666666666
0.16423529411764703,0.17411764705882352,0.2146470588235294,0.1973333333333333
0.7955882352941177,0.1557222222222222,0.10815,0.4958
0.28029999999999994,0.21505000000000002,0.26225,0.2926
0.43175,0.586125,0.5974444444444444,0.7151111111111111
1.7136500000000001,1.7378,1.7779999999999998,1.8466999999999998
0.6103,0.5991,0.5738,0.58145
0.10064285714285712,0.3357142857142857,0.8742666666666666,0.29886666666666667
1.0650624999999998,1.1492,1.1901000000000002,1.14825
0.28745,0.36739999999999995,0.42824999999999996,0.45165000000000005
0.8382499999999998,0.8730500000000001,0.8641999999999997,0.8954499999999997
0.7421,0.7771,0.77105,0.7332500000000001
0.26375,0.2703,0.33005000000000007,0.30605000000000004
12.826066666666668,18.144000000000002,20.3775,21.419833333333333
0.30215,0.5447,0.5326000000000001,0.53105
0.037666666666666675,0.20133333333333334,0.053833333333333344,0.091
0.037666666666666675,0.20133333333333334,0.053833333333333344,0.091
0.3060769230769231,0.29107142857142854,0.29814285714285715,0.2864285714285714
0.5646666666666668,0.3013684210526315,0.26030000000000003,0.4302
0.7282666666666667,0.9625555555555554,0.69375,1.0162499999999999
0.32284999999999997,0.3804499999999999,0.396,0.5395000000000001
1.2120555555555557,1.3971111111111112,1.433684210526316,1.1857499999999999
1.07555,0.967736842105263,0.9704999999999998,1.0856999999999997
0.36035000000000006,0.35860000000000003,0.3699,0.34934999999999994
0.1614210526315789,0.16789473684210526,0.1692,0.1688
0.7217777777777777,0.7408333333333333,0.7096500000000001,0.7485
0.8045882352941177,0.5443888888888889,0.8200526315789471,0.5368499999999999
0.6864,1.0271500000000002,1.0590499999999996,0.9481000000000002
0.5465263157894736,0.5293,0.5403,0.5129999999999999
0.9132352941176469,0.896,0.9104444444444444,0.922888888888889
0.8414999999999999,0.89255,0.7545,0.6810999999999999
0.4144,0.39915,0.39899999999999997,0.44925000000000004
1.10435,1.0223,1.2444,1.3986999999999998
0.29029411764705876,0.34295000000000003,0.45465,0.6231052631578948
0.7965000000000001,0.8927142857142857,0.984,0.9061428571428571
0.41552941176470587,0.4621111111111112,0.45135,0.60305
0.18166666666666664,0.23784615384615387,0.23042857142857143,0.3286428571428572
1.141909090909091,1.2339090909090908,1.2574166666666666,1.1137499999999998
1.40085,1.4515,1.50865,1.5435
0.5485263157894736,0.71785,0.6567000000000001,0.6332500000000001
0.23752941176470585,1.01105,1.94795,0.2886
0.7834210526315789,1.0211999999999999,0.9498500000000002,0.7709
0.657,0.46414999999999995,0.5824,0.5108
0.7641500000000001,0.8812999999999999,0.7644499999999999,0.7923500000000001
2.0685000000000002,1.8647647058823527,1.8235555555555558,1.8223333333333334
0.9943846153846153,1.0593571428571429,1.1139285714285716,1.1702142857142859
1.3634285714285714,2.037285714285715,2.0967142857142855,1.385
0.8003,0.7845000000000001,1.4471000000000003,0.7752
0.32,0.3961538461538462,0.4809285714285714,0.39719999999999994
0.76875,0.6953,0.7369,0.9039000000000001
0.489,0.5065,0.5005,0.59625
0.64225,0.6194,0.60335,0.6292000000000002
0.92025,1.39375,1.3346,0.9369999999999999
0.4707777777777778,0.7464000000000001,2.0734500000000002,0.44849999999999995
4.040928571428571,4.130285714285715,2.8471428571428574,4.477785714285715
0.3559999999999999,0.3385714285714286,0.33428571428571424,0.3727142857142858
1.3976153846153847,1.645153846153846,1.5009285714285716,1.6082142857142858
0.35455000000000003,0.34855,0.3460499999999999,0.3525500000000001
0.3746,0.40525,0.4266,0.41590000000000005
0.6325263157894736,0.6628888888888889,0.6803684210526315,0.6817
0.8067500000000001,1.33575,1.2593999999999999,0.8011000000000001
0.3227,0.35155000000000003,0.362,0.3918
1.0077894736842108,0.9901500000000001,1.08705,1.13265
0.07200000000000001,0.11371428571428573,0.11026666666666667,0.08206666666666668
1.2493076923076922,1.2506249999999999,1.338375,1.4909375000000002
0.32520000000000004,0.3035500000000001,0.26555,0.36385
0.4325,0.4373,0.462,0.42765000000000003
1.0848,1.1275,1.2003000000000001,1.3523
-0.001285714285714279,0.0012857142857142828,0.0006428571428571514,0.00019999999999999649
0.23444999999999996,0.19135,0.23064999999999997,0.24139999999999998
0.22875000000000006,0.24095000000000005,0.25034999999999996,0.25665000000000004
0.4051999999999999,0.4266,0.45885,0.4732
1.0631052631578948,2.2707,2.3603499999999995,1.3392
1.0327000000000002,1.10445,1.1918000000000002,1.2563499999999999
0.9922352941176472,1.12585,1.1003,0.92505
0.6845000000000001,0.67195,0.6655999999999999,0.7032499999999999
0.22361111111111098,0.4879444444444444,0.5203157894736843,0.5206842105263159
1.2256111111111112,1.28445,1.2004,1.3608
0.5304285714285715,0.5528571428571428,0.5538571428571428,0.5319285714285714
0.4936842105263157,0.60975,1.0139,0.31815000000000004
0.8432857142857142,0.9000714285714285,0.9542857142857143,1.1563333333333334
0.6928124999999999,0.9017777777777778,1.15265,0.8366
1.0691499999999998,0.86785,1.04655,1.0267999999999997
0.91145,0.9369499999999998,0.9527999999999999,0.9511999999999998
0.9223500000000001,1.0645,1.02265,1.0578500000000002
0.717,0.7575000000000001,0.747235294117647,0.7259411764705882
0.6010000000000001,0.7454,0.7665,0.5649500000000001
1.0206111111111111,1.19205,1.2395500000000002,1.2744499999999999
0.7944999999999999,0.6755714285714286,0.7060000000000001,0.7636666666666667
0.7756000000000001,0.7638,0.8522000000000001,0.8234
0.8094000000000001,0.8349,0.82165,1.01075
0.2543,0.26280000000000003,0.27820000000000006,0.27605
0.4415,0.39805,0.38239999999999996,0.522
0.654,0.63165,0.6329500000000001,0.5955999999999999
0.39845,1.2286000000000001,1.0967500000000001,0.6362499999999999
1.7197500000000001,1.799923076923077,1.9583846153846152,2.041642857142857
0.8193333333333334,0.8451666666666666,0.90525,0.9347500000000001
1.174421052631579,1.2952,1.22975,1.44405
0.7153999999999999,0.75905,0.58225,1.1547000000000003
0.4253,0.509,0.40054999999999996,1.1019999999999999
0.18765,0.1958,0.23605,0.26875
1.0992222222222223,1.1356315789473683,1.09815,1.27515
0.36125,0.47866666666666663,0.449,0.3450769230769231
0.3894444444444444,0.6672105263157894,0.38378947368421057,0.44311111111111107
0.47557142857142853,0.51025,0.532875,0.33462500000000006
0.6913499999999999,0.7272500000000001,0.77085,0.7946499999999999
1.934642857142857,1.7665000000000002,1.7062142857142855,2.0624
0.1978888888888889,0.7168823529411765,0.3605,0.461
0.6269285714285715,0.5427142857142857,0.6768666666666666,0.7402
-0.09153846153846154,0.26892307692307693,0.6292857142857143,0.3716
0.1052,0.10233333333333333,0.10583333333333333,0.17933333333333334
0.47850000000000004,0.50965,0.5680499999999999,0.5688000000000001
0.493,0.5748,0.5537,0.6827500000000001
-0.01,-0.0475,0.26166666666666666,0.12
0.03169230769230769,0.01607692307692308,0.1592142857142857,0.11335714285714285
-0.46507692307692305,2.121846153846154,2.4090714285714285,0.5219285714285714
-0.0105,-0.004642857142857142,-0.019785714285714278,-0.006000000000000004
1.0071999999999999,0.9652,0.8595,0.9661
0.8192727272727273,0.8473636363636363,0.8339090909090909,1.2630833333333331
1.05015,1.12785,1.2701999999999998,1.2417
0.7805625000000002,0.7556842105263158,0.75455,0.7622499999999999
0.8029411764705883,0.8859444444444445,0.9183499999999999,0.9047500000000002
0.9701578947368421,1.0653000000000001,1.0816,1.1956
0.7422142857142858,1.1383684210526315,1.52285,1.3563
0.6197999999999999,0.64785,0.6668000000000002,0.66615
